rxn	name	ec	chem_class	dg_eq	dg_dgp	dgp_uncertainty	eq_uncertainty	absdiff
rxn25754	RXN-9666.x	3.1.2.-;3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn51249	40791		Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn51203	40575		Redox: heteroatom (S)	-5.3000	-7.0800	0.8800	0.3449	1.7800
rxn25753	RXN-9666.m	3.1.2.-;3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn51205	40583		Redox: heteroatom (S)	-5.3000	-7.0800	0.8800	0.3449	1.7800
rxn25709	Stearoyl-CoA hydrolase	3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn17811	Stearoyl-CoA hydrolase	3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn44326			Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn42171			Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn56376	67696		Redox: heteroatom (S)	-5.3000	-7.0800	0.8800	0.3449	1.7800
rxn12329	RXN-9666.c	3.1.2.-;3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn17807	decanoyl-CoA hydrolase	3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn17806	arachidoyl-CoA hydrolase	3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn17809	lauroyl-CoA hydrolase	3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn17808	myristoyl-CoA hydrolase	3.1.2.2	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn51236	40723		Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn14344	chenodeoxycholoyl-CoA hydrolase	3.1.2.27	Redox: heteroatom (S)	6.4600	8.2400	0.8800	0.3449	1.7800
rxn11727	R08192	3.1.2.-	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn11726	R08191	3.1.2.-	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn11723	R08188	3.1.2.-	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn53815	55052		Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn11725	R08190	3.1.2.-	Redox: heteroatom (S)	-6.4600	-8.2400	0.8800	0.3449	1.7800
rxn24718	RXN-8243.c		C-C bond: carboxylation / decarboxylation	-89.2600	-91.0400	2.0900	1.0264	1.7800
rxn05111	R07401		C-C bond: carboxylation / decarboxylation	-89.2600	-91.0400	2.0900	1.0264	1.7800
rxn01072	Ethanolamine:oxygen oxidoreductase (deaminating)	1.4.3.8	Redox: O2 as terminal acceptor	-24.2300	-22.4400	13.3500	1.3398	1.7900
rxn60212			Redox: heteroatom (S)	-6.4600	-8.2500	0.8800	0.3449	1.7900
rxn25052	RXN-8645.c	1.1.99.2	Redox: carbon, hydride transfer	5.0800	6.8700	11.6400	0.4471	1.7900
rxn11732	R08198	1.1.1.95	Redox: carbon, hydride transfer	5.0800	6.8700	11.6400	0.4471	1.7900
rxn23355	4-methylaminobutyrate oxidase (demethylating)	1.5.3.-;1.5.3.19	Redox: O2 as terminal acceptor	-18.4900	-16.6900	14.3100	1.5226	1.8000
rxn01186	Acetyl-phosphate:L-lysine N6-acetyltransferase	2.3.1.32	Other / unclassified	-8.2800	-6.4800	12.7000	0.5401	1.8000
rxn20060	lysine N-acetyltransferase	2.3.1.32	Other / unclassified	-8.2800	-6.4800	12.7000	0.5401	1.8000
rxn01288	D-threo-Aldose:NAD+ 1-oxidoreductase	1.1.1.122	Redox: carbon, hydride transfer	-3.3400	-1.5400	13.2200	0.5113	1.8000
rxn40125	(4S)-4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming)	4.1.3.42	C-C bond: aldol / Claisen	4.0400	2.2400	6.7300	0.5378	1.8000
rxn43142			Other / unclassified	-0.4700	-2.2800	1.6900	0.5411	1.8100
rxn15097	cellobiose:phosphate alpha-D-glucosyltransferase	2.4.1.20	Other / unclassified	3.1700	1.3600	0.9100	0.4396	1.8100
rxn13209	RXN-7692.c	4.1.1.1	C-C bond: carboxylation / decarboxylation	-2.9300	-4.7500	12.4700	0.9644	1.8200
rxn15079	sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase	2.7.1.142	Other / unclassified	0.6700	-1.1500	1.0000	0.6635	1.8200
rxn28351	RXN-7692.m	4.1.1.1	C-C bond: carboxylation / decarboxylation	-2.9300	-4.7500	12.4700	0.9644	1.8200
rxn24419	RXN-7745.c		Redox: carbon, hydride transfer	-0.6000	-2.4300	13.4100	1.1230	1.8300
rxn00735	(2R,3S)-3-methylmalate:NAD+ oxidoreductase	1.1.1.85	Redox: carbon, hydride transfer	0.6000	2.4300	13.4100	1.1230	1.8300
rxn32091	(2R,3S)-3-methylmalate:NAD+ oxidoreductase	1.1.1.85	Redox: carbon, hydride transfer	-0.6000	-2.4300	13.4100	1.1230	1.8300
rxn10887	Tag O reaction for initiation of teichoic acid		Group transfer: phosphoryl	-12.1300	-13.9700	1.5300	1.1982	1.8400
rxn15092	propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing, 2-carboxyethyl-forming)	2.3.3.11	Redox: heteroatom (S)	10.9100	9.0700	5.7500	1.0008	1.8400
rxn41874	phenylethyl acetate esterase		Hydrolysis	-6.7400	-4.9000	14.1200	0.5190	1.8400
rxn03416	R05043		Other / unclassified	0.0000	1.8400	1.2200	0.0000	1.8400
rxn33600	Palmitaldehyde:NAD+ oxidoreductase	1.2.1.48	Redox: carbon, hydride transfer	-9.7200	-7.8800	1.3700	1.5177	1.8400
rxn01247	Palmitaldehyde:NAD+ oxidoreductase	1.2.1.48	Redox: carbon, hydride transfer	-9.7200	-7.8800	1.3700	1.5177	1.8400
rxn33593	Palmitaldehyde:NAD+ oxidoreductase	1.2.1.48	Redox: carbon, hydride transfer	-9.7200	-7.8800	1.3700	1.5177	1.8400
rxn31988	Arginase	3.5.3.1	Hydrolysis	-8.1100	-6.2600	2.0300	1.5079	1.8500
rxn01991	meso-2,6-diaminoheptanedioate:NADP+ oxidoreductase (deaminating)	1.4.1.16	Redox: carbon, hydride transfer	7.0100	8.8600	1.2200	0.5786	1.8500
rxn30615	ARGINASE-RXN	3.5.3.1	Hydrolysis	-8.1100	-6.2600	2.0300	1.5079	1.8500
rxn19181	canavanase	3.5.3.1	Hydrolysis	-8.1100	-6.2600	2.0300	1.5079	1.8500
rxn02196	Cephalosporin-C acetylhdrolase	3.1.1.41	Hydrolysis	-6.7500	-4.9000	14.1200	0.5190	1.8500
rxn00394	L-Arginine amidinohydrolase	3.5.3.1	Hydrolysis	-8.1100	-6.2600	2.0300	1.5079	1.8500
rxn23735	RXN-1802.v	2.4.1.-	Other / unclassified	0.0000	1.8500	14.3500	0.0000	1.8500
rxn23734	RXN-1802.c	2.4.1.-	Other / unclassified	0.0000	1.8500	14.3500	0.0000	1.8500
rxn36389	aldehyde dehydrogenase [NAD(P)+]	1.2.1.5	Redox: carbon, hydride transfer	-10.5300	-8.6700	1.3700	0.9242	1.8600
rxn00317	L-Lysine:2-oxoglutarate 6-aminotransferase	2.6.1.36	Group transfer: amino / amido	0.0900	1.9500	0.9700	0.5718	1.8600
rxn27986	Malonyl-CoA decarboxylase	4.1.1.9	C-C bond: carboxylation / decarboxylation	-3.6700	-5.5300	10.8100	0.7584	1.8600
rxn00174	malonyl-CoA carboxy-lyase (acetyl-CoA-forming)	4.1.1.9	C-C bond: carboxylation / decarboxylation	-3.6700	-5.5300	10.8100	0.7584	1.8600
rxn32740	Malonyl-CoA decarboxylase	4.1.1.9	C-C bond: carboxylation / decarboxylation	-3.6700	-5.5300	10.8100	0.7584	1.8600
rxn01662	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase	1.5.1.9	Redox: carbon, hydride transfer	8.8500	10.7100	1.3000	0.7566	1.8600
rxn17247	saccharopine dehydrogenase (NAD+, L-glutamate-forming)	1.5.1.9	Redox: carbon, hydride transfer	8.8500	10.7100	1.3000	0.7566	1.8600
rxn12232	octanal monooxygenase (fmn-linked)		Oxygenation: O2 incorporated	-114.6800	-112.8200	1.8400		1.8600
rxn24308	RXN-7564.c		Other / unclassified	2.8200	0.9500	1.0600	1.2465	1.8700
rxn14307	NAD+ glycohydrolase	3.2.2.5;3.2.2.6	Redox: carbon, hydride transfer	-7.9500	-6.0800	1.2700	0.7908	1.8700
rxn20263	NADase	3.2.2.5;3.2.2.6	Redox: carbon, hydride transfer	-7.9500	-6.0800	1.2700	0.7908	1.8700
rxn15545	sn-Glycerol-1-phosphate:NAD 2-oxidoreductase	1.1.1.261	Redox: carbon, hydride transfer	4.3600	2.4900	10.5400	0.3586	1.8700
rxn00075	NAD nucleosidase, mitochondrial	3.2.2.5;3.2.2.6	Redox: carbon, hydride transfer	-7.9500	-6.0800	1.2700	0.7908	1.8700
rxn04852	R07046	1.14.14.1	Oxygenation: O2 incorporated	-94.7500	-96.6300	8.2400	0.7832	1.8800
rxn26129	RXN0-5185.c	3.1.3.-	Hydrolysis	-4.1500	-2.2700	0.8800	0.7696	1.8800
rxn30349	amidase	3.5.1.4	Hydrolysis	-3.2500	-5.1400	14.2900	0.5452	1.8900
rxn38701	indole acetamide hydrolase	3.5.1.4	Hydrolysis	-3.2500	-5.1400	14.2900	0.5452	1.8900
rxn38702	indole acetamide hydrolase	3.5.1.4	Hydrolysis	-3.2500	-5.1400	14.2900	0.5452	1.8900
rxn02222	Indole-3-acetamide amidohydrolase	3.5.1.4	Hydrolysis	-3.2500	-5.1400	14.2900	0.5452	1.8900
rxn55749	64824		Hydrolysis	-3.2500	-5.1400	14.2900	0.5452	1.8900
rxn50594	37031		Other / unclassified	-9.8000	-11.7000	8.7800	0.2980	1.9000
rxn01043	xylitol:NADP+ oxidoreductase	1.1.1.21;1.1.1.307	Redox: carbon, hydride transfer	1.2400	3.1400	0.9200	0.5396	1.9000
rxn47299		5.1.3.t	Isomerisation / rearrangement	-0.2200	1.6900	12.3700	0.7085	1.9100
rxn02778	L-3,5,3'-Triiodothyronine:2-oxoglutarate aminotransferase	2.6.1.26	Group transfer: amino / amido	-1.9000	0.0100	0.9700	0.4574	1.9100
rxn01496	3,4-Dihydroxy-L-phenylalanine:2-oxoglutarate aminotransferase	2.6.1.49	Group transfer: amino / amido	-1.8800	0.0300	0.9700	0.4574	1.9100
rxn31987	Dihydroxyphenylalanine aminotransferase	2.6.1.49	Group transfer: amino / amido	-1.8800	0.0300	0.9700	0.4574	1.9100
rxn15656	D-sorbitol-6-phosphate:NAD+ 2-oxidoreductase	1.1.1.140	Redox: carbon, hydride transfer	4.5300	2.6200	0.9000	0.5184	1.9100
rxn03886	D-sorbitol-6-phosphate:NAD 2-oxidoreductase	1.1.1.140	Redox: carbon, hydride transfer	4.5300	2.6200	0.9000	0.5184	1.9100
rxn01710	Propane-1,3-diol:NAD+ 1-oxidoreductase	1.1.1.1;1.1.1.202	Redox: carbon, hydride transfer	-5.9300	-4.0200	9.4000	0.7410	1.9100
rxn01972	N6-Acetyl-LL-2,6-diaminoheptanedioate amidohydrolase	3.5.1.47	Hydrolysis	-1.7100	-3.6300	12.5400	0.5589	1.9200
rxn20881	RXN-10139.c	2.6.1.-;2.6.1.99	Other / unclassified	-9.4100	-11.3300	1.5600	1.2109	1.9200
rxn30107	Amino-acid acetyltransferase	2.3.1.1	Redox: heteroatom (S)	-5.4900	-3.5700	12.5400	0.8090	1.9200
rxn33610	Amino-acid N-acetyltransferase	2.3.1.1	Redox: heteroatom (S)	-5.4900	-3.5700	12.5400	0.8090	1.9200
rxn00192	acetyl-CoA:L-glutamate N-acetyltransferase	2.3.1.1	Redox: heteroatom (S)	-5.4900	-3.5700	12.5400	0.8090	1.9200
rxn21651	RXN-11340.c	1.14.13.-	Oxygenation: O2 incorporated	-94.8700	-96.7900	13.2600	0.7315	1.9200
rxn41108			Oxygenation: O2 incorporated	-94.8700	-96.7900	13.2600	0.7315	1.9200
rxn21869	RXN-11490.c	2.4.1.166	Other / unclassified	0.0800	-1.8500	14.3500	0.7778	1.9300
rxn15394	2,5-Diaminopentanoate:2-oxoglutarate aminotransferase	2.6.1.8	Group transfer: amino / amido	-0.7900	1.1500	1.2200	0.6230	1.9400
rxn09222	ribose 5-phosphate phosphatase		Other / unclassified	-0.6900	-2.6300	0.8700	0.4120	1.9400
rxn56950	70575		Other / unclassified	-8.0000	-9.9500	0.9200	0.9791	1.9500
rxn32251	AMP deaminase	3.5.4.17;3.5.4.6	Hydrolysis	-7.7000	-5.7500	0.8900	0.4581	1.9500
rxn32247	AMP deaminase	3.5.4.17;3.5.4.6	Hydrolysis	-7.7000	-5.7500	0.8900	0.4581	1.9500
rxn00130	AMP aminohydrolase	3.5.4.17;3.5.4.6	Hydrolysis	-7.7000	-5.7500	0.8900	0.4581	1.9500
rxn30350	Adenosine monophosphate deaminase	3.5.4.17;3.5.4.6	Hydrolysis	-7.7000	-5.7500	0.8900	0.4581	1.9500
rxn40352	acetyl-CoA:itaconate CoA-transferase		Other / unclassified	-2.3800	-0.4200	13.6200	0.3462	1.9600
rxn05026	alpha,alpha-trehalose:phosphate alpha-D-glucosyltransferase	2.4.1.231	Other / unclassified	3.5200	1.5500	0.9100	0.4153	1.9700
rxn22781	RXN-12332.x	1.2.1.-;1.2.1.19;1.2.1.3;1.2.1.5	Redox: carbon, hydride transfer	-9.7200	-7.7500	10.6300	1.4358	1.9700
rxn31895	3-aminopropanal:NAD+ oxidoreductase	1.2.1.-;1.2.1.19;1.2.1.3;1.2.1.5	Redox: carbon, hydride transfer	-9.7200	-7.7500	10.6300	1.4358	1.9700
rxn19484	13-sophorosyloxydocosanoate 6',6''-diacetate-esterase	3.1.1.6	Hydrolysis	-6.7400	-8.7100	10.5100	0.5190	1.9700
rxn00653	3-aminopropanal:NAD+ oxidoreductase	1.2.1.-;1.2.1.19;1.2.1.3;1.2.1.5	Redox: carbon, hydride transfer	9.7200	7.7500	10.6300	1.4358	1.9700
rxn28322	RXN-6382.m.chlamyexp.NAD_NADH	1.2.1.-;1.2.1.19;1.2.1.3;1.2.1.5	Redox: carbon, hydride transfer	-9.7200	-7.7500	10.6300	1.4358	1.9700
rxn19483	13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate O(6'')-acetate-esterase	3.1.1.6	Hydrolysis	-6.7400	-8.7100	10.5100	0.5190	1.9700
rxn15036	6-Acetyl-D-glucose acetylhydrolase	3.1.1.33	Hydrolysis	-6.7400	-8.7100	10.5100	0.5190	1.9700
rxn33412	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	3.6.1.11;3.6.1.40	Group transfer: phosphoryl	-6.3800	-4.4000	0.8700	0.3065	1.9800
rxn02449	guanosine 3'-diphosphate 5'-triphosphate 5'-phosphohydrolase	3.6.1.11;3.6.1.40	Group transfer: phosphoryl	-6.3800	-4.4000	0.8700	0.3065	1.9800
rxn02226	L-2-Aminoadipate-6-semialdehyde:NAD+ 6-oxidoreductase	1.2.1.31	Redox: carbon, hydride transfer	-9.8700	-7.8900	1.3700	0.6871	1.9800
rxn35440	Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase, nucleus	3.1.4.17;3.1.4.35	Hydrolysis	-7.9500	-9.9400	0.9200	0.7632	1.9900
rxn00920	Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase	3.1.4.17;3.1.4.35	Hydrolysis	-7.9500	-9.9400	0.9200	0.7632	1.9900
rxn02274	2-oxo-5-Guanidinopentanoate carboxy-lyase	4.1.1.-;4.1.1.75	C-C bond: carboxylation / decarboxylation	-3.0100	-5.0000	1.8300	0.7369	1.9900
rxn11855	R08328		C-C bond: carboxylation / decarboxylation	-2.2400	-4.2300	1.8300	0.7369	1.9900
rxn31366	transketolase, putative	2.2.1.1	Other / unclassified	1.4000	3.4100	1.0200	0.5629	2.0100
rxn00785	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	2.2.1.1	Other / unclassified	1.4000	3.4100	1.0200	0.5629	2.0100
rxn39305	3-phospho-D-glyceroyl-phosphate:alpha-D-glucose-1-phosphate 6-phosphotransferase	2.7.1.106	Other / unclassified	-10.7600	-8.7400	1.1900	0.7970	2.0200
rxn14000	L-Lysine:NAD+ 6-oxidoreductase (deaminating)	1.4.1.18	Redox: carbon, hydride transfer	8.8100	10.8300	0.9700	0.5723	2.0200
rxn00309	L-Lysine:NAD+ 6-oxidoreductase (deaminating)	1.4.1.18	Redox: carbon, hydride transfer	8.8100	10.8300	0.9700	0.5723	2.0200
rxn01146	thymidine:phosphate deoxy-alpha-D-ribosyltransferase	2.4.2.2;2.4.2.4	Group transfer: glycosyl	1.1100	-0.9100	1.3700		2.0200
rxn23664	oleate ethyl ester synthase		Other / unclassified	4.0800	2.0600	8.4100	0.5893	2.0200
rxn52898	50144		Hydrolysis	-4.0800	-2.0600	8.4100	0.5893	2.0200
rxn52935	50316		Hydrolysis	-4.0800	-2.0600	8.4100	0.5893	2.0200
rxn47351			Other / unclassified	-4.8800	-2.8600	0.9000	0.5913	2.0200
rxn56744	69592		Other / unclassified	-2.0500	-0.0300	0.8700	0.7653	2.0200
rxn37681	Hexose-1-phosphate uridylyltransferase	2.7.7.12	Other / unclassified	2.0300	-0.0000	0.8700	0.4540	2.0300
rxn00209	Pyridoxine 5-phosphate:oxygen oxidoreductase	1.4.3.5	Redox: O2 as terminal acceptor	-26.9600	-24.9300	1.6300	1.0115	2.0300
rxn38693	1.4.3.5 (plastidal)	1.4.3.5	Redox: O2 as terminal acceptor	-26.9600	-24.9300	1.6300	1.0115	2.0300
rxn59679			Oxygenation: O2 incorporated	-110.8100	-112.8400	11.0600	1.1053	2.0300
rxn01153	D-Glutamine amidohydrolase	3.5.1.2;3.5.1.35;3.5.1.38	Hydrolysis	-4.7600	-2.7200	0.9000	0.9385	2.0400
rxn01777	D-Mannonate:NADP+ 6-oxidoreductase	1.1.1.131	Redox: carbon, hydride transfer	3.9200	5.9600	11.2800	0.2661	2.0400
rxn36305	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	6.3200	4.2800	9.8700	0.3589	2.0400
rxn47306			Redox: carbon, hydride transfer	4.7400	6.7800	11.8300	0.6567	2.0400
rxn16141	R09281	1.1.1.-;1.1.1.co;1.2.1.16	Redox: carbon, hydride transfer	-0.1200	1.9200	0.9400	0.4081	2.0400
rxn00221	D-Glucose-1-phosphate phosphohydrolase	3.1.3.10	Hydrolysis	-6.2600	-4.2200	0.8900	0.3451	2.0400
rxn29957	Glucose-1-phosphatase	3.1.3.10	Hydrolysis	-6.2600	-4.2200	0.8900	0.3451	2.0400
rxn38971	RXN-6903.m.chlamyexp.NADP_NADPH	1.1.1.-;1.1.1.co;1.2.1.16	Redox: carbon, hydride transfer	0.1200	-1.9200	0.9400	0.4081	2.0400
rxn39346	2-phenylacetamide amidohydrolase		Hydrolysis	-3.0900	-5.1400	14.2900	0.6020	2.0500
rxn02209	(R)-Propane-1,2-diol:NAD+ oxidoreductase	1.1.1.77	Redox: carbon, hydride transfer	4.9400	2.8900	14.3300	0.2416	2.0500
rxn01846	meso-tartrate:NAD+ oxidoreductase	1.3.1.7	Redox: carbon, hydride transfer	9.4800	7.4300	1.0000	0.7007	2.0500
rxn01847	meso-tartaric acid:NAD+ oxidoreductase	1.1.1.93	Redox: carbon, hydride transfer	9.4800	7.4300	1.0000	0.7007	2.0500
rxn52014	45064		Hydrolysis	5.3000	3.2400	0.9700	0.7007	2.0600
rxn43573		4.2.1.120	Addition / elimination	-2.5900	-4.6500	1.6300	0.5825	2.0600
rxn15106	Glycerol hydro-lyase	4.2.1.30	Addition / elimination	-7.6900	-9.7600	4.8500	0.5819	2.0700
rxn33387	-		Other / unclassified	2.1000	4.1700	13.3700	0.6764	2.0700
rxn11731	L-arginine:pyruvate aminotransferase	2.6.1.84	Other / unclassified	2.7800	0.7100	1.0700	1.2519	2.0700
rxn02751	R03898		Other / unclassified	2.1000	4.1700	13.3700	0.6764	2.0700
rxn44001			Other / unclassified	-0.1000	-2.1700	8.5900	0.2565	2.0700
rxn24418	RXN-7744.c		Other / unclassified	2.1000	4.1700	13.3700	0.6764	2.0700
rxn00472	ornithine racemase	5.1.1.10;5.1.1.12;5.1.1.9	Isomerisation / rearrangement	-2.2800	-0.2000	1.0600	1.1730	2.0800
rxn44757	2-amino-8-hydroxydecanoate dehydrogenase		Redox: carbon, hydride transfer	4.4300	2.3500	12.8400	0.2417	2.0800
rxn30890	RXN-7245		Other / unclassified	-2.8000	-0.7200	12.9000	0.3323	2.0800
rxn24267	RXN-7243.c		Other / unclassified	0.3000	2.3800	12.9000	0.3323	2.0800
rxn24269	RXN-7245.c		Other / unclassified	-2.8000	-0.7200	12.9000	0.3323	2.0800
rxn02499	1-Guanidino-1-deoxy-scyllo-inositol-4-phosphate 4-phosphohydrolase	3.1.3.40	Hydrolysis	-6.6200	-4.5400	12.9000	0.3323	2.0800
rxn30888	RXN-7243		Other / unclassified	0.3000	2.3800	12.9000	0.3323	2.0800
rxn25891	RXN-9851.x	2.3.1.65	Redox: heteroatom (S)	-6.3400	-8.4200	10.8200	0.6096	2.0800
rxn07491	R07676	1.1.1.-;1.1.1.365	Redox: carbon, hydride transfer	4.0100	1.9300	4.2300	0.3487	2.0800
rxn00348	aspartate racemase	5.1.1.13	Isomerisation / rearrangement	1.2400	3.3200	8.7400	0.4784	2.0800
rxn15107	Glycerol hydro-lyase	4.2.1.30	Addition / elimination	-9.0700	-11.1500	11.3900	0.5036	2.0800
rxn47028			Other / unclassified	-2.8100	-0.7200	12.9000	0.3323	2.0900
rxn30435	4-hydroxycinnamate formation	4.2.1.-	Addition / elimination	-0.1000	-2.1900	1.3100	0.3568	2.0900
rxn19858	glycine-taurine N-acyltransferase	2.3.1.65	Redox: heteroatom (S)	-6.3300	-8.4200	10.8200	0.6096	2.0900
rxn23779	RXN-2202.d	2.3.3.-	Redox: heteroatom (S)	-5.6500	-7.7400	14.1400	0.3220	2.0900
rxn28908	RXNQT-4166.d	2.3.3.-	Redox: heteroatom (S)	-5.6600	-7.7500	10.7300	0.3220	2.0900
rxn02638	Choloyl-CoA:glycine N-choloyltransferase	2.3.1.65	Redox: heteroatom (S)	-6.3300	-8.4200	10.8200	0.6096	2.0900
rxn28911	RXNQT-4175.d	2.3.3.-	Redox: heteroatom (S)	-5.6600	-7.7500	10.7300	0.3220	2.0900
rxn28910	RXNQT-4172.d	2.3.3.-	Redox: heteroatom (S)	-5.6600	-7.7500	10.7300	0.3220	2.0900
rxn14102	acetyl-CoA:9-methylthio-2-oxononanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	Redox: heteroatom (S)	-5.6600	-7.7500	10.7300	0.3220	2.0900
rxn14308	acetyl-CoA:6-methylthio-2-oxohexanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	Redox: heteroatom (S)	-5.6600	-7.7500	10.7300	0.3220	2.0900
rxn14347	acetyl-CoA:8-methylthio-2-oxooctanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	Redox: heteroatom (S)	-5.6600	-7.7500	10.7300	0.3220	2.0900
rxn14004	acetyl-CoA:4-methylthio-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	Redox: heteroatom (S)	-5.6500	-7.7400	14.1400	0.3220	2.0900
rxn13400	3-(4-hydroxyphenyl)lactate hydro-lyase (4-coumarate-forming)	4.2.1.-	Addition / elimination	-0.1000	-2.1900	1.3100	0.3568	2.0900
rxn30903	RXN-7305		Other / unclassified	-4.3600	-2.2700	12.9000	0.3323	2.0900
rxn03034	Homoisocitrate hydro-lyase	4.2.1.114;4.2.1.36	Addition / elimination	-0.8200	-2.9100	12.0200	0.4548	2.0900
rxn24283	RXN-7305.c		Other / unclassified	-4.3600	-2.2700	12.9000	0.3323	2.0900
rxn56249	67144		Oxygenation: O2 incorporated	-106.6600	-104.5600	13.0600	1.1171	2.1000
rxn27013	RXNQT-4163.d	2.3.3.-;2.3.3.17	Redox: heteroatom (S)	-5.6500	-7.7500	10.7300	0.3220	2.1000
rxn14183	acetyl-CoA:5-methylthio-2-oxopentanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-;2.3.3.17	Redox: heteroatom (S)	-5.6500	-7.7500	10.7300	0.3220	2.1000
rxn14205	acetyl-CoA:7-methylthio-2-oxoheptanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	Redox: heteroatom (S)	-5.6500	-7.7500	10.7300	0.3220	2.1000
rxn28909	RXNQT-4169.d	2.3.3.-	Redox: heteroatom (S)	-5.6500	-7.7500	10.7300	0.3220	2.1000
rxn41559		1.1.1.123	Redox: carbon, hydride transfer	4.1400	6.2400	1.8000	0.6597	2.1000
rxn14342	UDP-N-acetyl-D-glucosaminuronate 4-epimerase	5.1.3.-	Isomerisation / rearrangement	0.0000	-2.1100	12.8200	0.0000	2.1100
rxn01041	D-xylose:NAD+ 1-oxidoreductase	1.1.1.121;1.1.1.175	Redox: carbon, hydride transfer	-3.6500	-1.5400	13.2200	0.4543	2.1100
rxn27430	uridine nucleosidase	3.2.2.3	Hydrolysis	-6.2800	-4.1700	4.0600		2.1100
rxn00255	4-carboxy-4-hydroxy-2-oxoadipate oxaloacetate-lyase (pyruvate-forming)	4.1.3.17	C-C bond: aldol / Claisen	4.1200	2.0100	10.8700	0.6713	2.1100
rxn29943	Uridine nucleosidase	3.2.2.3	Hydrolysis	-6.2800	-4.1700	4.0600		2.1100
rxn32706	2-amino-2-deoxy-D-gluconate ammonia-lyase;	4.3.1.9	Addition / elimination	-5.8300	-7.9400	13.4700	0.9172	2.1100
rxn32704	2-amino-2-deoxy-D-gluconate ammonia-lyase;	4.3.1.9	Addition / elimination	-5.8300	-7.9400	13.4700	0.9172	2.1100
rxn01126	2-amino-2-deoxy-D-gluconate ammonia-lyase	4.3.1.9	Addition / elimination	-5.8300	-7.9400	13.4700	0.9172	2.1100
rxn09487	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial		Redox: carbon, hydride transfer	-10.7900	-8.6700	1.3700	0.4845	2.1200
rxn60263			Redox: carbon, hydride transfer	0.3900	2.5100	1.3200	0.8299	2.1200
rxn08113	D-allose-6-phosphate aldose-ketose-isomerase	5.3.1.-	Isomerisation / rearrangement	-0.4800	-2.6000	7.5300	0.1120	2.1200
rxn27445	D-xylose isomerase	5.3.1.5	Isomerisation / rearrangement	-2.6200	-0.5000	11.0400	0.5473	2.1200
rxn01855	Cyclopentanol:NAD+ oxidoreductase	1.1.1.163	Redox: carbon, hydride transfer	-0.2600	1.8700	0.9700	0.3753	2.1300
rxn48803	13033		Other / unclassified	-0.4800	-2.6100	11.0700	0.1120	2.1300
rxn41978			Redox: heteroatom (S)	-7.2000	-5.0700	12.7000	1.1271	2.1300
rxn26338	RXN0-5410.c	1.1.1.-	Redox: carbon, hydride transfer	6.7100	8.8500	10.6200	0.3406	2.1400
rxn55743	64792		Redox: carbon, hydride transfer	2.1600	4.3000	2.1800	1.3819	2.1400
