rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	dgp_uncertainty	diff	absdiff	chem_class	chem_subclass
rxn10054	dCMP deaminase (CMP)	OK	0	0	=	(1) cpd00001[0] + (1) cpd00046[0] + (1) cpd00067[0] <=> (1) cpd00013[0] + (1) cpd00091[0]	(1) H2O[0] + (1) CMP[0] + (1) H+[0] <=> (1) NH3[0] + (1) UMP[0]	3.5.4.12	3	1	-5.1400	-4.9000	-3.5800	3	0			0	0	0	0		3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	9	323.0000	21	4	2	h;h2o;nh3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.2400	-1.5600	-1.3200	1.5600	-4.5400	1.5600	1	1	0	0	-1.0000	0.0000	0.9950	0	0.9300	-1.3200	1.3200	Hydrolysis	other hydrolase
rxn10061	dipicolinate synthase	OK	0	0	=	(1) cpd00003[0] + (1) cpd02120[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd15596[0]	(1) NAD[0] + (1) Dihydrodipicolinate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Dipicolinate[0]		none	0	9.6700	-3.4700	5.9400	3	0			0	0	0	0		2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	12	6	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	2.0000	0.0000	20.0000	0.0000	10.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	13.1400	3.7300	-9.4100	13.1400	4.0467	13.1400	1	1	0	0	1.0000	4.0000	1.0959	0	52.3800	-9.4100	9.4100	Redox: carbon, hydride transfer	NAD(P)-linked
rxn10062	choline dehydrogenase (FAD-dependent)	OK	0	0	=	(1) cpd00015[0] + (1) cpd00098[0] <=> (1) cpd00447[0] + (1) cpd00982[0]	(1) FAD[0] + (1) Choline[0] <=> (1) Betaine aldehyde[0] + (1) FADH2[0]	1.1.99.1	1	1	-13.6300	0.5400	-8.8200	3	0			0	0	0	0		2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	27	785.0000	53	12	8	fad;fadh2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	26.0000	-4.0000	12.0000	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6	-14.1700	-4.8100	9.3600	14.1700	-7.3033	14.1700	1	1	0	0	0.0000	0.0000		0	17.0000	9.3600	9.3600	Redox: carbon, hydride transfer	flavin-linked
rxn10074	fatty acid oxidation (Butanoyl-CoA )	OK	0	0	=	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00015[0] + (1) cpd00120[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00279[0] + (1) cpd00982[0]	(1) H2O[0] + (1) NAD[0] + (1) FAD[0] + (1) Butyryl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acetoacetyl-CoA[0] + (1) FADH2[0]		none	0	-0.7000	12.7900	3.4400	3	0			0	0	0	0		4	4	8	8.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	848.0000	54	28	17	fad;fadh2;h;h2o;nad;nadh	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	8.0000	2.0000	51.0000	-9.0000	29.0000	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	6	-13.4900	-4.1400	9.3500	13.4900	5.1767	13.4900	1	1	0	0	1.0000	4.0000		0	1.5900	9.3500	9.3500	Redox: carbon, hydride transfer	NAD(P)-linked
rxn10126	succinate dehyrdogenase	OK	0	0	>	(1) cpd00982[0] + (1) cpd15560[0] => (1) cpd00015[0] + (1) cpd15561[0]	(1) FADH2[0] + (1) Ubiquinone-8[0] => (1) FAD[0] + (1) Ubiquinol-8[0]		none	0	1.4100	-28.2700	69.3100	3	0			0	0	0	0		2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	49	785.0000	53	14	9	fad;fadh2;ubiquinol8;ubiquinone8	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0000	0.0000	0.0000	0.0000	18.0000	-2.0000	0.0000	0.0000	2.0000	-2.0000	32.0000	10.0000	12.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	2.0000	1.0000	-1.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7	29.6800	-67.9000	-97.5800	97.5800	14.1500	97.5800	1	1	0	0	0.0000	0.0000		0	80.3000	-97.5800	97.5800	Redox: quinone / quinol	prenyl-quinone carrier
rxn10139	Acetaldehyde dehydrogenase	OK	0	0	=	(2) cpd00004[0] + (1) cpd00022[0] + (2) cpd00067[0] <=> (2) cpd00003[0] + (1) cpd00010[0] + (1) cpd00363[0]	(2) NADH[0] + (1) Acetyl-CoA[0] + (2) H+[0] <=> (2) NAD[0] + (1) CoA[0] + (1) Ethanol[0]		none	0	-1.0800	-0.8300	-2.0200	3	0			0	0	0	0		3	3	6	9.0000	2.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	23	806.0000	51	16	9	coa;h;nad;nadh	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	-4.0000	0.0000	0.0000	8.0000	0.0000	40.0000	10.0000	26.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	6	-0.2500	0.9400	1.1900	1.1900	-1.3100	1.1900	1	1	0	0	-2.0000	-8.0000	0.2952	0	0.9400	1.1900	1.1900	Redox: heteroatom (S)	thiol / disulfide
rxn10203	myristoyl-glycerol-3-phosphate O-acyltransferase	OK	0	0	=	(1) cpd00080[0] + (1) cpd01695[0] <=> (1) cpd00010[0] + (1) cpd15331[0]	(1) Glycerol-3-phosphate[0] + (1) Myristoyl-CoA[0] <=> (1) CoA[0] + (1) 1-tetradecanoyl-sn-glycerol 3-phosphate[0]	2.3.1.15	2	1	-3.6100	-0.6500	1.8700	3	0			0	0	0	0		2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	35	974.0000	63	6	4	coa	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	7.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	5	-2.9600	-5.4800	-2.5200	5.4800	-0.7967	5.4800	1	1	0	0	0.0000	0.0000	0.5883	0	15.9600	-2.5200	2.5200	Redox: heteroatom (S)	thiol / disulfide
rxn10204	acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase	OK	0	0	=	(1) cpd00080[0] + (1) cpd00327[0] <=> (1) cpd00010[0] + (1) cpd15329[0]	(1) Glycerol-3-phosphate[0] + (1) strcoa[0] <=> (1) CoA[0] + (1) 1-octadecanoyl-sn-glycerol 3-phosphate[0]	2.3.1.15	2	1	-3.6100	-0.6500	1.8700	3	0			0	0	0	0		2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	39	1030.0000	67	6	4	coa	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	7.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	5	-2.9600	-5.4800	-2.5200	5.4800	-0.7967	5.4800	1	1	0	0	0.0000	0.0000	0.5883	0	15.9600	-2.5200	2.5200	Redox: heteroatom (S)	thiol / disulfide
rxn10432	R08198	OK	0	0	=	(1) cpd00003[0] + (1) cpd02041[0] <=> (1) cpd00004[0] + (1) cpd00024[0] + (1) cpd00067[0]	(1) NAD[0] + (1) (S)-2-Hydroxyglutarate[0] <=> (1) NADH[0] + (1) 2-Oxoglutarate[0] + (1) H+[0]	1.1.1.399;1.1.1.95	1	2	6.2200	7.4700	8.2800	3	1	R08198	R08198	1	4	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-1.2500	-2.0600	-0.8100	2.0600	7.3233	2.0600	1	1	0	0	1.0000	4.0000	0.7636	0	1.2700	-0.8100	0.8100	Redox: carbon, hydride transfer	NAD(P)-linked
rxn10434	R08213	OK	0	0	>	(1) cpd00022[0] + (1) cpd00024[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd15886[0]	(1) Acetyl-CoA[0] + (1) 2-Oxoglutarate[0] => (1) CoA[0] + (1) H+[0] + (1) trans-homoaconitate[0]	4.1.3.-	4	1	-7.4500	-6.5600	-13.1200	3	1	R08213	R08213	1	32	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	23	806.0000	51	6	4	coa;h	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	5	-0.8900	5.6700	6.5600	6.5600	-9.0433	6.5600	1	1	0	0	1.0000	6.0000	0.7406	0	16.2000	6.5600	6.5600	Redox: heteroatom (S)	thiol / disulfide
rxn10468	R213-RXN.c	OK	0	0	=	(1) cpd00001[0] + (1) cpd15882[0] <=> (1) cpd15908[0]	(1) H2O[0] + (1) cis-(homo)2aconitate[0] <=> (1) (-)threo-iso(homo)2citrate[0]	4.2.1.114	4	1	-0.0500	0.8800	4.2900	3	1	R10393	R10393	1	1	1	0	0.0000	2	1	3	3.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	8	217.0000	15	0	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.9300	-4.3400	-3.4100	4.3400	1.7067	4.3400	1	1	0	0	0.0000	0.0000	0.4548	0	16.3800	-3.4100	3.4100	Addition / elimination	hydratase / dehydratase
rxn10469	R217-RXN.c	OK	0	0	=	(1) cpd00001[0] + (1) cpd15883[0] <=> (1) cpd15909[0]	(1) H2O[0] + (1) cis-(homo)3aconitate[0] <=> (1) (-)threo-iso(homo)3citrate[0]	4.2.1.114	4	1	-0.0500	0.8800	4.3000	3	1	R10396	R10396	1	6	1	0	0.0000	2	1	3	3.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	9	231.0000	16	0	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.9300	-4.3500	-3.4200	4.3500	1.7100	4.3500	1	1	0	0	0.0000	0.0000	0.4548	0	16.3800	-3.4200	3.4200	Addition / elimination	hydratase / dehydratase
rxn10484	diaminopimelate dehydrogenase	OK	0	0	<	(1) cpd00005[0] + (1) cpd00013[0] + (2) cpd00067[0] + (1) cpd02465[0] <= (1) cpd00006[0] + (1) cpd00516[0]	(1) NADPH[0] + (1) NH3[0] + (2) H+[0] + (1) tetrahydrodipicolinate[0] <= (1) NADP[0] + (1) meso-2,6-Diaminopimelate[0]		none	0	8.0500	5.3900	8.7900	3	0	R05227		0	29	1	0	0.0000	4	2	6	7.0000	2.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	11	5	h;nadp;nadph;nh3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	2.6600	-0.7400	-3.4000	3.4000	7.4100	3.4000	1	1	0	0	-2.0000	-14.0000	1.1797	0	18.4800	-3.4000	3.4000	Redox: carbon, hydride transfer	NAD(P)-linked
rxn10504	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NAD+ 1'-oxidoreductase	OK	0	0	=	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00957[0] <=> (1) cpd00003[0] + (1) cpd15807[0]	(1) NADH[0] + (1) H+[0] + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[0] <=> (1) NAD[0] + (1) 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate[0]	1.1.1.302	1	1	-3.1400	-6.8300	-8.0800	3	1	R09375	R09375	1	1	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	13	7	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	23.0000	5.0000	13.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	13.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	3.6900	4.9400	1.2500	4.9400	-6.0167	4.9400	1	1	0	0	-1.0000	-4.0000	0.3987	0	23.9900	1.2500	1.2500	Redox: carbon, hydride transfer	NAD(P)-linked
rxn10505	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NADP+ 1'-oxidoreductase	OK	0	0	=	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00957[0] <=> (1) cpd00006[0] + (1) cpd15807[0]	(1) NADPH[0] + (1) H+[0] + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[0] <=> (1) NADP[0] + (1) 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate[0]	1.1.1.302	1	1	-3.1400	-6.8000	-7.3000	3	1	R09376	R09376	1	1	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	13	7	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	23.0000	5.0000	13.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	2.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	3.6600	4.1600	0.5000	4.1600	-5.7467	4.1600	1	1	0	0	-1.0000	-8.0000	0.4022	0	23.9900	0.5000	0.5000	Redox: carbon, hydride transfer	NAD(P)-linked
rxn10506	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase	OK	0	0	>	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd15807[0] => (1) cpd00013[0] + (1) cpd02720[0]	(1) H2O[0] + (1) H+[0] + (1) 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate[0] => (1) NH3[0] + (1) 5-Amino-6--5-phosphoribitylaminouracil[0]	3.5.4.-	3	1	-8.8800	65.8900	29.6700	3	1	R09377	R09377	1	29	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	9	355.0000	23	2	1	h;h2o;nh3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	4.0000	-4.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	3.0000	-1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6	-74.7700	-38.5500	36.2200	74.7700	28.8933	74.7700	1	1	0	0	-1.0000	0.0000		0	42.4000	36.2200	36.2200	Hydrolysis	amide / peptide
rxn10568	Methanol: coenzyme M methyltransferase	OK	0	0	>	(1) cpd00116[0] + (1) cpd02246[0] => (1) cpd00001[0] + (1) cpd02438[0]	(1) Methanol[0] + (1) CoM[0] => (1) H2O[0] + (1) Methyl CoM[0]	2.1.1.-;2.1.1.90	2	2	-8.9200	-10.2800	-19.8800	3	1	R09098	R09098	1	26	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;O;S	1	0	0	0	0	0	0	0	0	1	3	155.0000	8	0	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	2	1.3600	10.9600	9.6000	10.9600	-13.0267	10.9600	1	1	0	0	0.0000	0.0000	0.9040	0	19.6900	9.6000	9.6000	Redox: heteroatom (S)	thiol / disulfide
