rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn35346	5-methyltetrahydrofolate:NAD+ oxidoreductase	1.5.1.20	-10.400	-9.380	-1.020	1.020	(1) NADH[0] + (1) H+[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NAD[0] + (1) 5-Methyltetrahydrofolate[0]	h;mthf;nad;nadh	-1.000	-4.000	5	21	1.510	1.000
rxn30141	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial	1.1.1.286;1.1.1.41	1.340	2.360	-1.020	1.020	(1) NAD[0] + (1) Isocitrate[0] => (1) NADH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nad;nadh	0.000	-2.000	5	21	1.270	0.761
rxn00505	Isocitrate:NAD+ oxidoreductase (decarboxylating)	1.1.1.286;1.1.1.41	1.340	2.360	-1.020	1.020	(1) NAD[0] + (1) Isocitrate[0] => (1) NADH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nad;nadh	0.000	-2.000	5	21	1.270	0.761
rxn01409	Palmitoyl-CoA:L-carnitine O-palmitoyltransferase	2.3.1.21	0.530	-0.490	1.020	1.020	(1) Palmitoyl-CoA[0] + (1) Carnitine[0] <=> (1) CoA[0] + (1) L-Palmitoylcarnitine[0]	coa	0.000	0.000	4	37	1.220	0.701
rxn21870	RXN-11491.c		1.940	2.960	-1.020	1.020	(1) Melitose[0] + (1) lychnose[0] <=> (1) Sucrose[0] + (1) stellariose[0]		0.000	0.000	4	30	1.880	0.756
rxn13933	mannitol-1-phosphate 5-dehydrogenase	1.1.1.17	3.460	2.440	1.020	1.020	(1) NAD[0] + (1) D-mannitol, 1-(dihydrogenphosphate)[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-fructose-6-phosphate[0]	h;nad;nadh	1.000	4.000	5	21	0.900	0.438
rxn43314		5.4.99.64	-1.910	-0.890	-1.020	1.020	(1) 2-hydroxy-2-methylpropanoyl-CoA[0] <=> (1) (S)-3-Hydroxybutyryl-CoA[0]		0.000	0.000	2	25	24.120	0.538
rxn00911	5,10-Methylenetetrahydrofolate:D-alanine 2-hydroxymethyltransferase	2.1.2.7	1.680	0.660	1.020	1.020	(1) H2O[0] + (1) D-Alanine[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) Tetrahydrofolate[0] + (1) 2-Methylserine[0]	h2o;thf	0.000	0.000	5	20	1.070	0.750
rxn00546	D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase	1.1.1.17	3.460	2.440	1.020	1.020	(1) NAD[0] + (1) D-mannitol, 1-(dihydrogenphosphate)[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-fructose-6-phosphate[0]	h;nad;nadh	1.000	4.000	5	21	0.900	0.438
rxn13943	mannitol-1-phosphate 5-dehydrogenase	1.1.1.17	3.460	2.440	1.020	1.020	(1) NAD[0] + (1) D-mannitol, 1-(dihydrogenphosphate)[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-fructose-6-phosphate[0]	h;nad;nadh	1.000	4.000	5	21	0.900	0.438
rxn32443	RXN-8284	2.4.1.-	-1.860	-0.840	-1.020	1.020	(1) Galactinol[0] + (1) Stachyose[0] <=> (1) L-Inositol[0] + (1) Verbascose[0]		0.000	0.000	4	30	1.060	0.184
rxn21105	(R)-amidase	3.5.1.100	-2.870	-3.890	1.020	1.020	(1) H2O[0] + (1) CPD-11633[0] => (1) NH3[0] + (1) (R)-Piperazine-2-carboxylic acid[0]	h2o;nh3	0.000	0.000	4	5	32.320	0.545
rxn24750	RXN-8284.c	2.4.1.-	-1.860	-0.840	-1.020	1.020	(1) Galactinol[0] + (1) Stachyose[0] <=> (1) L-Inositol[0] + (1) Verbascose[0]		0.000	0.000	4	30	1.060	0.184
rxn56667	69128		-1.960	-2.980	1.020	1.020	(1) Glyoxalate[0] + (1) L-Leucine[0] <=> (1) Glycine[0] + (1) 4MOP[0]		0.000	0.000	4	6	1.070	0.533
rxn25534	RXN-9387.c		0.000	-1.020	1.020	1.020	(1) L-5-benzyl-hydantoin[0] <=> (1) D-5-benzyl-hydantoin[0]		0.000	0.000	2	10	26.120	0.000
rxn00926	Adenine aminohydrolase	3.5.4.2	-5.410	-4.390	-1.020	1.020	(1) H2O[0] + (1) H+[0] + (1) Adenine[0] <=> (1) NH3[0] + (1) HYXN[0]	h;h2o;nh3	-1.000	0.000	5	5	0.950	0.382
rxn35544	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	1.1.1.31;1.1.1.35	4.940	3.920	1.020	1.020	(1) NAD[0] + (1) (S)-3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-Methylmalonate semialdehyde[0]	h;nad;nadh	1.000	4.000	5	21	22.000	0.242
rxn01857	D-Altronate:NAD+ 3-oxidoreductase	1.1.1.58	4.360	3.340	1.020	1.020	(1) NAD[0] + (1) D-Altronate[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Tagaturonate[0]	h;nad;nadh	1.000	4.000	5	21	5.650	0.345
rxn00991	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)	4.1.3.4	-5.080	-4.060	-1.020	1.020	(1) HMG-CoA[0] => (1) Acetyl-CoA[0] + (1) Acetoacetate[0]		0.000	-8.000	3	27	18.110	0.620
rxn27937	hydroxymethylglutaryl coenzyme A lyase	4.1.3.4	-5.080	-4.060	-1.020	1.020	(1) HMG-CoA[0] => (1) Acetyl-CoA[0] + (1) Acetoacetate[0]		0.000	-8.000	3	27	18.110	0.620
rxn15510	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	1.1.1.31;1.1.1.35	4.940	3.920	1.020	1.020	(1) NAD[0] + (1) (S)-3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-Methylmalonate semialdehyde[0]	h;nad;nadh	1.000	4.000	5	21	22.000	0.242
rxn29986	adenine deaminase	3.5.4.2	-5.410	-4.390	-1.020	1.020	(1) H2O[0] + (1) H+[0] + (1) Adenine[0] <=> (1) NH3[0] + (1) HYXN[0]	h;h2o;nh3	-1.000	0.000	5	5	0.950	0.382
rxn41699		4.2.1.158	-9.800	-8.780	-1.020	1.020	(1) D-Mucic acid[0] => (1) H2O[0] + (1) (2S,3R)-2,3-dihydroxy-5-oxohexanedioate[0]	h2o	0.000	0.000	3	6	6.820	0.298
rxn15093	propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing, 2-carboxyethyl-forming)	2.3.3.11	11.840	10.810	1.030	1.030	(1) CoA[0] + (1) H+[0] + (1) (S)-2-Hydroxyglutarate[0] <= (1) H2O[0] + (1) Glyoxalate[0] + (1) Propionyl-CoA[0]	coa;h;h2o	-1.000	-4.000	6	24	5.780	1.083
rxn21380	RXN-11079.c		-2.900	-1.870	-1.030	1.030	(1) H2O[0] + (1) decaprenylphosphoryl-beta-D-5-phosphoribose[0] => (1) Phosphate[0] + (1) DPR[0]	h2o;pi	0.000	-4.000	4	55	0.870	0.298
rxn31861	RXN-8286	2.4.1.-	-1.030	0.000	-1.030	1.030	(2) Stachyose[0] <=> (1) Melitose[0] + (1) Verbascose[0]		0.000	0.000	3	30	0.870	0.396
rxn31226	aconitate hydratase, cytoplasmic, putative / citrate hydro-lyase/aconitase, putative	4.2.1.3	-0.200	0.830	-1.030	1.030	(1) H2O[0] + (1) cis-Aconitate[0] <=> (1) D-threo-Isocitric acid[0]	h2o	0.000	0.000	3	6	15.830	0.607
rxn42277			-1.390	-2.420	1.030	1.030	(1) D-Glucose[0] <=> (1) D-Glucose[0]		0.000	0.000	2	6	11.040	0.327
rxn30620	AconHydr	4.2.1.3	-0.200	0.830	-1.030	1.030	(1) H2O[0] + (1) cis-Aconitate[0] <=> (1) D-threo-Isocitric acid[0]	h2o	0.000	0.000	3	6	15.830	0.607
rxn24752	RXN-8286.c	2.4.1.-	-1.030	0.000	-1.030	1.030	(2) Stachyose[0] <=> (1) Melitose[0] + (1) Verbascose[0]		0.000	0.000	3	30	0.870	0.396
rxn19040	aconitase	4.2.1.3	-0.200	0.830	-1.030	1.030	(1) H2O[0] + (1) cis-Aconitate[0] <=> (1) D-threo-Isocitric acid[0]	h2o	0.000	0.000	3	6	15.830	0.607
rxn31858	RXN-8286	2.4.1.-	-1.030	0.000	-1.030	1.030	(2) Stachyose[0] <=> (1) Melitose[0] + (1) Verbascose[0]		0.000	0.000	3	30	0.870	0.396
rxn01969	D-Fructose-2,6-bisphosphate 6-phosphohydrolase	3.1.3.54	-2.140	-1.110	-1.030	1.030	(1) H2O[0] + (1) D-Fructose 2,6-bisphosphate[0] <=> (1) Phosphate[0] + (1) beta-D-Fructose 2-phosphate[0]	h2o;pi	0.000	-8.000	4	6	0.870	0.298
rxn31925	RXN-8286	2.4.1.-	-1.030	0.000	-1.030	1.030	(2) Stachyose[0] <=> (1) Melitose[0] + (1) Verbascose[0]		0.000	0.000	3	30	0.870	0.396
rxn15280	isocitrate hydro-lyase (cis-aconitate-forming)	4.2.1.3	0.200	-0.830	1.030	1.030	(1) D-threo-Isocitric acid[0] <=> (1) H2O[0] + (1) cis-Aconitate[0]	h2o	0.000	0.000	3	6	15.830	0.607
rxn38561	6-O-cis-methoxy-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-cis-methoxy-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-cis-methoxy-mono-mycolate[0]	h2o;pi	0.000	0.000	4	97	0.870	0.298
rxn26560	6-O-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) CPD1G-1344[0]	h2o;pi	0.000	0.000	4	90	0.870	0.298
rxn08430	D-fructose 6-phosphate phosphatase		-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) D-fructose-6-phosphate[0] => (1) Phosphate[0] + (1) D-Fructose[0]	h2o;pi	0.000	0.000	4	6	0.870	0.298
rxn08094	2-Oxoglutarate dehydrogenase complex	1.2.1.M9;1.2.4.2;1.8.1.4;2.3.1.61	-6.690	-5.660	-1.030	1.030	(1) NAD[0] + (1) CoA[0] + (1) 2-Oxoglutarate[0] <=> (1) NADH[0] + (1) CO2[0] + (1) Succinyl-CoA[0]	co2;coa;nad;nadh	0.000	8.000	6	25	1.380	0.929
rxn17745	2-oxoglutarate dehydrogenase complex	1.2.1.M9;1.2.4.2;1.8.1.4;2.3.1.61	-6.690	-5.660	-1.030	1.030	(1) NAD[0] + (1) CoA[0] + (1) 2-Oxoglutarate[0] <=> (1) NADH[0] + (1) CO2[0] + (1) Succinyl-CoA[0]	co2;coa;nad;nadh	0.000	8.000	6	25	1.380	0.929
rxn38562	6-O-trans-methoxy-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-trans-methoxy-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-trans-methoxy-mono-mycolate[0]	h2o;pi	0.000	0.000	4	98	0.870	0.298
rxn01883	2-Deoxy-D-glucose 6-phosphate phosphohydrolase	3.1.3.68	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 2-Deoxy-D-glucose 6-phosphate[0] => (1) Phosphate[0] + (1) 2-Deoxy-D-glucose[0]	h2o;pi	0.000	0.000	4	6	0.870	0.298
rxn26564	6-O-trans-keto-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-trans-keto-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-trans-keto-mono-mycolate[0]	h2o;pi	0.000	0.000	4	98	0.870	0.298
rxn03150	R04594	3.1.3.73	-3.700	-2.670	-1.030	1.030	(1) H2O[0] + (1) alpha-Ribazole 5'-phosphate[0] => (1) Phosphate[0] + (1) alpha-Ribazole[0]	h2o;pi	0.000	0.000	4	14	0.870	0.298
rxn26563	6-O-cis-keto-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-cis-keto-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-cis-keto-mono-mycolate[0]	h2o;pi	0.000	0.000	4	98	0.870	0.298
rxn38560	6-O-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) CPD1G-1344[0]	h2o;pi	0.000	0.000	4	90	0.870	0.298
rxn26562	6-O-trans-methoxy-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-trans-methoxy-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-trans-methoxy-mono-mycolate[0]	h2o;pi	0.000	0.000	4	98	0.870	0.298
rxn38564	6-O-trans-keto-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-trans-keto-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-trans-keto-mono-mycolate[0]	h2o;pi	0.000	0.000	4	98	0.870	0.298
rxn38563	6-O-cis-keto-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-cis-keto-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-cis-keto-mono-mycolate[0]	h2o;pi	0.000	0.000	4	98	0.870	0.298
rxn26561	6-O-cis-methoxy-mycolyl-trehalose-6-phosphatase	3.1.3.12	-3.660	-2.630	-1.030	1.030	(1) H2O[0] + (1) 6-O-cis-methoxy-mycolyl-trehalose-6-phosphate[0] => (1) Phosphate[0] + (1) trehalose-cis-methoxy-mono-mycolate[0]	h2o;pi	0.000	0.000	4	97	0.870	0.298
rxn00066	NADH:hydrogen-peroxide oxidoreductase	1.11.1.1	-77.510	-78.540	1.030	1.030	(1) NADH[0] + (1) H2O2[0] + (1) H+[0] => (2) H2O[0] + (1) NAD[0]	h;h2o;h2o2;nad;nadh	-1.000	-4.000	5	21	1.280	0.772
rxn00734	rxn00734		-53.840	-54.880	1.040	1.040	(0.5) O2[0] + (1) Phosphate[0] + (1) H+[0] + (1) 2-Oxobutyrate[0] => (1) H2O[0] + (1) CO2[0] + (1) Propionyl phosphate[0]	co2;h;h2o;o2;pi	-1.000	-2.000	7	4	11.690	1.195
rxn53553	53728		-2.900	-1.860	-1.040	1.040	(1) H2O[0] + (1) MurNAc 6-phosphate[0] <=> (1) Phosphate[0] + (1) N-Acetylmuramate[0]	h2o;pi	0.000	-4.000	4	11	0.870	0.298
rxn00044	N-(6-aminohexanoyl)-6-aminohexanoate amidohydrolase	3.5.1.46	1.150	0.110	1.040	1.040	(1) H2O[0] + (1) N-(6-Aminohexanoyl)-6-aminohexanoate[0] <=> (2) Epsilcapramine[0]	h2o	0.000	0.000	3	12	10.830	0.413
rxn30836	RXN-4314		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) trans-Zeatin riboside monophosphate[0] => (1) Phosphate[0] + (1) trans-Zeatin riboside[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn01726	Acetyl-CoA:carnitine O-acetyltransferase	2.3.1.7	-0.180	-1.220	1.040	1.040	(1) Acetyl-CoA[0] + (1) Carnitine[0] <=> (1) CoA[0] + (1) O-Acetylcarnitine[0]	coa	0.000	0.000	4	23	0.970	0.350
rxn07858	R08069		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) Isopentenyl-AMP[0] => (1) Phosphate[0] + (1) Isopentenyl adenosine[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn32265	RXN-4313		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) Isopentenyl-AMP[0] => (1) Phosphate[0] + (1) Isopentenyl adenosine[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn11696	R08070		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) trans-Zeatin riboside monophosphate[0] => (1) Phosphate[0] + (1) trans-Zeatin riboside[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn07860	R08071		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) Dihydrozeatin riboside monophosphate[0] => (1) Phosphate[0] + (1) Dihydrozeatin riboside[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn30842	RXN-4542		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) cis-Zeatin riboside monophosphate[0] => (1) Phosphate[0] + (1) cis-Zeatin riboside[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn19260	carnitine O-acetyltransferase	2.3.1.7	-0.180	-1.220	1.040	1.040	(1) Acetyl-CoA[0] + (1) Carnitine[0] <=> (1) CoA[0] + (1) O-Acetylcarnitine[0]	coa	0.000	0.000	4	23	0.970	0.350
rxn45643		5.3.1.34	1.610	0.570	1.040	1.040	(1) D-Erythrulose 4-phosphate[0] <=> (1) D-Erythrose4-phosphate[0]		0.000	0.000	2	4	0.930	0.480
rxn19259	carnitine O-acetyltransferase	2.3.1.7	-0.180	-1.220	1.040	1.040	(1) Acetyl-CoA[0] + (1) Carnitine[0] <=> (1) CoA[0] + (1) O-Acetylcarnitine[0]	coa	0.000	0.000	4	23	0.970	0.350
rxn07868	R08079		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) cis-Zeatin riboside monophosphate[0] => (1) Phosphate[0] + (1) cis-Zeatin riboside[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn32068	RXN-4314		-3.660	-2.620	-1.040	1.040	(1) H2O[0] + (1) trans-Zeatin riboside monophosphate[0] => (1) Phosphate[0] + (1) trans-Zeatin riboside[0]	h2o;pi	0.000	0.000	4	15	0.870	0.298
rxn53297	52308		5.050	6.090	-1.040	1.040	(1) NADP[0] + (1) 2-Hydroxyglutarate[0] <=> (1) NADPH[0] + (1) 2-Oxoglutarate[0] + (1) H+[0]	h;nadp;nadph	1.000	8.000	5	21	11.640	0.450
rxn15738	R08451		-3.010	-4.050	1.040	1.040	(1) H2O[0] + (1) N-Formyldemecolcine[0] <=> (1) Formate[0] + (1) Colcemid[0]	h2o	0.000	2.000	4	22	33.420	1.449
rxn41198			-2.990	-4.030	1.040	1.040	(1) H+[0] + (1) 15-demethoxy-epsilon-rhodomycinone[0] => (1) CO2[0] + (1) 15-decarboxymethyl-epsilon-rhodomycinone[0]	co2;h	-1.000	-2.000	4	21	31.660	0.783
rxn15327	Acetyl-CoA:carnitine O-acetyltransferase	2.3.1.7	-0.180	-1.220	1.040	1.040	(1) Acetyl-CoA[0] + (1) Carnitine[0] <=> (1) CoA[0] + (1) O-Acetylcarnitine[0]	coa	0.000	0.000	4	23	0.970	0.350
rxn58764			-5.070	-6.110	1.040	1.040	(1) H2O[0] + (1) N-acetylglucosaminolactone[0] <=> (1) H+[0] + (1) N-Acetyl-D-glucosaminate[0]	h;h2o	1.000	2.000	4	8	28.790	0.563
rxn40318	kanosamine-6-phosphate phosphohydrolase	3.1.3.92	-4.400	-3.360	-1.040	1.040	(1) H2O[0] + (1) Kanosamine 6-phosphate[0] => (1) Phosphate[0] + (1) Kanosamine[0]	h2o;pi	0.000	4.000	4	6	0.870	0.298
rxn38673	RXN66-1.d	1.11.1.6	-72.470	-73.510	1.040	1.040	(1) H2O2[0] + (1) Ethanol[0] => (2) H2O[0] + (1) Acetaldehyde[0]	h2o;h2o2	0.000	0.000	4	2	1.280	0.776
rxn26777	RXN66-1.x	1.11.1.6	-72.470	-73.510	1.040	1.040	(1) H2O2[0] + (1) Ethanol[0] => (2) H2O[0] + (1) Acetaldehyde[0]	h2o;h2o2	0.000	0.000	4	2	1.280	0.776
rxn26776	RXN66-1.c	1.11.1.6	-72.470	-73.510	1.040	1.040	(1) H2O2[0] + (1) Ethanol[0] => (2) H2O[0] + (1) Acetaldehyde[0]	h2o;h2o2	0.000	0.000	4	2	1.280	0.776
rxn28877	RXN66-1.m	1.11.1.6	-72.470	-73.510	1.040	1.040	(1) H2O2[0] + (1) Ethanol[0] => (2) H2O[0] + (1) Acetaldehyde[0]	h2o;h2o2	0.000	0.000	4	2	1.280	0.776
rxn43948	N1-acetyl-N2-formyl-5-methoxykynuramine synthase		-123.910	-124.960	1.050	1.050	(2) H2O2[0] + (1) Melatonin[0] => (2) H2O[0] + (1) Formyl-N-acetyl-5-methoxykynurenamine[0]	h2o;h2o2	0.000	0.000	4	13	36.660	2.022
rxn15373	(R)-Acetoin:NAD+ oxidoreductase	1.1.1.303	4.860	5.910	-1.050	1.050	(1) NAD[0] + (1) (R)-Acetoin[0] <=> (1) NADH[0] + (1) H+[0] + (1) DTYL[0]	h;nad;nadh	1.000	4.000	5	21	20.840	0.432
rxn57327			-4.860	-5.910	1.050	1.050	(1) H2O[0] + (1) 1,5-galactarolactone[0] <=> (1) H+[0] + (1) D-Mucic acid[0]	h;h2o	1.000	4.000	4	6	4.190	0.545
rxn00202	acetyl-CoA:2-oxoglutarate C-acetyltransferase (thioester-hydrolysing, carboxymethyl forming)	2.3.3.14;4.1.3.21	6.660	7.710	-1.050	1.050	(1) CoA[0] + (1) H+[0] + (1) Homocitrate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxoglutarate[0]	coa;h;h2o	-1.000	-6.000	6	23	15.600	0.668
rxn27109	serine acetyltransferase	2.3.1.30	-1.500	-2.550	1.050	1.050	(1) Acetyl-CoA[0] + (1) L-Serine[0] <=> (1) CoA[0] + (1) O-Acetyl-L-serine[0]	coa	0.000	0.000	4	23	1.220	0.701
rxn27108	serine acetyltransferase	2.3.1.30	-1.500	-2.550	1.050	1.050	(1) Acetyl-CoA[0] + (1) L-Serine[0] <=> (1) CoA[0] + (1) O-Acetyl-L-serine[0]	coa	0.000	0.000	4	23	1.220	0.701
rxn25098	RXN-8713.c	2.3.1.110	-7.140	-8.190	1.050	1.050	(1) Tyramine[0] + (1) Cinnamoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) cinnamoyltyramine[0]	coa;h	1.000	0.000	5	30	29.140	0.451
rxn30154	Homocitrate synthase, mitochondrial isozyme	2.3.3.14;4.1.3.21	6.660	7.710	-1.050	1.050	(1) CoA[0] + (1) H+[0] + (1) Homocitrate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxoglutarate[0]	coa;h;h2o	-1.000	-6.000	6	23	15.600	0.668
rxn00423	acetyl-CoA:L-serine O-acetyltransferase	2.3.1.30	-1.500	-2.550	1.050	1.050	(1) Acetyl-CoA[0] + (1) L-Serine[0] <=> (1) CoA[0] + (1) O-Acetyl-L-serine[0]	coa	0.000	0.000	4	23	1.220	0.701
rxn30391	homocitrate synthase	2.3.3.14;4.1.3.21	-6.660	-7.710	1.050	1.050	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxoglutarate[0] => (1) CoA[0] + (1) H+[0] + (1) Homocitrate[0]	coa;h;h2o	1.000	6.000	6	23	15.600	0.668
rxn15853	5''-phosphoribostamycin phosphohydrolase	3.1.3.-;3.1.3.88	-6.470	-5.420	-1.050	1.050	(1) H2O[0] + (1) 5''-Phosphoribostamycin[0] => (1) Phosphate[0] + (1) Vistamycin[0]	h2o;pi	0.000	16.000	4	17	0.870	0.298
rxn41507			-0.100	0.950	-1.050	1.050	(1) (S)-3-hydroxy-(5Z)-dodecenoyl-CoA[0] <=> (1) H2O[0] + (1) (2E,5Z)-dodecenoyl-CoA[0]	h2o	0.000	0.000	3	33	20.280	0.357
rxn53352	52708		-1.810	-0.760	-1.050	1.050	(1) H2O[0] + (1) GMP[0] <=> (1) ribose-5-phosphate[0] + (1) Guanine[0]	h2o	0.000	0.000	4	10	1.020	0.611
rxn26331	RXN0-5393.c		0.100	-0.950	1.050	1.050	(1) H2O[0] + (1) 2-trans,5-cis-tetradecadienoyl-CoA[0] <=> (1) 3-hydroxy-5-cis-tetradecenoyl-CoA[0]	h2o	0.000	0.000	3	35	20.280	0.357
rxn00016	chitobiose N-acetylglucosaminohydrolase	3.2.1.52	-2.990	-1.940	-1.050	1.050	(1) H2O[0] + (1) Chitobiose[0] <=> (2) N-Acetyl-D-glucosamine[0]	h2o	0.000	0.000	3	16	20.040	0.853
rxn31834	5-amino-6-(5-phosphoribitylamino)uracil phosphatase	3.1.3.-;3.1.3.104	-3.330	-2.280	-1.050	1.050	(1) H2O[0] + (1) 5-Amino-6--5-phosphoribitylaminouracil[0] => (1) Phosphate[0] + (1) 4--1-D-Ribitylamino-5-aminouracil[0]	h2o;pi	0.000	0.000	4	9	0.880	
rxn23055	N,N'-diacetylchitobiose beta-N-acetylglucosaminidase	3.2.1.52	-2.990	-1.940	-1.050	1.050	(1) H2O[0] + (1) Chitobiose[0] <=> (2) N-Acetyl-D-glucosamine[0]	h2o	0.000	0.000	3	16	20.040	0.853
rxn30766	RIBOPHOSPHAT-RXN	3.1.3.-;3.1.3.104	-3.330	-2.280	-1.050	1.050	(1) H2O[0] + (1) 5-Amino-6--5-phosphoribitylaminouracil[0] => (1) Phosphate[0] + (1) 4--1-D-Ribitylamino-5-aminouracil[0]	h2o;pi	0.000	0.000	4	9	0.880	
rxn05039	R07280	3.1.3.-;3.1.3.104	-3.330	-2.280	-1.050	1.050	(1) H2O[0] + (1) 5-Amino-6--5-phosphoribitylaminouracil[0] => (1) Phosphate[0] + (1) 4--1-D-Ribitylamino-5-aminouracil[0]	h2o;pi	0.000	0.000	4	9	0.880	
rxn25066	RXN-8681.c	1.1.1.-	-3.650	-4.710	1.060	1.060	(1) NAD[0] + (1) (-)-lactol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Matairesinol[0]	h;nad;nadh	1.000	4.000	5	21	27.890	0.454
rxn32777	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	-2.100	-1.040	-1.060	1.060	(1) NADPH[0] + (1) 5-10-Methenyltetrahydrofolate[0] <=> (1) NADP[0] + (1) 5-10-Methylenetetrahydrofolate[0]	nadp;nadph	0.000	-4.000	4	21	0.940	0.272
rxn30158	Methylenetetrahydrofolate dehydrogenase	1.5.1.5	2.100	1.040	1.060	1.060	(1) NADP[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NADPH[0] + (1) 5-10-Methenyltetrahydrofolate[0]	nadp;nadph	0.000	4.000	4	21	0.940	0.272
rxn15328	Acetyl-CoA:carnitine O-acetyltransferase	2.3.1.7	0.440	-0.620	1.060	1.060	(1) Acetyl-CoA[0] + (1) D-Carnitine[0] <=> (1) CoA[0] + (1) O-Acetylcarnitine[0]	coa	0.000	0.000	4	23	1.250	0.729
rxn00907	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase	1.5.1.5	2.100	1.040	1.060	1.060	(1) NADP[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NADPH[0] + (1) 5-10-Methenyltetrahydrofolate[0]	nadp;nadph	0.000	4.000	4	21	0.940	0.272
rxn31232	branched-chain amino acid aminotransferase	2.6.1.42	-1.410	-2.470	1.060	1.060	(1) 2-Oxoglutarate[0] + (1) L-Isoleucine[0] <=> (1) L-Glutamate[0] + (1) 3-Methyl-2-oxopentanoate[0]	glu	0.000	-2.000	4	6	15.040	0.841
