rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn45883		3.2.1.M20	-2.120	15.750	-17.870	17.870	(1) H2O[0] + (1) alpha-Mannosylglycerate[0] <=> (1) Glycerate[0] + (1) alpha-D-Mannose[0]	h2o	0.000	0.000	4	9	21.010	0.376
rxn42531			-84.480	-102.350	17.870	17.870	(1) H2O2[0] + (2) Coniferol[0] => (2) H2O[0] + (2) coniferyl alcohol radical[0]	h2o;h2o2	0.000	0.000	4	10	105.740	
rxn15307	Xanthosine ribohydrolase	3.2.2.1	-4.310	13.550	-17.860	17.860	(1) H2O[0] + (1) Xanthosine[0] <=> (1) XAN[0] + (1) beta-D-Ribofuranose[0]	h2o	0.000	0.000	4	10	14.770	0.853
rxn15165	N-ribosylnicotinamide ribohydrolase	3.2.2.-;3.2.2.1	-10.550	7.310	-17.860	17.860	(1) H2O[0] + (1) N-Ribosylnicotinamide[0] => (1) H+[0] + (1) Nicotinamide[0] + (1) beta-D-Ribofuranose[0]	h;h2o	1.000	0.000	5	11	14.770	0.853
rxn02348	trans-cyclohexane-1,2-diol:NAD+ 1-oxidoreductase	1.1.1.174	-0.260	17.590	-17.850	17.850	(1) NAD[0] + (1) trans-1,2-Cyclohexanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Hydroxycyclohexan-1-one[0]	h;nad;nadh	1.000	4.000	5	21	31.960	0.375
rxn32076	3-deoxy-manno-octulosonate-8-phosphatase	3.1.3.45	-3.780	-21.630	17.850	17.850	(1) H2O[0] + (1) 3-Deoxy-D-manno-octulosonate8-phosphate[0] => (1) Phosphate[0] + (1) KDO[0]	h2o;pi	0.000	-4.000	4	8	29.050	0.444
rxn30717	KDO-8PPHOSPHAT-RXN	3.1.3.45	-3.780	-21.630	17.850	17.850	(1) H2O[0] + (1) 3-Deoxy-D-manno-octulosonate8-phosphate[0] => (1) Phosphate[0] + (1) KDO[0]	h2o;pi	0.000	-4.000	4	8	29.050	0.444
rxn02404	3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase	3.1.3.45	-3.780	-21.630	17.850	17.850	(1) H2O[0] + (1) 3-Deoxy-D-manno-octulosonate8-phosphate[0] => (1) Phosphate[0] + (1) KDO[0]	h2o;pi	0.000	-4.000	4	8	29.050	0.444
rxn35739	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	15.860	-1.970	17.830	17.830	(1) NAD[0] + (1) n-Butanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) (Z)-2-buten-1-ol[0]	h;nad;nadh	1.000	4.000	5	21	22.180	0.665
rxn03214	protopine,NADPH:oxygen oxidoreductase (6-hydroxylating)	1.14.13.55	-97.020	-79.190	-17.830	17.830	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Protopine[0] => (1) H2O[0] + (1) NADP[0] + (1) 6-Hydroxyprotopine[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	28.100	0.788
rxn23024	pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	4.3.3.6	-69.140	-51.310	-17.830	17.830	(1) NH3[0] + (1) ribose-5-phosphate[0] + (1) Glyceraldehyde3-phosphate[0] => (4) H2O[0] + (1) Phosphate[0] + (1) Pyridoxal phosphate[0] + (1) H+[0]	h;h2o;nh3;pi;pydx5p	1.000	0.000	7	8	36.510	1.227
rxn17086	protopine 6-hydroxylase	1.14.13.55	-97.020	-79.190	-17.830	17.830	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Protopine[0] => (1) H2O[0] + (1) NADP[0] + (1) 6-Hydroxyprotopine[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	28.100	0.788
rxn00397	NAD+:L-arginine ADP-D-ribosyltransferase	2.4.2.31	-5.090	-22.910	17.820	17.820	(1) NAD[0] + (1) L-Arginine[0] <=> (1) H+[0] + (1) Nicotinamide[0] + (1) N(omega)-(ADP-D-ribosyl)-L-arginine[0]	h;nad	1.000	0.000	5	21	23.830	1.383
rxn35770	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	22.660	4.850	17.810	17.810	(1) NADP[0] + (1) (1R,2R,4R)-Dihydrocarveol[0] <= (1) NADPH[0] + (1) H+[0] + (1) Geranial[0]	h;nadp;nadph	1.000	8.000	5	21	40.230	1.718
rxn43847			-5.020	-22.830	17.810	17.810	(1) Nicotinate ribonucleotide[0] + (1) Benzimidazole[0] <=> (1) H+[0] + (1) Niacin[0] + (1) N1-(5'-phospho-alpha-D-ribosyl)-benzimidazole[0]	h	1.000	2.000	5	12	35.750	0.939
rxn00921	4-hydroxybenzoate carboxy-lyase (phenol-forming)	4.1.1.61	-2.540	15.260	-17.800	17.800	(1) H+[0] + (1) 4-Hydroxybenzoate[0] => (1) CO2[0] + (1) Phenol[0]	co2;h	-1.000	-2.000	4	7	19.790	0.793
rxn58815			2.540	-15.250	17.790	17.790	(1) CO2[0] + (1) Benzene[0] <=> (1) H+[0] + (1) Benzoate[0]	co2;h	1.000	2.000	4	7	19.790	0.793
rxn01356	4-Aminobenzoate carboxy-lyase	4.1.1.24	-2.540	15.250	-17.790	17.790	(1) H+[0] + (1) ABEE[0] => (1) CO2[0] + (1) Aniline[0]	co2;h	-1.000	-2.000	4	7	19.790	0.793
rxn03992	quinine, NADPH2:oxygen oxidoreductase	1.14.13.67	-97.840	-80.070	-17.770	17.770	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Quinine[0] => (1) H2O[0] + (1) NADP[0] + (1) 3-Hydroxyquinine[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	29.430	0.810
rxn46713			-5.010	-22.780	17.770	17.770	(1) Nicotinate ribonucleotide[0] + (1) 5-methyl-1H-benzimidazole[0] <=> (1) H+[0] + (1) Niacin[0] + (1) 5-methylbenzimidazole ribotide phosphate[0]	h	1.000	2.000	5	13	35.750	0.939
rxn44112			-5.000	-22.770	17.770	17.770	(1) Nicotinate ribonucleotide[0] + (1) 5-methoxy-benzimidazole[0] <=> (1) H+[0] + (1) Niacin[0] + (1) 5-methoxybenzimidazole ribotide phosphate[0]	h	1.000	2.000	5	13	35.750	0.939
rxn40437	6-oxocyclohex-1-ene-1-carbonyl-CoA hydro-lyase (2-hydroxy-6-oxocyclohexane-1-carbonyl-CoA-forming)		3.440	21.200	-17.760	17.760	(1) H2O[0] + (1) 6-Ketoxycyclohex-1-ene-1-carboxyl-CoA[0] <= (1) 6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA[0]	h2o	0.000	0.000	3	28	35.260	
rxn03575	biphenyl,NADH2:oxygen oxidoreductase (2,3-hydroxylating)	1.14.12.18	-79.030	-96.770	17.740	17.740	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Biphenyl[0] => (1) NAD[0] + (1) cis-2,3-Dihydro-2,3-dihydroxybiphenyl[0]	h;nad;nadh;o2	-1.000	-4.000	6	21	58.040	2.264
rxn03573	biphenyl,NADH:oxygen oxidoreductase (2,3-hydroxylating)	1.14.12.18	-79.030	-96.770	17.740	17.740	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 4-Chlorobiphenyl[0] => (1) NAD[0] + (1) cis-2,3-Dihydro-2,3-dihydroxy-4'-chlorobiphenyl[0]	h;nad;nadh;o2	-1.000	-4.000	6	21	58.040	2.264
rxn15827	(S)-2-hydroxypropylphosphonate,NADH:oxygen epoxidase	1.14.19.7	-101.230	-83.520	-17.710	17.710	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 2-Hydroxypropylphosphonate[0] => (2) H2O[0] + (1) NAD[0] + (1) Fosfomycin[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	30.100	1.128
rxn42402			-104.730	-87.020	-17.710	17.710	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) fusicocca-2,10(14)-diene-8beta,16-diol[0] => (1) CO2[0] + (1) Succinate[0] + (1) fusicocca-1,10(14)-diene-3,8beta,16-triol[0]	co2;o2	0.000	0.000	6	20	45.150	1.548
rxn43299			-9.450	-27.140	17.690	17.690	(1) D-Glucose[0] + (1) BE 13793C[0] <=> (1) H2O[0] + (1) ED 110[0]	h2o	0.000	0.000	4	26	27.940	
rxn60395			-11.480	-29.160	17.680	17.680	(1) N-Acetyl-alpha-neuraminate[0] => (1) H2O[0] + (1) 2-Deoxy-2,3-dehydro-N-acetylneuraminic acid[0]	h2o	0.000	0.000	3	11	32.980	0.745
rxn38052	Lactase	3.2.1.108;3.2.1.23	-3.460	14.220	-17.680	17.680	(1) H2O[0] + (1) LACT[0] <=> (1) beta-D-Glucose[0] + (1) beta D-Galactose[0]	h2o	0.000	0.000	4	12	15.800	0.684
rxn15588	lactase	3.2.1.108;3.2.1.23	-3.460	14.220	-17.680	17.680	(1) H2O[0] + (1) LACT[0] <=> (1) beta-D-Glucose[0] + (1) beta D-Galactose[0]	h2o	0.000	0.000	4	12	15.800	0.684
rxn45899			1.490	-16.180	17.670	17.670	(1) L-Threonine[0] <=> (1) H2O[0] + (1) 2-Aminobut-2-enoate[0]	h2o	0.000	0.000	3	4	23.380	0.744
rxn16801	scyllo-inositol:NADP+ oxidoreductase	1.1.1.-;1.1.1.371	-0.290	17.340	-17.630	17.630	(1) NADP[0] + (1) scyllo-Inositol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Inosose[0]	h;nadp;nadph	1.000	8.000	5	21	21.850	0.379
rxn58430			-17.390	0.210	-17.600	17.600	(1) H2O[0] + (1) O2[0] + (1) Indoleacetaldehyde[0] <=> (1) H2O2[0] + (1) 3-Indoleglycolaldehyde[0]	h2o;h2o2;o2	0.000	0.000	5	10	25.760	1.014
rxn42866			-0.290	17.290	-17.580	17.580	(1) NADP[0] + (1) GDP-beta-L-fucose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) GDP-4-keto-6-L-deoxygalactose[0]	h;nadp;nadph	1.000	8.000	5	21	22.910	0.379
rxn33311	-		-3.400	14.130	-17.530	17.530	(1) H2O[0] + (1) Terephthalate[0] => (1) Benzoate[0] + (1) H2CO3[0]	h2o	0.000	-2.000	4	8	19.770	0.442
rxn02427	3-hydroxy-2-methylpyridine-5-carboxylate,NADH:oxygen oxidoreductase (decyclizing)	1.14.12.4	-92.780	-110.310	17.530	17.530	(1) NADH[0] + (1) O2[0] + (1) 3-Hydroxy-2-methylpyridine-5-carboxylate[0] => (1) NAD[0] + (1) 2-(Acetamidomethylene)succinate[0]	nad;nadh;o2	0.000	0.000	5	21	39.460	1.100
rxn33225	-		-3.400	14.130	-17.530	17.530	(1) H2O[0] + (1) Terephthalate[0] => (1) Benzoate[0] + (1) H2CO3[0]	h2o	0.000	-2.000	4	8	19.770	0.442
rxn11689	R07835		-3.400	14.130	-17.530	17.530	(1) H2O[0] + (1) Terephthalate[0] => (1) Benzoate[0] + (1) H2CO3[0]	h2o	0.000	-2.000	4	8	19.770	0.442
rxn07626	rxn07626		-3.400	14.130	-17.530	17.530	(1) H2O[0] + (1) Terephthalate[0] => (1) Benzoate[0] + (1) H2CO3[0]	h2o	0.000	-2.000	4	8	19.770	0.442
rxn15780	R08767		-2.870	14.650	-17.520	17.520	(1) H2O[0] + (1) NAD[0] + (1) CoA[0] + (1) 4-Coumaroyl-CoA[0] <=> (1) NADH[0] + (1) Acetyl-CoA[0] + (1) H+[0] + (1) 4-Hydroxybenzoyl-CoA[0]	coa;h;h2o;nad;nadh	1.000	4.000	8	30	27.700	0.465
rxn05130	indolin-2-one,NADPH:oxygen oxidoreductase (3-hydroxylating)	1.14.13.138	-97.030	-79.510	-17.520	17.520	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Indolin-2-one[0] => (1) H2O[0] + (1) NADP[0] + (1) Dioxindole[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	26.620	0.788
rxn36391	aldehyde dehydrogenase [NAD(P)+]	1.2.1.5	-20.710	-3.220	-17.490	17.490	(1) H2O[0] + (1) NAD[0] + (1) (Z)-2-buten-1-ol[0] => (1) NADH[0] + (2) H+[0] + (1) Butyrate[0]	h;h2o;nad;nadh	2.000	6.000	6	21	22.180	0.792
rxn55967	65868		6.320	23.810	-17.490	17.490	(1) H2O[0] + (1) 17beta-Hydroxy-5alpha-androst-1-en-3-one[0] <=> (1) 1,17beta-dihydroxyandrostan-3-one[0]	h2o	0.000	0.000	3	19	33.580	0.817
rxn51119	40159		0.270	-17.220	17.490	17.490	(1) NADH[0] + (1) H+[0] + (1) UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose[0] <=> (1) NAD[0] + (1) UDP-2-acetamido-2,6-dideoxy-beta-L-talose[0]	h;nad;nadh	-1.000	-4.000	5	21	27.450	0.375
rxn04361	rxn04361		2.700	-14.790	17.490	17.490	(1) Soyasapogenol B[0] + (1) beta-Fabatriose[0] <=> (1) H2O[0] + (1) Soyasaponin I[0]	h2o	0.000	0.000	4	48	28.560	0.419
rxn30599	ADENOSINE-NUCLEOSIDASE-RXN		-5.640	11.850	-17.490	17.490	(1) H2O[0] + (1) Adenosine[0] <=> (1) Adenine[0] + (1) Ribose[0]	h2o	0.000	0.000	4	10	19.400	0.523
rxn17085	17alpha-hydroxyprogesterone, NADPH2:oxygen oxidoreductase (20-hydroxylating, side-chain cleaving)	1.14.13.54	-82.880	-100.360	17.480	17.480	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Oxosteroids[0] => (1) H2O[0] + (1) NADP[0] + (1) Steroid-Esters[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	29.460	1.827
rxn03479	R05130		-8.090	9.390	-17.480	17.480	(1) Piperideine[0] + (1) Pelletierine[0] <=> (1) Anapheline[0]		0.000	2.000	3	13	49.270	1.058
rxn48158			17.360	-0.100	17.460	17.460	(1) 1-Aminocyclopropane-1-carboxylate[0] <= (1) 2-Aminobut-2-enoate[0]		0.000	0.000	2	4	34.640	1.664
rxn02502	1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol:pyruvate aminotransferase	2.6.1.56	-6.380	11.070	-17.450	17.450	(1) Pyruvate[0] + (1) 1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol[0] <=> (1) L-Alanine[0] + (1) 1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol[0]		0.000	-4.000	4	7	24.320	0.588
rxn25677	RXN-9578.c		-0.260	17.180	-17.440	17.440	(1) NAD[0] + (1) UDP-GLUCOSE[0] <=> (1) NADH[0] + (1) H+[0] + (1) UDP-3-ketoglucose[0]	h;nad;nadh	1.000	4.000	5	21	22.780	0.375
rxn09991	3-phytase, extracellular	3.1.3.62;3.1.3.8	1.850	19.280	-17.430	17.430	(1) H2O[0] + (1) Phytate[0] <=> (1) Phosphate[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]	h2o;pi	0.000	-40.000	4	6	55.460	0.332
rxn21245	RXN-10944.r	3.1.3.62;3.1.3.8	1.850	19.280	-17.430	17.430	(1) H2O[0] + (1) Phytate[0] <=> (1) Phosphate[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]	h2o;pi	0.000	-40.000	4	6	55.460	0.332
rxn15693	myo-inositol-hexakisphosphate 5-phosphohydrolase	3.1.3.62;3.1.3.8	1.850	19.280	-17.430	17.430	(1) H2O[0] + (1) Phytate[0] <=> (1) Phosphate[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]	h2o;pi	0.000	-40.000	4	6	55.460	0.332
rxn14350	propanoyl-CoA:(2S)-methylmalonyl-CoA malonyltransferase (cyclizing)	2.3.1.94	-34.840	-52.240	17.400	17.400	(6) NADPH[0] + (12) H+[0] + (1) Propionyl-CoA[0] + (6) D-methylmalonyl-CoA[0] => (1) H2O[0] + (6) NADP[0] + (7) CoA[0] + (6) CO2[0] + (1) 6-Deoxyerythronolide B[0]	co2;coa;h;h2o;nadp;nadph	-12.000	-108.000	9	25	54.240	7.993
rxn15142	Galactosylglycerol galactohydrolase	3.2.1.22	-1.790	15.610	-17.400	17.400	(1) H2O[0] + (1) Galactosylglycerol[0] <=> (1) Glycerol[0] + (1) beta D-Galactose[0]	h2o	0.000	0.000	4	9	20.250	0.564
rxn22150	xanthan acetylase (GumF)		-0.930	16.470	-17.400	17.400	(1) Acetyl-CoA[0] + (1) D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol[0] <=> (1) CoA[0] + (1) D-Man-beta-(1,4)- GlcA-beta-(1,2)-6-O-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol[0]	coa	0.000	0.000	4	87	127.130	0.512
rxn40297	D-glucose-6-phosphate:NAD+ oxidoreductase	1.1.1.361	1.530	18.920	-17.390	17.390	(1) NAD[0] + (1) D-glucose-6-phosphate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Dehydro-D-glucose 6-phosphate[0]	h;nad;nadh	1.000	4.000	5	21	23.030	0.474
rxn16829	R09983	3.5.1.-	-4.080	13.290	-17.370	17.370	(1) H2O[0] + (1) H+[0] + (1) Aminoacrylate[0] <=> (1) NH3[0] + (1) 3-Oxopropanoate[0]	h;h2o;nh3	-1.000	0.000	5	3	19.790	1.322
rxn03623	5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline:NAD+ oxidoreductase	1.3.1.65	-20.310	-2.960	-17.350	17.350	(1) NAD[0] + (1) 5,6-Dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline[0] => (1) NADH[0] + (1) H+[0] + (1) 5,6-Dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline[0]	h;nad;nadh	1.000	4.000	5	21	54.430	
rxn07523	R07709	1.14.13.-;1.14.13.172	-105.820	-88.480	-17.340	17.340	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) SALC[0] => (1) H2O[0] + (1) NAD[0] + (1) Gentisate[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	10.240	0.897
rxn40438	kanosamine-6-phosphate:2-oxoglutarate aminotransferase	2.6.1.104	-7.530	9.800	-17.330	17.330	(1) 2-Oxoglutarate[0] + (1) Kanosamine 6-phosphate[0] <=> (1) L-Glutamate[0] + (1) 3-Dehydro-D-glucose 6-phosphate[0]	glu	0.000	0.000	4	6	28.710	0.580
rxn02233	rxn02233	1.1.1.-	-0.290	17.040	-17.330	17.330	(1) NADP[0] + (1) beta D-Galactose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Keto-beta-D-galactose[0]	h;nadp;nadph	1.000	8.000	5	21	25.150	0.379
rxn15139	melibiose galactohydrolase	3.2.1.22	-2.170	15.160	-17.330	17.330	(1) H2O[0] + (1) Melibiose[0] <=> (1) alpha-D-Galactose[0] + (1) alpha-D-Glucose[0]	h2o	0.000	0.000	4	12	15.820	0.510
rxn05291	b-ketoacyl synthetase (palmitate, n-C16:0)		-111.430	-128.750	17.320	17.320	(14) NADPH[0] + (1) Acetyl-CoA[0] + (20) H+[0] + (7) Malonyl-CoA[0] => (6) H2O[0] + (14) NADP[0] + (8) CoA[0] + (7) CO2[0] + (1) Palmitate[0]	co2;coa;h;h2o;nadp;nadph	-20.000	-180.000	9	24	75.430	5.881
rxn35821	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	22.690	5.380	17.310	17.310	(1) NAD[0] + (1) (1R,2S,4S)- Neoiso-dihydrocarveol[0] <= (1) NADH[0] + (1) H+[0] + (1) Geranial[0]	h;nad;nadh	1.000	4.000	5	21	38.200	1.718
rxn22868	xyloglucan XLXG oligosaccharide beta-galactosidase	3.2.1.23	-2.630	14.650	-17.280	17.280	(1) H2O[0] + (1) XLXG xyloglucan oligosaccharide[0] <=> (1) beta D-Galactose[0] + (1) XXXG xyloglucan oligosaccharide[0]	h2o	0.000	0.000	4	45	19.720	
rxn22867	xyloglucan XXLG oligosaccharide beta-galactosidase	3.2.1.23	-2.630	14.650	-17.280	17.280	(1) H2O[0] + (1) XXLG xyloglucan oligosaccharide[0] <=> (1) beta D-Galactose[0] + (1) XXXG xyloglucan oligosaccharide[0]	h2o	0.000	0.000	4	45	19.720	
rxn37361	RXN-8707.c.metaexp.NADP_NADPH	1.14.13.-	-105.790	-88.550	-17.240	17.240	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Tryptamine[0] => (1) H2O[0] + (1) NADP[0] + (1) Serotonin[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	13.950	0.898
rxn23602	protoviolaceinate synthase	1.14.13.-	-105.790	-88.550	-17.240	17.240	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) protodeoxyviolaceinate[0] => (1) H2O[0] + (1) NADP[0] + (1) protoviolaceinate[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	13.950	0.898
rxn37363	RXN-8707.r.metaexp.NADP_NADPH	1.14.13.-	-105.790	-88.550	-17.240	17.240	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Tryptamine[0] => (1) H2O[0] + (1) NADP[0] + (1) Serotonin[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	13.950	0.898
rxn52412	47160		-5.710	11.530	-17.240	17.240	(1) NAD[0] + (1) 4alpha-Methylzymosterol-4-carboxylate[0] <=> (1) NADH[0] + (1) CO2[0] + (1) 3-dehydro-4-methylzymosterol[0]	co2;nad;nadh	0.000	2.000	5	29	36.700	0.961
rxn15909	4-(beta-D-glucosyloxy)benzoate glucohydrolase	3.2.1.-	6.530	23.770	-17.240	17.240	(1) H2O[0] + (1) 4-(beta-D-Glucosyloxy)benzoate[0] <=> (1) 4-Hydroxybenzoate[0] + (1) alpha-D-Glucose[0]	h2o	0.000	0.000	4	13	24.330	0.988
rxn15441	4-Hydroxycinnamyl alcohol 4-D-glucoside beta-D-glucosidase	3.2.1.126	6.530	23.770	-17.240	17.240	(1) H2O[0] + (1) p-Coumaryl alcohol 4-O-glucoside[0] <=> (1) p-Coumaryl alcohol[0] + (1) alpha-D-Glucose[0]	h2o	0.000	0.000	4	15	24.330	0.988
rxn60393			-0.260	16.970	-17.230	17.230	(1) NAD[0] + (1) 5-Deoxy-5-aminoshikimic acid[0] <=> (1) NADH[0] + (1) H+[0] + (1) AminoDHS[0]	h;nad;nadh	1.000	4.000	5	21	24.050	0.375
rxn02828	primary-amine oxidase	1.4.3.21	-28.750	-45.980	17.230	17.230	(1) O2[0] + (1) N-Methylputrescine[0] => (1) NH3[0] + (1) H2O2[0] + (1) 1-Methylpyrrolinium[0]	h2o2;nh3;o2	0.000	-2.000	5	5	31.680	2.246
rxn48004			-97.860	-80.640	-17.220	17.220	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) (2-hydroxy-1H-indol-3-yl)acetate[0] => (1) H2O[0] + (1) NAD[0] + (1) 3-OH-2-oxindole-3-acetate[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	29.830	0.809
rxn15118	Uridine ribohydrolase	3.2.2.3	-6.600	10.600	-17.200	17.200	(1) H2O[0] + (1) Uridine[0] <=> (1) Uracil[0] + (1) beta-D-Ribofuranose[0]	h2o	0.000	0.000	4	9	14.750	
rxn00966	chorismate pyruvate-lyase (4-hydroxybenzoate-forming)	4.1.3.40	26.980	9.790	17.190	17.190	(1) Pyruvate[0] + (1) 4-Hydroxybenzoate[0] <= (1) Chorismate[0]		0.000	2.000	3	10	30.580	1.763
rxn01856	cyclopentanone,NADPH:oxygen oxidoreductase (5-hydroxylating, lactonizing)	1.14.13.16	-82.880	-100.070	17.190	17.190	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Cyclopentanone[0] => (1) H2O[0] + (1) NADP[0] + (1) 5-Valerolactone[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	22.360	1.827
rxn44864			-0.770	16.400	-17.170	17.170	(1) L-Tyrosine[0] <=> (1) Phenol[0] + (1) Dehydroalanine[0]		0.000	0.000	3	9	32.920	1.049
rxn03828	rxn03828		11.390	28.550	-17.160	17.160	(1) CO2[0] + (1) Styrene[0] <= (1) 3-Isochromanone[0]	co2	0.000	0.000	3	9	41.490	1.984
rxn55971	65884		-28.930	-11.770	-17.160	17.160	(1) 2-Oxoglutarate[0] + (1) 3-Hydroxykynurenine[0] => (1) H2O[0] + (1) L-Glutamate[0] + (1) Xanthurenate[0]	glu;h2o	0.000	-2.000	5	10	46.040	1.338
rxn35830	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	22.660	5.510	17.150	17.150	(1) NADP[0] + (1) (1S,2R,4S)-Neo-dihydrocarveol[0] <= (1) NADPH[0] + (1) H+[0] + (1) Geranial[0]	h;nadp;nadph	1.000	8.000	5	21	39.250	1.718
rxn44347		2.5.1.132	-14.790	2.360	-17.150	17.150	(1) H2O[0] + (1) Phosphoenolpyruvate[0] + (1) D-mannose-6-phosphate[0] => (1) Phosphate[0] + (1) 2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate[0]	h2o;pi	0.000	0.000	5	9	25.730	0.404
rxn50016	31655		0.140	-17.000	17.140	17.140	(1) H2O[0] + (1) 3-(4-deoxy-beta-D-gluc-4-enuronosyl)-2-O-sulfate-N-acetyl-D-galactosamine[0] <=> (1) N-Acetyl-beta-D-galactosamine[0] + (1) 5-dehydro-4-deoxy-2-O-sulfo-D-glucuronate[0]	h2o	0.000	0.000	4	14	37.240	0.873
rxn24705	RXN-8223.c		-71.610	-54.470	-17.140	17.140	(1) Strictosidine aglycone[0] <=> (1) H2O[0] + (1) 4,21-Dehydrogeissoschizine[0]	h2o	0.000	0.000	3	21	58.200	
rxn16565	4,4'-diapophytoene:FAD oxidoreductase	1.3.8.2	10.660	-6.450	17.110	17.110	(1) FAD[0] + (1) Dehydrosqualene[0] <= (1) FADH2[0] + (1) 4,4'-Diapophytofluene[0]	fad;fadh2	0.000	0.000	4	30	40.710	
rxn34599	desmosterol desaturase		-0.910	16.200	-17.110	17.110	(1) FADH2[0] + (1) 7-Dehydrodesmosterol[0] <=> (1) FAD[0] + (1) Desmosterol[0]	fad;fadh2	0.000	0.000	4	27	49.190	
rxn35790	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	22.660	5.560	17.100	17.100	(1) NADP[0] + (1) (1R,2S,4R)-Neo-dihydrocarveol[0] <= (1) NADPH[0] + (1) H+[0] + (1) Geranial[0]	h;nadp;nadph	1.000	8.000	5	21	40.230	1.718
rxn37707	RXN-11244.r	4.2.1.17	-0.110	-17.190	17.080	17.080	(1) 3-(4-hydroxyphenyl)-3-hydroxy-propanoyl-CoA[0] <=> (1) H2O[0] + (1) 4-Coumaroyl-CoA[0]	h2o	0.000	0.000	3	30	27.250	0.357
rxn21571	RXN-11244.c	4.2.1.17	-0.110	-17.190	17.080	17.080	(1) 3-(4-hydroxyphenyl)-3-hydroxy-propanoyl-CoA[0] <=> (1) H2O[0] + (1) 4-Coumaroyl-CoA[0]	h2o	0.000	0.000	3	30	27.250	0.357
rxn35771	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	22.690	5.640	17.050	17.050	(1) NAD[0] + (1) (1R,2R,4R)-Dihydrocarveol[0] <= (1) NADH[0] + (1) H+[0] + (1) Geranial[0]	h;nad;nadh	1.000	4.000	5	21	40.230	1.718
