rxn_id,has_modelseed,op_modelseed,has_group_contribution,op_group_contribution,has_equilibrator,op_equilibrator,has_dgpredictor,op_dgpredictor
rxn00650,True,=,True,=,True,=,True,=
rxn00651,True,>,True,=,True,=,True,<
rxn00652,True,=,True,=,True,=,True,=
rxn00653,True,=,True,=,True,=,True,=
rxn00654,True,>,True,>,True,>,True,>
rxn00655,True,=,True,=,True,=,True,=
rxn00656,True,=,True,=,True,=,True,=
rxn00657,True,=,True,=,True,=,True,=
rxn00658,True,=,True,=,True,=,True,>
rxn00659,True,>,True,>,True,>,True,>
rxn00660,True,=,True,=,True,=,True,=
rxn00661,True,>,True,>,True,>,True,>
rxn00662,True,>,True,>,True,>,True,>
rxn00663,True,<,True,<,False,,False,
rxn00664,True,>,True,>,True,>,False,
rxn00665,False,,False,,False,,False,
rxn00666,True,<,True,<,False,,False,
rxn00667,True,=,False,,True,=,False,
rxn00668,True,>,True,=,True,>,True,<
rxn00669,True,=,True,=,True,=,True,=
rxn00670,True,=,True,=,True,=,True,=
rxn00671,True,=,True,=,True,=,True,=
rxn00672,True,>,True,>,True,>,True,>
rxn00673,True,<,True,=,True,<,True,=
rxn00674,True,=,True,>,True,=,True,=
rxn00675,True,=,True,=,True,=,True,>
rxn00676,True,=,True,=,True,=,True,=
rxn00677,True,=,True,=,True,=,True,=
rxn00678,True,=,True,=,True,=,True,=
rxn00679,True,<,True,<,True,<,True,<
rxn00680,True,<,True,<,True,<,True,<
rxn00681,True,<,True,<,True,<,False,
rxn00682,True,=,True,=,False,,True,=
rxn00684,True,=,True,=,True,=,True,=
rxn00685,True,=,True,>,True,=,False,
rxn00686,True,=,True,=,True,=,True,=
rxn00687,True,=,True,>,True,=,False,
rxn00688,True,>,True,>,True,>,True,>
rxn00689,False,,False,,False,,True,>
rxn00690,True,=,True,=,True,=,True,=
rxn00691,True,>,True,=,True,>,True,>
rxn00692,True,=,True,=,True,=,True,=
rxn00693,True,=,True,=,True,=,True,=
rxn00695,True,>,True,=,True,>,True,=
rxn00696,False,,False,,False,,True,=
rxn00697,True,>,True,>,True,>,True,>
rxn00698,True,=,True,=,True,=,True,=
rxn00699,True,=,True,=,True,=,True,=
rxn00700,True,=,True,=,True,=,True,=
rxn00701,True,=,True,=,False,,True,=
rxn00702,True,=,True,=,False,,True,=
rxn00703,True,>,True,=,True,>,True,>
rxn00704,True,=,True,=,True,=,True,=
rxn00705,False,,False,,False,,True,=
rxn00706,True,>,True,>,True,>,True,>
rxn00707,True,=,True,>,True,=,True,=
rxn00708,True,>,True,=,True,>,True,>
rxn00709,True,=,True,=,True,=,True,=
rxn00710,True,>,True,>,True,>,True,>
rxn00711,True,<,True,<,True,<,True,<
rxn00712,True,=,True,>,True,=,True,=
rxn00713,True,=,True,>,True,=,True,=
rxn00714,True,>,True,>,True,>,True,>
rxn00715,True,=,True,>,True,=,True,=
rxn00716,True,>,True,>,True,>,True,>
rxn00717,True,>,True,>,True,>,True,>
rxn00718,True,>,True,>,True,>,True,>
rxn00719,True,=,True,=,True,=,True,<
rxn00720,True,=,True,=,True,=,True,<
rxn00721,True,>,True,>,True,=,True,<
rxn00722,True,>,True,>,True,>,True,>
rxn00723,True,>,True,>,True,>,True,=
rxn00724,True,>,True,>,True,>,True,>
rxn00725,True,>,True,>,True,=,True,>
rxn00726,True,>,True,>,True,>,True,>
rxn00727,True,>,True,>,True,>,True,>
rxn00728,True,>,True,>,True,>,True,>
rxn00729,True,>,True,=,True,>,True,=
rxn00730,True,>,True,>,True,>,True,>
rxn00731,True,>,True,>,True,>,True,>
rxn00732,True,>,True,>,True,>,False,
rxn00733,False,,False,,False,,False,
rxn00734,True,>,True,>,True,>,False,
rxn00735,True,<,True,<,True,<,True,<
rxn00736,True,<,True,<,True,<,True,<
rxn00737,True,>,True,>,True,>,True,>
rxn00738,True,=,True,>,True,=,True,=
rxn00739,True,<,True,<,False,,True,<
rxn00740,True,>,True,>,True,>,True,>
rxn00741,True,=,True,=,True,=,True,=
rxn00742,True,>,True,>,True,>,True,>
rxn00743,True,>,True,=,True,>,True,>
rxn00744,True,=,True,>,True,=,True,=
rxn00745,True,>,True,=,True,>,True,>
rxn00746,True,=,True,=,True,=,True,=
rxn00747,True,=,True,=,True,=,True,=
rxn00748,True,>,True,>,True,>,True,>
rxn00749,True,>,True,>,True,>,True,<
rxn00750,True,<,True,<,True,<,False,
rxn00751,True,=,True,=,True,=,True,=
rxn00752,True,>,True,>,True,>,True,>
rxn00753,True,>,True,>,True,>,True,>
rxn00754,True,>,True,=,True,>,True,>
rxn00755,True,=,True,=,False,,False,
rxn00756,True,>,True,>,False,,False,
rxn00757,False,,False,,False,,False,
rxn00758,True,>,True,>,True,=,True,>
rxn00759,True,=,True,=,True,=,False,
rxn00760,True,=,True,=,True,=,False,
rxn00761,True,>,True,>,True,>,False,
rxn00762,True,=,True,=,True,=,True,=
rxn00763,True,=,True,=,True,=,True,=
rxn00764,True,=,True,=,True,=,True,=
rxn00765,True,=,True,=,True,=,True,=
rxn00766,True,>,True,=,True,>,True,>
rxn00767,True,=,True,=,True,=,True,=
rxn00768,True,>,True,>,True,>,True,>
rxn00769,True,>,True,>,True,>,True,>
rxn00770,True,=,True,>,True,=,True,=
rxn00771,True,=,True,>,True,=,True,=
rxn00772,True,=,True,>,True,=,True,=
rxn00773,True,=,True,=,True,=,True,=
rxn00774,True,>,True,>,True,>,True,=
rxn00775,True,>,True,>,True,>,True,>
rxn00776,True,=,True,=,True,=,True,=
rxn00777,True,=,True,=,True,=,True,=
rxn00778,True,=,True,=,True,=,True,=
rxn00779,True,>,True,=,True,>,True,>
rxn00780,True,=,True,>,True,=,True,=
rxn00781,True,<,True,=,True,<,True,<
rxn00782,True,<,True,=,True,<,True,<
rxn00783,True,=,True,=,True,=,True,=
rxn00784,True,=,True,=,True,=,True,=
rxn00785,True,=,True,=,True,=,True,=
rxn00786,True,=,True,=,True,=,True,=
rxn00787,True,=,True,=,True,=,True,=
rxn00789,True,<,True,<,False,,True,<
rxn00790,True,<,True,<,True,<,True,<
rxn00791,True,<,True,<,True,<,True,<
rxn00792,True,>,True,>,True,=,True,<
rxn00793,True,>,True,>,False,,True,=
rxn00794,True,>,True,>,True,>,True,>
rxn00795,True,=,True,=,True,=,True,=
rxn00796,True,=,True,=,True,=,False,
rxn00797,True,>,True,=,True,>,True,>
rxn00798,True,=,True,=,True,=,True,=
rxn00799,True,=,True,=,True,=,True,=
rxn00800,True,=,True,=,True,=,True,=
rxn00801,True,>,True,>,True,>,True,>
rxn00802,True,=,True,=,True,=,True,=
rxn00803,True,=,True,=,True,=,True,=
rxn00804,True,=,True,=,True,=,True,=
rxn00805,True,>,True,>,True,>,True,>
rxn00806,True,=,True,=,True,=,True,=
rxn00807,True,=,True,=,True,=,True,=
rxn00808,True,=,True,>,True,=,True,=
rxn00809,True,<,True,<,True,<,False,
rxn00810,True,=,True,=,True,=,True,=
rxn00811,True,<,True,<,True,<,False,
rxn00812,True,=,True,=,True,=,True,=
rxn00813,True,=,True,=,True,=,True,=
rxn00814,True,>,True,>,True,>,True,>
rxn00815,True,>,True,>,False,,True,>
rxn00816,True,<,True,=,True,<,True,>
rxn00817,True,<,True,=,True,<,True,=
rxn00818,True,=,True,=,True,=,True,=
rxn00819,True,=,True,=,True,=,True,=
rxn00820,False,,False,,False,,False,
rxn00821,True,=,True,<,False,,True,=
rxn00822,True,=,True,=,True,=,True,=
rxn00824,True,=,True,=,True,=,True,=
rxn00826,True,=,True,=,True,=,True,=
rxn00827,True,>,True,>,True,=,True,<
rxn00828,False,,False,,False,,False,
rxn00829,True,>,True,>,True,>,True,>
rxn00830,True,=,True,=,True,=,True,=
rxn00831,True,>,True,=,True,>,True,>
rxn00832,True,=,True,=,True,=,True,>
rxn00833,True,=,True,=,True,=,True,>
rxn00834,True,=,True,=,True,=,True,=
rxn00835,True,=,True,=,True,=,True,=
rxn00836,True,<,True,<,True,<,True,<
rxn00837,True,<,True,<,True,=,True,<
rxn00838,True,=,True,>,True,=,True,=
rxn00839,True,=,True,=,True,=,True,=
rxn00840,True,=,True,=,True,=,True,=
rxn00841,True,=,True,>,True,=,True,=
rxn00842,True,=,True,>,True,=,True,=
rxn00843,True,>,True,>,True,>,True,>
rxn00844,True,>,True,>,True,>,True,>
rxn00845,True,=,True,=,True,=,True,=
rxn00846,True,>,True,>,True,=,True,>
rxn00847,True,=,True,>,True,=,False,
rxn00848,True,=,True,=,True,=,True,=
rxn00849,True,=,True,=,True,=,True,=
rxn00850,True,=,True,>,True,=,True,=
rxn00851,True,>,True,>,True,>,True,=
rxn00852,True,>,True,>,True,>,True,>
rxn00853,True,>,True,>,True,>,True,>
rxn00854,True,=,True,=,True,=,True,=
rxn00855,True,>,True,>,True,>,True,=
rxn00856,True,=,True,=,True,=,True,=
rxn00857,True,=,True,=,True,=,True,>
rxn00858,True,>,True,=,True,>,True,>
rxn00859,True,=,True,=,True,=,True,=
rxn00860,True,=,True,=,False,,True,=
rxn00861,True,>,True,>,True,>,True,>
rxn00862,True,=,True,=,True,=,True,=
rxn00863,True,=,True,=,True,=,True,=
rxn00864,True,>,True,>,True,>,True,>
rxn00865,True,=,True,=,True,=,True,=
rxn00866,True,>,True,>,True,>,True,>
rxn00867,True,>,True,>,True,>,True,>
rxn00868,True,<,True,=,True,<,True,<
rxn00869,True,<,True,=,True,<,True,<
rxn00870,True,<,True,=,True,<,True,<
rxn00871,True,=,True,=,True,=,True,=
rxn00872,True,=,True,=,True,=,True,=
rxn00873,True,=,True,>,True,=,True,=
rxn00874,True,=,True,=,True,=,True,=
rxn00875,True,=,True,=,True,=,True,=
rxn00876,True,<,True,<,True,<,True,<
rxn00877,True,=,True,=,True,=,True,=
rxn00878,True,=,True,>,True,=,True,=
rxn00879,True,=,True,=,True,=,True,<
rxn00880,True,>,True,>,True,>,True,>
rxn00881,True,>,True,=,True,>,True,>
rxn00882,True,>,True,=,True,>,True,>
rxn00883,True,>,True,=,True,>,True,>
rxn00884,True,=,True,=,True,=,True,=
rxn00885,True,=,True,=,True,=,True,=
rxn00886,True,=,True,=,True,=,True,=
rxn00887,True,=,True,=,True,=,False,
rxn00888,True,=,True,=,True,=,True,=
rxn00889,True,>,True,>,True,=,True,>
rxn00890,True,=,True,=,True,=,True,=
rxn00891,True,=,True,=,True,=,True,=
rxn00892,True,=,True,>,True,=,True,=
rxn00893,True,=,True,=,True,=,True,>
rxn00894,True,>,True,>,True,>,True,>
rxn00895,True,>,True,>,True,>,True,>
rxn00896,True,=,True,=,True,=,True,=
rxn00897,True,=,True,=,False,,True,=
rxn00898,True,>,True,>,True,>,True,>
rxn00899,True,=,True,=,True,=,True,=
rxn00900,True,>,True,=,True,>,True,>
rxn00901,True,=,True,=,True,=,True,=
rxn00902,True,<,True,<,True,<,True,<
rxn00903,True,=,True,=,True,=,True,=
rxn00904,True,=,True,=,True,=,True,=
rxn00905,True,=,True,=,True,=,True,<
rxn00906,True,=,True,=,True,=,True,=
rxn00907,True,=,True,=,True,=,True,=
rxn00908,True,=,True,>,True,=,True,=
rxn00909,True,=,True,=,True,=,False,
rxn00910,True,=,True,=,True,=,True,=
rxn00911,True,=,True,=,True,=,True,=
rxn00912,True,=,True,=,True,=,True,=
rxn00913,True,>,True,=,True,>,True,>
rxn00914,True,=,True,=,True,=,True,=
rxn00915,True,<,True,<,True,<,True,<
rxn00916,True,>,True,>,True,>,True,>
rxn00917,True,>,True,>,True,>,True,>
rxn00918,True,>,True,>,True,>,True,>
rxn00919,True,>,True,>,True,>,True,>
rxn00920,True,>,True,>,True,>,True,>
rxn00921,True,>,True,>,True,>,True,>
rxn00922,True,=,True,=,True,=,True,>
rxn00923,True,>,True,=,True,>,True,>
rxn00924,True,<,True,<,False,,True,=
rxn00925,True,>,True,>,True,=,True,>
rxn00926,True,>,True,>,True,>,True,>
rxn00927,True,=,True,=,True,=,True,>
rxn00928,True,=,True,=,True,=,True,=
rxn00929,True,=,True,=,True,=,True,<
rxn00930,True,=,True,=,True,=,True,=
rxn00931,True,=,True,=,True,=,True,<
rxn00932,True,>,True,>,True,>,True,>
rxn00933,True,>,True,=,True,>,True,=
rxn00934,True,=,True,=,True,=,True,=
rxn00935,True,=,True,=,True,=,True,=
rxn00936,True,=,True,=,True,=,True,=
rxn00937,True,=,True,=,False,,True,=
rxn00938,True,>,True,>,True,>,True,>
rxn00939,True,=,True,=,True,=,True,>
rxn00940,True,>,True,=,True,>,True,>
rxn00941,True,<,True,<,True,<,True,=
rxn00942,True,>,True,=,True,>,True,>
rxn00943,True,>,True,>,True,>,True,>
rxn00944,True,=,True,=,True,=,True,<
rxn00945,True,<,True,=,True,<,True,<
rxn00946,True,<,True,=,True,<,True,=
rxn00947,True,>,True,>,True,>,True,=
rxn00948,True,>,True,>,True,>,True,>
rxn00949,True,>,True,>,True,>,True,>
rxn00950,True,>,True,>,True,>,True,>
rxn00952,True,>,True,=,True,>,True,>
rxn00953,True,=,True,=,True,=,True,=
rxn00955,True,=,True,=,True,=,False,
rxn00956,True,=,True,<,True,=,True,=
rxn00957,True,=,True,=,True,=,True,>
rxn00958,True,=,True,=,True,=,True,>
rxn00959,True,>,True,>,True,>,True,>
rxn00960,True,>,True,>,True,>,True,>
rxn00961,True,>,True,>,True,>,True,>
rxn00962,True,>,True,>,True,>,True,>
rxn00963,True,>,True,>,True,>,True,>
rxn00964,True,>,True,>,True,>,True,=
rxn00965,True,>,True,>,True,>,True,>
rxn00966,True,<,True,<,True,<,True,<
rxn00967,True,>,True,=,True,>,True,>
rxn00968,True,>,True,>,False,,True,>
rxn00969,True,=,True,<,True,=,False,
rxn00970,True,<,True,=,True,<,True,<
rxn00971,True,=,True,=,False,,True,=
rxn00972,True,=,True,=,False,,True,=
rxn00973,True,=,True,=,True,=,True,=
rxn00974,True,=,True,=,True,=,True,=
rxn00975,True,=,True,>,True,=,True,=
rxn00976,True,=,True,>,True,=,True,=
rxn00977,True,>,True,=,True,>,True,=
rxn00978,True,=,True,>,True,=,True,=
rxn00979,True,>,True,=,True,>,True,>
rxn00980,True,>,True,=,True,>,True,>
rxn00981,True,>,True,=,True,>,True,=
rxn00982,False,,False,,False,,False,
rxn00983,False,,False,,False,,False,
rxn00984,False,,False,,False,,False,
rxn00985,True,=,True,=,True,=,True,=
rxn00986,True,>,True,>,True,=,True,<
rxn00987,True,=,True,=,True,=,True,=
rxn00988,True,=,True,>,True,=,True,=
rxn00989,True,>,True,>,True,>,True,>
rxn00990,True,=,True,=,True,=,True,=
rxn00991,True,>,True,=,True,>,True,=
rxn00992,True,=,True,=,True,=,True,=
rxn00993,True,<,True,<,True,<,True,<
rxn00994,True,=,True,=,True,=,True,=
rxn00995,True,>,True,>,True,>,True,>
rxn00996,True,<,True,<,False,,True,>
rxn00997,True,=,True,=,True,=,True,<
rxn00998,True,=,True,=,True,=,True,=
rxn00999,True,>,True,>,True,>,True,>
rxn01000,True,>,True,>,True,>,True,=
rxn01001,True,=,True,=,True,=,True,=
rxn01002,True,=,True,=,True,=,True,>
rxn01003,True,>,True,>,True,>,True,>
rxn01004,True,=,True,=,False,,True,=
rxn01005,True,=,True,=,True,=,True,=
rxn01006,False,,False,,False,,False,
rxn01007,True,>,True,>,True,>,True,>
rxn01008,True,=,True,=,True,=,True,=
rxn01009,True,>,True,>,True,>,True,>
rxn01010,True,=,True,=,True,=,True,=
rxn01011,True,=,True,=,True,=,True,=
rxn01012,True,<,True,<,True,<,True,<
rxn01013,True,=,True,=,True,=,True,=
rxn01014,True,>,True,>,True,>,True,>
rxn01015,True,=,True,=,True,=,True,=
rxn01016,True,=,True,=,True,=,True,=
rxn01017,True,=,True,=,True,=,True,>
rxn01018,True,>,True,=,True,>,True,>
rxn01019,True,>,True,=,True,>,True,>
rxn01020,True,=,True,=,True,=,True,>
rxn01021,True,=,True,=,False,,True,=
rxn01022,True,<,True,=,True,<,True,<
rxn01023,False,,False,,False,,True,=
rxn01024,False,,False,,False,,True,=
rxn01025,True,>,True,>,True,>,True,>
rxn01026,True,>,True,>,True,>,True,>
rxn01027,True,=,True,=,True,=,True,<
rxn01028,True,=,True,=,True,=,True,<
rxn01029,True,>,True,>,True,>,True,>
rxn01030,True,=,True,=,True,=,True,<
rxn01031,True,<,True,=,True,<,True,<
rxn01032,True,=,True,=,True,=,True,>
rxn01033,True,=,True,=,True,=,True,>
rxn01034,True,>,True,>,True,>,True,>
rxn01035,True,>,True,>,True,>,True,=
rxn01036,True,>,True,>,False,,True,>
rxn01037,True,=,True,=,True,=,True,>
rxn01038,True,=,True,=,True,=,True,>
rxn01039,True,<,True,=,True,<,True,<
rxn01040,True,>,True,>,True,>,False,
rxn01041,True,=,True,=,True,=,True,=
rxn01042,True,=,True,=,True,=,True,=
rxn01043,True,=,True,=,True,=,True,=
rxn01044,True,=,True,=,True,=,True,=
rxn01045,True,=,True,=,True,=,True,=
rxn01046,True,>,True,>,True,>,True,>
rxn01047,True,>,True,>,True,>,False,
rxn01048,True,=,True,=,True,=,True,=
rxn01049,True,=,True,=,True,=,True,=
rxn01050,True,>,True,>,True,>,True,>
rxn01051,True,=,True,=,True,=,True,>
rxn01052,True,=,True,=,True,=,True,<
rxn01053,True,>,True,=,True,>,True,=
rxn01054,True,=,True,=,True,=,True,=
rxn01055,True,>,True,>,True,=,False,
rxn01056,True,=,True,=,True,=,True,=
rxn01057,True,=,True,=,True,=,True,=
rxn01058,True,=,True,=,True,=,True,<
rxn01059,False,,False,,False,,False,
rxn01060,False,,False,,False,,True,>
rxn01061,True,>,True,>,True,>,False,
rxn01062,True,=,True,=,True,=,True,=
rxn01063,True,<,True,=,True,<,True,=
rxn01064,True,>,True,>,True,>,True,>
rxn01065,True,>,True,=,True,>,True,=
rxn01066,False,,False,,False,,False,
rxn01067,True,>,True,>,True,>,True,>
rxn01068,True,=,True,=,True,=,True,=
rxn01069,True,>,True,=,True,>,True,>
rxn01070,True,=,True,=,True,=,True,=
rxn01071,True,=,True,>,True,=,True,=
rxn01072,True,>,True,>,True,>,True,>
rxn01073,True,>,True,>,False,,True,>
rxn01074,True,=,True,=,True,=,True,>
rxn01075,True,=,True,=,True,=,True,=
rxn01076,True,=,True,>,True,=,True,=
rxn01077,False,,False,,False,,False,
rxn01078,False,,False,,False,,False,
rxn01079,True,=,True,=,True,=,True,=
rxn01080,True,=,True,=,True,=,True,=
rxn01081,True,>,True,>,True,>,True,=
rxn01082,True,>,True,>,True,>,True,=
rxn01083,True,>,True,>,False,,True,>
rxn01084,False,,False,,False,,True,>
rxn01085,False,,False,,False,,False,
rxn01087,False,,False,,False,,False,
rxn01088,False,,False,,False,,False,
rxn01089,False,,False,,False,,False,
rxn01090,False,,False,,False,,False,
rxn01091,False,,False,,False,,False,
rxn01092,False,,False,,False,,False,
rxn01093,True,>,True,>,True,=,True,<
rxn01094,True,>,True,=,True,>,True,<
rxn01095,True,>,True,>,True,>,True,>
rxn01096,True,>,True,>,True,>,True,>
rxn01097,True,>,True,>,True,>,False,
rxn01098,True,>,True,>,True,>,False,
rxn01099,True,>,True,=,True,>,True,>
rxn01100,True,=,True,=,True,=,True,=
rxn01101,True,=,True,=,True,=,True,=
rxn01102,True,=,True,>,True,=,True,=
rxn01103,True,>,True,>,True,>,True,>
rxn01104,True,>,True,=,True,>,True,>
rxn01105,True,=,True,=,True,=,True,=
rxn01106,True,=,True,=,True,=,True,=
rxn01107,True,>,True,=,True,>,True,>
rxn01108,True,=,True,=,True,=,True,=
rxn01109,True,=,True,=,True,=,True,=
rxn01110,True,>,True,>,True,>,True,>
rxn01111,True,=,True,>,True,=,True,=
rxn01112,True,=,True,=,True,=,True,=
rxn01113,True,=,True,=,True,=,True,=
rxn01114,True,=,True,>,True,=,True,=
rxn01115,True,>,True,>,True,>,True,>
rxn01116,True,=,True,=,True,=,True,=
rxn01117,True,=,True,=,True,=,True,=
rxn01118,False,,False,,False,,True,>
rxn01119,True,=,True,=,True,=,True,=
rxn01120,False,,False,,False,,False,
rxn01121,True,>,True,>,True,>,True,>
rxn01122,True,>,True,>,True,>,True,>
rxn01123,True,=,True,>,True,=,True,=
rxn01124,True,=,True,=,True,=,True,=
rxn01125,True,=,True,=,True,=,True,=
rxn01126,True,>,True,>,True,>,True,>
rxn01127,True,=,True,=,True,=,True,=
rxn01128,True,=,True,>,True,=,True,=
rxn01129,True,=,True,>,True,=,True,=
rxn01130,True,=,True,=,True,=,True,=
rxn01131,False,,False,,False,,True,<
rxn01132,True,<,True,=,True,<,True,<
rxn01133,True,=,True,>,True,=,True,>
rxn01134,True,=,True,=,True,=,True,=
rxn01135,True,>,True,>,True,>,True,>
rxn01136,True,=,True,=,True,=,True,=
rxn01137,True,>,True,>,True,>,True,>
rxn01138,True,=,True,=,True,=,True,=
rxn01139,True,>,True,=,True,>,True,>
rxn01140,True,>,True,>,True,>,True,>
rxn01141,True,>,True,>,True,=,True,>
rxn01142,True,>,True,>,True,>,True,>
rxn01143,True,=,True,>,True,=,True,=
rxn01144,True,=,True,>,True,=,True,=
rxn01145,True,>,True,=,True,>,True,>
rxn01146,True,=,True,=,True,=,True,=
rxn01147,True,=,True,=,True,=,True,=
rxn01148,True,=,True,=,True,=,True,=
rxn01149,True,=,True,=,True,=,True,=
rxn01150,True,=,True,=,True,=,True,=
rxn01151,True,=,True,=,True,=,True,=
rxn01152,True,=,True,=,True,=,True,=
rxn01153,True,>,True,>,True,>,True,>
rxn01154,True,=,True,=,True,=,True,=
rxn01155,False,,False,,False,,False,
rxn01156,True,=,True,=,True,=,True,=
rxn01157,True,=,True,=,True,=,True,=
rxn01158,True,=,True,=,True,=,True,=
rxn01159,True,>,True,>,True,>,True,>
rxn01160,True,=,True,=,True,=,True,=
rxn01161,True,=,True,=,True,=,True,=
rxn01162,True,>,True,=,True,>,True,>
rxn01163,False,,False,,False,,True,>
rxn01164,True,>,True,>,False,,True,>
rxn01165,True,>,True,>,False,,True,>
rxn01166,True,>,True,>,False,,True,>
rxn01167,True,>,True,>,False,,True,>
rxn01168,True,>,True,>,True,>,True,=
rxn01169,True,=,True,>,True,=,True,=
rxn01170,True,>,True,>,True,=,True,>
rxn01171,True,=,True,=,True,=,True,=
rxn01172,True,=,True,=,True,=,True,=
rxn01173,True,=,True,=,True,=,True,=
rxn01174,True,=,True,=,True,=,True,=
rxn01175,False,,False,,False,,True,<
rxn01176,True,=,True,=,True,=,True,=
rxn01177,True,<,True,<,False,,True,>
rxn01178,False,,True,>,False,,False,
rxn01179,True,>,True,>,False,,True,=
rxn01180,True,>,True,>,True,>,True,>
rxn01181,True,=,True,=,True,=,True,=
rxn01182,True,>,True,>,True,>,True,>
rxn01183,True,>,True,>,True,>,True,>
rxn01184,True,>,True,=,True,>,True,>
rxn01185,True,>,True,>,False,,True,<
rxn01186,True,>,True,=,True,>,True,>
rxn01187,True,>,True,>,True,>,True,>
rxn01188,True,>,True,>,True,>,True,=
rxn01189,True,>,True,>,True,>,True,>
rxn01190,True,>,True,>,True,>,True,>
rxn01191,True,>,True,>,True,>,True,>
rxn01192,True,>,True,>,True,>,True,>
rxn01193,True,>,True,>,True,>,True,>
rxn01194,True,>,True,>,True,>,True,<
rxn01195,True,>,True,>,True,>,True,>
rxn01196,True,>,True,>,True,>,True,>
rxn01197,True,>,True,>,True,=,True,>
rxn01198,True,>,True,>,True,>,False,
rxn01199,True,=,True,>,True,=,True,=
rxn01200,True,=,True,=,True,=,True,=
rxn01201,True,=,True,=,True,=,True,=
rxn01202,True,=,True,=,True,=,True,=
