cpd_id,has_modelseed,has_group_contribution,has_equilibrator,has_dgpredictor
cpd01007,True,True,True,False
cpd01008,True,True,True,False
cpd01009,True,True,True,False
cpd01010,True,True,True,False
cpd01011,True,True,True,False
cpd01012,False,False,False,False
cpd01013,False,False,True,False
cpd01014,False,False,True,False
cpd01015,True,True,False,False
cpd01016,False,False,False,False
cpd01017,True,True,True,False
cpd01018,True,True,True,False
cpd01019,True,True,True,False
cpd01020,True,True,True,False
cpd01021,True,True,True,False
cpd01022,True,True,True,False
cpd01023,True,True,True,False
cpd01024,True,True,True,False
cpd01025,True,True,True,False
cpd01026,True,True,False,False
cpd01027,True,True,True,False
cpd01028,True,True,True,False
cpd01029,True,True,True,False
cpd01030,True,True,True,False
cpd01031,True,True,True,False
cpd01032,True,True,True,False
cpd01033,True,True,True,False
cpd01034,True,True,True,False
cpd01035,True,True,True,False
cpd01036,False,False,True,False
cpd01037,True,True,True,False
cpd01038,True,True,True,False
cpd01039,False,False,False,False
cpd01040,True,True,True,False
cpd01041,True,True,True,False
cpd01042,True,True,True,False
cpd01043,True,True,True,False
cpd01044,True,True,True,False
cpd01045,True,True,True,False
cpd01046,True,True,True,False
cpd01047,False,True,True,False
cpd01048,False,False,False,False
cpd01049,False,False,True,False
cpd01051,True,True,True,False
cpd01052,True,True,True,False
cpd01053,True,True,False,False
cpd01054,True,True,False,False
cpd01055,True,True,True,False
cpd01056,True,True,True,False
cpd01057,True,True,True,False
cpd01058,False,False,False,False
cpd01059,True,True,True,False
cpd01060,True,True,True,False
cpd01061,True,True,True,False
cpd01062,True,True,True,False
cpd01063,True,True,True,False
cpd01064,True,True,True,False
cpd01065,True,True,True,False
cpd01066,True,True,True,False
cpd01067,True,True,True,False
cpd01068,True,True,False,False
cpd01069,True,True,True,False
cpd01070,True,True,True,False
cpd01071,True,True,True,False
cpd01072,False,False,False,False
cpd01073,True,True,True,False
cpd01074,True,True,True,False
cpd01075,True,True,True,False
cpd01076,True,True,False,False
cpd01077,True,True,True,False
cpd01078,False,False,False,False
cpd01079,False,False,False,False
cpd01080,True,True,True,False
cpd01081,False,False,False,False
cpd01082,True,True,True,False
cpd01084,True,True,True,False
cpd01085,False,False,False,False
cpd01086,True,True,True,False
cpd01087,True,True,True,False
cpd01088,True,True,True,False
cpd01089,True,True,True,False
cpd01090,True,True,False,False
cpd01091,True,True,True,False
cpd01092,True,True,True,False
cpd01093,True,True,True,False
cpd01094,False,False,True,False
cpd01095,True,True,True,False
cpd01096,True,True,True,False
cpd01097,True,True,True,False
cpd01098,True,True,False,False
cpd01099,True,True,True,False
cpd01100,True,True,True,False
cpd01101,True,True,True,False
cpd01102,True,True,True,False
cpd01103,True,True,False,False
cpd01104,True,True,False,False
cpd01105,True,True,True,False
cpd01106,True,True,True,False
cpd01107,True,True,True,False
cpd01108,True,True,True,False
cpd01109,True,True,True,False
cpd01110,True,True,True,False
cpd01111,True,True,False,False
cpd01112,True,True,True,False
cpd01113,True,True,True,False
cpd01114,True,True,True,False
cpd01115,True,True,True,False
cpd01116,True,True,True,False
cpd01117,True,True,True,False
cpd01118,True,True,False,False
cpd01119,False,True,False,False
cpd01120,True,True,True,False
cpd01121,True,True,False,False
cpd01122,True,True,True,False
cpd01123,True,True,True,False
cpd01124,True,True,True,False
cpd01125,False,False,False,False
cpd01126,True,True,True,False
cpd01128,True,True,True,False
cpd01129,True,True,True,False
cpd01130,True,True,True,False
cpd01131,False,False,True,False
cpd01132,True,True,True,False
cpd01133,True,True,True,False
cpd01134,True,True,True,False
cpd01135,True,True,True,False
cpd01136,True,True,True,False
cpd01137,True,True,True,False
cpd01138,True,True,True,False
cpd01139,False,False,False,False
cpd01140,True,True,True,False
cpd01141,True,True,True,False
cpd01142,True,True,True,False
cpd01143,False,False,False,False
cpd01144,True,True,True,False
cpd01145,True,True,True,False
cpd01146,True,True,True,False
cpd01147,True,True,True,False
cpd01148,True,True,True,False
cpd01149,True,True,True,False
cpd01150,True,True,True,False
cpd01151,True,True,True,False
cpd01152,True,True,False,False
cpd01153,False,False,False,False
cpd01154,True,True,True,False
cpd01155,True,True,True,False
cpd01156,True,True,True,False
cpd01157,True,True,True,False
cpd01158,True,True,False,False
cpd01159,True,True,True,False
cpd01160,True,True,True,False
cpd01161,True,True,True,False
cpd01162,True,True,True,False
cpd01163,True,True,False,False
cpd01164,True,True,True,False
cpd01165,True,True,False,False
cpd01166,True,True,True,False
cpd01167,True,True,True,False
cpd01168,False,False,False,False
cpd01169,True,True,True,False
cpd01170,True,True,True,False
cpd01171,True,True,True,False
cpd01172,False,False,False,False
cpd01173,True,False,True,False
cpd01174,True,True,True,False
cpd01175,True,True,True,False
cpd01176,True,True,True,False
cpd01177,True,True,True,False
cpd01178,True,True,True,False
cpd01179,True,True,True,False
cpd01180,True,True,True,False
cpd01181,True,True,True,False
cpd01182,True,True,True,False
cpd01183,True,True,True,False
cpd01184,True,True,True,False
cpd01185,True,True,True,False
cpd01186,True,True,True,False
cpd01187,True,True,True,False
cpd01188,True,True,True,False
cpd01189,True,True,True,False
cpd01190,True,True,True,False
cpd01191,True,True,True,False
cpd01192,True,True,False,False
cpd01193,True,True,True,False
cpd01194,True,True,True,False
cpd01196,False,False,False,False
cpd01197,True,True,True,False
cpd01198,True,True,True,False
cpd01199,True,True,True,False
cpd01200,True,True,True,False
cpd01201,True,True,True,False
cpd01202,True,True,True,False
cpd01203,True,True,True,False
cpd01204,True,True,True,False
cpd01205,True,True,True,False
cpd01206,True,True,True,False
cpd01207,True,True,True,False
cpd01208,True,True,True,False
cpd01209,True,True,True,False
cpd01210,True,True,True,False
cpd01211,True,True,False,False
cpd01212,True,True,False,False
cpd01213,True,True,False,False
cpd01214,True,True,True,False
cpd01215,True,True,True,False
cpd01216,False,False,False,False
cpd01217,True,True,True,False
cpd01218,True,True,False,False
cpd01220,True,True,True,False
cpd01221,False,False,False,False
cpd01222,True,True,True,False
cpd01223,True,True,True,False
cpd01224,True,True,True,False
cpd01225,True,True,True,False
cpd01226,False,False,False,False
cpd01227,True,True,True,False
cpd01228,True,True,True,False
cpd01229,True,True,True,False
cpd01230,False,False,False,False
cpd01231,True,True,True,False
cpd01232,False,False,False,False
cpd01233,True,True,True,False
cpd01234,True,True,False,False
cpd01235,False,False,False,False
cpd01236,False,False,False,False
cpd01237,True,True,True,False
cpd01238,True,True,True,False
cpd01239,True,True,True,False
cpd01240,False,False,False,False
cpd01241,True,True,True,False
cpd01242,True,True,True,False
cpd01243,True,True,True,False
cpd01244,True,True,False,False
cpd01245,False,False,False,False
cpd01246,False,False,False,False
cpd01247,False,False,False,False
cpd01248,False,False,False,False
cpd01249,True,True,True,False
cpd01250,True,True,True,False
cpd01251,True,True,False,False
cpd01252,True,True,False,False
cpd01253,True,True,True,False
cpd01254,True,True,True,False
cpd01255,True,True,True,False
cpd01256,True,True,True,False
cpd01257,True,True,True,False
cpd01258,True,True,True,False
cpd01259,True,True,False,False
cpd01260,True,True,True,False
cpd01261,True,True,True,False
cpd01262,True,True,False,False
cpd01263,False,False,False,False
cpd01264,True,True,True,False
cpd01265,True,True,True,False
cpd01266,False,False,False,False
cpd01267,True,True,True,False
cpd01268,True,True,True,False
cpd01269,True,True,True,False
cpd01270,True,True,False,False
cpd01271,True,True,False,False
cpd01272,True,True,False,False
cpd01273,True,True,True,False
cpd01274,False,False,True,False
cpd01275,True,True,True,False
cpd01276,True,True,True,False
cpd01277,True,True,False,False
cpd01278,True,True,False,False
cpd01279,True,True,False,False
cpd01280,True,True,True,False
cpd01281,True,True,True,False
cpd01282,False,False,False,False
cpd01283,True,True,True,False
cpd01284,False,False,False,False
cpd01285,True,True,True,False
cpd01286,True,True,True,False
cpd01287,True,True,False,False
cpd01288,True,True,True,False
cpd01289,True,True,True,False
cpd01290,True,True,True,False
cpd01291,True,True,False,False
cpd01292,True,True,True,False
cpd01293,True,True,True,False
cpd01294,True,True,True,False
cpd01295,True,True,False,False
cpd01296,True,True,False,False
cpd01297,False,False,False,False
cpd01298,True,True,True,False
cpd01299,False,False,False,False
cpd01300,True,True,True,False
cpd01301,True,True,True,False
cpd01302,True,True,False,False
cpd01303,True,True,False,False
cpd01304,True,True,True,False
cpd01305,False,False,False,False
cpd01306,False,False,False,False
cpd01307,True,True,True,False
cpd01308,True,True,True,False
cpd01309,True,True,False,False
cpd01310,True,True,True,False
cpd01311,True,True,False,False
cpd01312,False,False,False,False
cpd01313,False,False,True,False
cpd01314,False,False,False,False
cpd01315,False,False,False,False
cpd01316,True,True,False,False
cpd01317,True,True,True,False
cpd01318,True,True,True,False
cpd01319,True,True,True,False
cpd01320,True,True,False,False
cpd01321,True,True,True,False
cpd01322,True,True,True,False
cpd01323,False,False,False,False
cpd01324,True,True,True,False
cpd01325,True,True,True,False
cpd01326,False,False,False,False
cpd01327,True,True,True,False
cpd01328,True,True,True,False
cpd01329,True,True,False,False
cpd01330,True,True,True,False
cpd01331,True,True,False,False
cpd01332,True,True,True,False
cpd01333,True,True,True,False
cpd01334,True,True,False,False
cpd01335,True,True,True,False
cpd01336,True,True,True,False
cpd01337,False,False,True,False
cpd01338,True,True,True,False
cpd01339,True,True,True,False
cpd01340,True,True,True,False
cpd01341,True,True,True,False
cpd01342,True,True,True,False
cpd01343,True,True,True,False
cpd01344,True,True,True,False
cpd01345,True,True,True,False
cpd01346,True,True,True,False
cpd01347,True,False,True,False
cpd01348,True,True,True,False
cpd01349,False,False,True,False
cpd01350,True,True,True,False
cpd01351,True,True,True,False
cpd01352,True,True,True,False
cpd01353,True,True,False,False
cpd01354,True,True,False,False
cpd01355,True,True,True,False
cpd01356,True,True,False,False
cpd01357,True,True,True,False
cpd01358,True,True,True,False
cpd01359,True,True,False,False
cpd01360,True,True,True,False
cpd01361,False,False,True,False
cpd01362,True,True,True,False
cpd01363,True,True,True,False
cpd01364,False,False,False,False
cpd01365,True,True,True,False
cpd01366,True,True,True,False
cpd01367,True,True,True,False
cpd01368,True,True,False,False
cpd01369,True,True,True,False
cpd01370,True,True,True,False
cpd01371,True,True,False,False
cpd01372,True,True,False,False
cpd01373,True,True,False,False
cpd01374,True,True,True,False
cpd01375,True,True,True,False
cpd01376,True,True,False,False
cpd01377,False,False,False,False
cpd01378,True,True,False,False
cpd01379,True,True,False,False
cpd01380,False,False,False,False
cpd01381,True,True,True,False
cpd01382,False,False,False,False
cpd01383,True,True,True,False
cpd01384,True,True,False,False
cpd01385,True,True,True,False
cpd01386,True,True,False,False
cpd01387,True,True,True,False
cpd01388,True,True,False,False
cpd01389,False,False,False,False
cpd01390,False,False,False,False
cpd01391,True,True,True,False
cpd01392,True,True,True,False
cpd01393,True,True,True,False
cpd01394,True,True,True,False
cpd01395,True,True,True,False
cpd01396,False,False,True,False
cpd01397,True,True,True,False
cpd01398,True,True,True,False
cpd01399,True,True,False,False
cpd01400,True,True,False,False
cpd01401,True,True,True,False
cpd01402,True,True,False,False
cpd01403,True,True,True,False
cpd01404,False,False,True,False
cpd01405,True,True,False,False
cpd01406,False,False,False,False
cpd01407,True,True,True,False
cpd01408,True,True,False,False
cpd01409,True,True,True,False
cpd01410,False,False,False,False
cpd01411,True,True,True,False
cpd01412,True,True,True,False
cpd01413,True,True,True,False
cpd01414,True,True,True,False
cpd01415,True,True,True,False
cpd01416,False,False,True,False
cpd01417,False,False,True,False
cpd01418,True,True,True,False
cpd01419,True,True,True,False
cpd01420,True,True,True,False
cpd01421,True,True,True,False
cpd01422,True,True,True,False
cpd01423,True,True,False,False
cpd01424,True,True,True,False
cpd01425,True,True,True,False
cpd01426,True,True,True,False
cpd01427,True,True,True,False
cpd01429,True,True,True,False
cpd01430,True,True,True,False
cpd01431,False,False,False,False
cpd01432,True,True,True,False
cpd01433,False,False,False,False
cpd01434,True,True,False,False
cpd01435,True,True,True,False
cpd01436,True,True,False,False
cpd01437,True,True,True,False
cpd01438,False,False,True,False
cpd01440,True,True,True,False
cpd01441,True,True,True,False
cpd01442,True,True,True,False
cpd01443,True,True,False,False
cpd01444,True,False,True,False
cpd01445,True,True,True,False
cpd01446,False,False,False,False
cpd01447,True,True,True,False
cpd01448,False,False,True,False
cpd01449,False,False,False,False
cpd01450,True,True,True,False
cpd01451,False,False,False,False
cpd01452,False,False,False,False
cpd01453,False,False,False,False
cpd01454,True,True,True,False
cpd01455,True,True,False,False
