rxn	name	dg_gc	dg_eq	dg_dgp	kegg_ids_staged	kegg_ids_alias	kegg_max_reuse
rxn29328	TRANS-RXNAVI-26378.ce.brachyexp.DCMP_DCMP			-67.330	R09245		861
rxn29329	TRANS-RXNAVI-26378.ce.brachyexp.DCTP_DCTP			-67.330	R09245		861
rxn29330	TRANS-RXNAVI-26378.ce.brachyexp.DGDP_DGDP			-67.330	R09245		861
rxn29331	TRANS-RXNAVI-26378.ce.brachyexp.DGMP_DGMP			-67.330	R09245		861
rxn29332	TRANS-RXNAVI-26378.ce.brachyexp.DUDP_DUDP			-67.330	R09245		861
rxn29333	TRANS-RXNAVI-26378.ce.brachyexp.DUMP_DUMP			-67.330	R09245		861
rxn29334	TRANS-RXNAVI-26378.ce.brachyexp.DUTP_DUTP			-67.330	R09245		861
rxn29335	TRANS-RXNAVI-26378.ce.brachyexp.GDP_GDP			-67.330	R09245		861
rxn29336	TRANS-RXNAVI-26378.ce.brachyexp.GMP_GMP			-67.330	R09245		861
rxn29337	TRANS-RXNAVI-26378.ce.brachyexp.IMP_IMP			-67.330	R09245		861
rxn29338	TRANS-RXNAVI-26378.ce.brachyexp.TDP_TDP			-67.330	R09245		861
rxn29339	TRANS-RXNAVI-26378.ce.brachyexp.TMP_TMP			-67.330	R09245		861
rxn29340	TRANS-RXNBWI-115437.ce			-67.330	R09245		861
rxn29341	TRANS-RXNAVI-26378.ce.brachyexp.UMP_UMP			-67.330	R09245		861
rxn29342	TRANS-RXNAVI-26378.ce.brachyexp.UTP_UTP			-67.330	R09245		861
rxn29343	TRANS-RXNAVI-26389.ce			-67.330	R09245		861
rxn29344	TRANS-RXNAVI-26399.ce			-67.330	R09245		861
rxn29345	TRANS-RXNAVI-26408.ce			-67.330	R09245		861
rxn29346	TRANS-RXNAVI-26408.ce.brachyexp.12-OXO-CIS-9-DODECENOATE_12-OXO-CIS-9-DODECENOATE			-67.330	R09245		861
rxn29347	TRANS-RXNAVI-26408.ce.brachyexp.12-OXO-TRANS-10-DODECENOATE_12-OXO-TRANS-10-DODECENOATE			-67.330	R09245		861
rxn29348	TRANS-RXNAVI-26408.ce.brachyexp.13-HYDROPEROXYOCTADECA-911-DIENOATE_13-HYDROPEROXYOCTADECA-911-DIENOATE			-67.330	R09245		861
rxn29349	TRANS-RXNAVI-26408.ce.brachyexp.18-HYDROXYOLEATE_18-HYDROXYOLEATE			-67.330	R09245		861
rxn29350	TRANS-RXNAVI-26408.ce.brachyexp.18-OXOOLEATE_18-OXOOLEATE			-67.330	R09245		861
rxn29351	TRANS-RXNAVI-26408.ce.brachyexp.2-OXOBUTANOATE_2-OXOBUTANOATE			-67.330	R09245		861
rxn29352	TRANS-RXNAVI-26408.ce.brachyexp.CPD-195_CPD-195			-67.330	R09245		861
rxn29353	TRANS-RXNAVI-26408.ce.brachyexp.CPD-479_CPD-479			-67.330	R09245		861
rxn29354	TRANS-RXNAVI-26408.ce.brachyexp.CPD-725_CPD-725			-67.330	R09245		861
rxn29355	TRANS-RXNAVI-26408.ce.brachyexp.CPD-728_CPD-728			-67.330	R09245		861
rxn29356	TRANS-RXNAVI-26408.ce.brachyexp.CPD-729_CPD-729			-67.330	R09245		861
rxn29357	TRANS-RXNAVI-26408.ce.brachyexp.CPD-730_CPD-730			-67.330	R09245		861
rxn29358	TRANS-RXNAVI-26408.ce.brachyexp.CPD-7618_CPD-7618			-67.330	R09245		861
rxn29359	TRANS-RXNAVI-26408.ce.brachyexp.CPD-7619_CPD-7619			-67.330	R09245		861
rxn29360	TRANS-RXNAVI-26408.ce.brachyexp.CPD-8477_CPD-8477			-67.330	R09245		861
rxn29361	TRANS-RXNAVI-26408.ce.brachyexp.CPD0-1159_CPD0-1159			-67.330	R09245		861
rxn29362	TRANS-RXNAVI-26408.ce.brachyexp.D-LACTATE_D-LACTATE			-67.330	R09245		861
rxn29363	TRANS-RXNAVI-26408.ce.brachyexp.OCTADEC-9-ENE-118-DIOIC-ACID_OCTADEC-9-ENE-118-DIOIC-ACID			-67.330	R09245		861
rxn29364	TRANS-RXNAVI-26408.ce.brachyexp.P-HYDROXY-PHENYLPYRUVATE_P-HYDROXY-PHENYLPYRUVATE			-67.330	R09245		861
rxn29365	TRANS-RXNAVI-26408.ce.brachyexp.THREO-DS-ISO-CITRATE_THREO-DS-ISO-CITRATE			-67.330	R09245		861
rxn29366	TRANS-RXNBWI-115362.ce			-67.330	R09245		861
rxn29367	TRANS-RXNAVI-26433.ce.brachyexp.1-DEOXYNOJIRIMYCIN_1-DEOXYNOJIRIMYCIN			-67.330	R09245		861
rxn29368	TRANS-RXNAVI-26433.ce.brachyexp.1-DEOXYXYLONOJIRIMYCIN_1-DEOXYXYLONOJIRIMYCIN			-67.330	R09245		861
rxn29369	TRANS-RXNAVI-26433.ce.brachyexp.2-DEOXYRIBOSE_2-DEOXYRIBOSE			-67.330	R09245		861
rxn29370	TRANS-RXNAVI-26433.ce.brachyexp.4-AMINO-4-DEOXY-L-ARABINOSE_4-AMINO-4-DEOXY-L-ARABINOSE			-67.330	R09245		861
rxn29371	TRANS-RXNAVI-26433.ce.brachyexp.ALLOLACTOSE_ALLOLACTOSE			-67.330	R09245		861
rxn29372	TRANS-RXNAVI-26433.ce.brachyexp.ALLOSE_ALLOSE			-67.330	R09245		861
rxn29373	TRANS-RXNAVI-26433.ce.brachyexp.ALTROSE_ALTROSE			-67.330	R09245		861
rxn29374	TRANS-RXNAVI-26433.ce.brachyexp.APIOSE_APIOSE			-67.330	R09245		861
rxn29375	TRANS-RXNAVI-26433.ce.brachyexp.ARABINOSE_ARABINOSE			-67.330	R09245		861
rxn29376	TRANS-RXNAVI-26433.ce.brachyexp.BETA-L-ARABINOSE_BETA-L-ARABINOSE			-67.330	R09245		861
rxn29377	TRANS-RXNAVI-26433.ce.brachyexp.CELLOBIOSE_CELLOBIOSE			-67.330	R09245		861
rxn29378	TRANS-RXNAVI-26433.ce.brachyexp.CELLOTRIOSE_CELLOTRIOSE			-67.330	R09245		861
rxn29379	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10224_CPD-10224			-67.330	R09245		861
rxn29380	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10235_CPD-10235			-67.330	R09245		861
rxn29381	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10299_CPD-10299			-67.330	R09245		861
rxn29382	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10309_CPD-10309			-67.330	R09245		861
rxn29383	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10313_CPD-10313			-67.330	R09245		861
rxn29384	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10314_CPD-10314			-67.330	R09245		861
rxn29385	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10329_CPD-10329			-67.330	R09245		861
rxn29386	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10463_CPD-10463			-67.330	R09245		861
rxn29387	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10543_CPD-10543			-67.330	R09245		861
rxn29388	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10682_CPD-10682			-67.330	R09245		861
rxn29389	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10683_CPD-10683			-67.330	R09245		861
rxn29390	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10684_CPD-10684			-67.330	R09245		861
rxn29391	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10723_CPD-10723			-67.330	R09245		861
rxn29392	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10725_CPD-10725			-67.330	R09245		861
rxn29393	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10726_CPD-10726			-67.330	R09245		861
rxn29394	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10727_CPD-10727			-67.330	R09245		861
rxn29395	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10728_CPD-10728			-67.330	R09245		861
rxn29396	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10729_CPD-10729			-67.330	R09245		861
rxn29397	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10730_CPD-10730			-67.330	R09245		861
rxn29398	TRANS-RXNAVI-26433.ce.brachyexp.CPD-10760_CPD-10760			-67.330	R09245		861
rxn29399	TRANS-RXNAVI-26433.ce.brachyexp.CPD-11607_CPD-11607			-67.330	R09245		861
rxn29400	TRANS-RXNAVI-26433.ce.brachyexp.CPD-11611_CPD-11611			-67.330	R09245		861
rxn29401	TRANS-RXNAVI-26433.ce.brachyexp.CPD-11613_CPD-11613			-67.330	R09245		861
rxn29402	TRANS-RXNAVI-26433.ce.brachyexp.CPD-1243_CPD-1243			-67.330	R09245		861
rxn29403	TRANS-RXNAVI-26433.ce.brachyexp.CPD-1244_CPD-1244			-67.330	R09245		861
rxn29404	TRANS-RXNAVI-26433.ce.brachyexp.CPD-221_CPD-221			-67.330	R09245		861
rxn29405	TRANS-RXNAVI-26433.ce.brachyexp.CPD-227_CPD-227			-67.330	R09245		861
rxn29406	TRANS-RXNAVI-26433.ce.brachyexp.CPD-355_CPD-355			-67.330	R09245		861
rxn29407	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3561_CPD-3561			-67.330	R09245		861
rxn29408	TRANS-RXNAVI-26433.ce.brachyexp.CPD-357_CPD-357			-67.330	R09245		861
rxn29409	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3604_CPD-3604			-67.330	R09245		861
rxn29410	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3605_CPD-3605			-67.330	R09245		861
rxn29411	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3607_CPD-3607			-67.330	R09245		861
rxn29412	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3609_CPD-3609			-67.330	R09245		861
rxn29413	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3683_CPD-3683			-67.330	R09245		861
rxn29414	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3781_CPD-3781			-67.330	R09245		861
rxn29415	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3782_CPD-3782			-67.330	R09245		861
rxn29416	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3783_CPD-3783			-67.330	R09245		861
rxn29417	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3785_CPD-3785			-67.330	R09245		861
rxn29418	TRANS-RXNAVI-26433.ce.brachyexp.CPD-3801_CPD-3801			-67.330	R09245		861
rxn29419	TRANS-RXNAVI-26433.ce.brachyexp.CPD-5582_CPD-5582			-67.330	R09245		861
rxn29420	TRANS-RXNAVI-26433.ce.brachyexp.CPD-5861_CPD-5861			-67.330	R09245		861
rxn29421	TRANS-RXNAVI-26433.ce.brachyexp.CPD-6001_CPD-6001			-67.330	R09245		861
rxn29422	TRANS-RXNAVI-26433.ce.brachyexp.CPD-6021_CPD-6021			-67.330	R09245		861
rxn29423	TRANS-RXNAVI-26433.ce.brachyexp.CPD-7043_CPD-7043			-67.330	R09245		861
rxn29424	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8049_CPD-8049			-67.330	R09245		861
rxn29425	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8065_CPD-8065			-67.330	R09245		861
rxn29426	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8066_CPD-8066			-67.330	R09245		861
rxn29427	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8249_CPD-8249			-67.330	R09245		861
rxn29428	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8254_CPD-8254			-67.330	R09245		861
rxn29429	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8255_CPD-8255			-67.330	R09245		861
rxn29430	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8256_CPD-8256			-67.330	R09245		861
rxn29431	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8258_CPD-8258			-67.330	R09245		861
rxn29432	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8938_CPD-8938			-67.330	R09245		861
rxn29433	TRANS-RXNAVI-26433.ce.brachyexp.CPD-8939_CPD-8939			-67.330	R09245		861
rxn29434	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9004_CPD-9004			-67.330	R09245		861
rxn29435	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9055_CPD-9055			-67.330	R09245		861
rxn29436	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9056_CPD-9056			-67.330	R09245		861
rxn29437	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9386_CPD-9386			-67.330	R09245		861
rxn29438	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9388_CPD-9388			-67.330	R09245		861
rxn29439	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9394_CPD-9394			-67.330	R09245		861
rxn29440	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9395_CPD-9395			-67.330	R09245		861
rxn29441	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9396_CPD-9396			-67.330	R09245		861
rxn29442	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9397_CPD-9397			-67.330	R09245		861
rxn29443	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9398_CPD-9398			-67.330	R09245		861
rxn29444	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9399_CPD-9399			-67.330	R09245		861
rxn29445	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9439_CPD-9439			-67.330	R09245		861
rxn29446	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9446_CPD-9446			-67.330	R09245		861
rxn29447	TRANS-RXNAVI-26433.ce.brachyexp.CPD-9550_CPD-9550			-67.330	R09245		861
rxn29448	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1048_CPD0-1048			-67.330	R09245		861
rxn29449	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1049_CPD0-1049			-67.330	R09245		861
rxn29450	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1050_CPD0-1050			-67.330	R09245		861
rxn29451	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1051_CPD0-1051			-67.330	R09245		861
rxn29452	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1052_CPD0-1052			-67.330	R09245		861
rxn29453	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1107_CPD0-1107			-67.330	R09245		861
rxn29454	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1112_CPD0-1112			-67.330	R09245		861
rxn29455	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1114_CPD0-1114			-67.330	R09245		861
rxn29456	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1133_CPD0-1133			-67.330	R09245		861
rxn29457	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1280_CPD0-1280			-67.330	R09245		861
rxn29458	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1293_CPD0-1293			-67.330	R09245		861
rxn29459	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1297_CPD0-1297			-67.330	R09245		861
rxn29460	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1299_CPD0-1299			-67.330	R09245		861
rxn29461	TRANS-RXNAVI-26433.ce.brachyexp.CPD0-1300_CPD0-1300			-67.330	R09245		861
rxn29462	TRANS-RXNAVI-26433.ce.brachyexp.CPD4FS-6_CPD4FS-6			-67.330	R09245		861
rxn29463	TRANS-RXNAVI-26433.ce.brachyexp.D-ERYTHRULOSE_D-ERYTHRULOSE			-67.330	R09245		861
rxn29464	TRANS-RXNAVI-26433.ce.brachyexp.D-TALOSE_D-TALOSE			-67.330	R09245		861
rxn29465	TRANS-RXNAVI-26433.ce.brachyexp.ERYTHRITOL_ERYTHRITOL			-67.330	R09245		861
rxn29466	TRANS-RXNAVI-26433.ce.brachyexp.ERYTHROSE_ERYTHROSE			-67.330	R09245		861
rxn29467	TRANS-RXNAVI-26433.ce.brachyexp.ERYTHRULOSE_ERYTHRULOSE			-67.330	R09245		861
rxn29468	TRANS-RXNAVI-26433.ce.brachyexp.GALACTITOL_GALACTITOL			-67.330	R09245		861
rxn29469	TRANS-RXNAVI-26433.ce.brachyexp.GALACTOSAMINE_GALACTOSAMINE			-67.330	R09245		861
rxn29470	TRANS-RXNAVI-26433.ce.brachyexp.GULOSE_GULOSE			-67.330	R09245		861
rxn29471	TRANS-RXNAVI-26433.ce.brachyexp.IDOSE_IDOSE			-67.330	R09245		861
rxn29472	TRANS-RXNAVI-26433.ce.brachyexp.IDURONATE_IDURONATE			-67.330	R09245		861
rxn29473	TRANS-RXNAVI-26433.ce.brachyexp.KDO2-LIPID-A_KDO2-LIPID-A			-67.330	R09245		861
rxn29474	TRANS-RXNAVI-26433.ce.brachyexp.L-FUCULOSE_L-FUCULOSE			-67.330	R09245		861
rxn29475	TRANS-RXNAVI-26433.ce.brachyexp.L-LYXOSE_L-LYXOSE			-67.330	R09245		861
rxn29476	TRANS-RXNAVI-26433.ce.brachyexp.L-RIBULOSE_L-RIBULOSE			-67.330	R09245		861
rxn29477	TRANS-RXNAVI-26433.ce.brachyexp.L-SORBOSONE_L-SORBOSONE			-67.330	R09245		861
rxn29478	TRANS-RXNAVI-26433.ce.brachyexp.L-XYLOSE_L-XYLOSE			-67.330	R09245		861
rxn29479	TRANS-RXNAVI-26433.ce.brachyexp.L-XYLULOSE_L-XYLULOSE			-67.330	R09245		861
rxn29480	TRANS-RXNAVI-26433.ce.brachyexp.LINEAR-ALPHA-GLUCAN_LINEAR-ALPHA-GLUCAN			-67.330	R09245		861
rxn29481	TRANS-RXNAVI-26433.ce.brachyexp.LYXOSE_LYXOSE			-67.330	R09245		861
rxn29482	TRANS-RXNAVI-26433.ce.brachyexp.N-ACETYL-D-MANNOSAMINE_N-ACETYL-D-MANNOSAMINE			-67.330	R09245		861
rxn29483	TRANS-RXNAVI-26433.ce.brachyexp.NACMUR_NACMUR			-67.330	R09245		861
rxn29484	TRANS-RXNAVI-26433.ce.brachyexp.PSICOSE_PSICOSE			-67.330	R09245		861
rxn29485	TRANS-RXNAVI-26433.ce.brachyexp.RHAMNOSE_RHAMNOSE			-67.330	R09245		861
rxn29486	TRANS-RXNAVI-26433.ce.brachyexp.RHAMNULOSE_RHAMNULOSE			-67.330	R09245		861
rxn29487	TRANS-RXNAVI-26433.ce.brachyexp.RIBITOL_RIBITOL			-67.330	R09245		861
rxn29488	TRANS-RXNAVI-26433.ce.brachyexp.RIBULOSE_RIBULOSE			-67.330	R09245		861
rxn29489	TRANS-RXNAVI-26433.ce.brachyexp.SEDOHEPTULOSE_SEDOHEPTULOSE			-67.330	R09245		861
rxn29490	TRANS-RXNAVI-26433.ce.brachyexp.TAGATOSE_TAGATOSE			-67.330	R09245		861
rxn29491	TRANS-RXNAVI-26433.ce.brachyexp.THREOSE_THREOSE			-67.330	R09245		861
rxn29492	TRANS-RXNAVI-26444.ce			-67.330	R09245		861
rxn29495	TRANS-RXNAVI-26449.ce			-67.330	R09245		861
rxn29496	TRANS-RXNAVI-26452.ce			-67.330	R09245		861
rxn29497	TRANS-RXNAVI-26455.ce			-67.330	R09245		861
rxn29529	TRANS-RXNBWI-115627.ce			-67.330	R09245		861
rxn29530	TRANS-RXNAVI-26482.ce			-67.330	R09245		861
rxn29531	TRANS-RXNAVI-26497.ce			-67.330	R09245		861
rxn29532	TRANS-RXNAVI-26524.ce			-67.330	R09245		861
rxn29533	TRANS-RXNAVI-26524.ce.brachyexp.1-DEOXYNOJIRIMYCIN_1-DEOXYNOJIRIMYCIN			-67.330	R09245		861
rxn29534	TRANS-RXNAVI-26524.ce.brachyexp.1-DEOXYXYLONOJIRIMYCIN_1-DEOXYXYLONOJIRIMYCIN			-67.330	R09245		861
rxn29535	TRANS-RXNAVI-26524.ce.brachyexp.1-KESTOTRIOSE_1-KESTOTRIOSE			-67.330	R09245		861
rxn29536	TRANS-RXNAVI-26524.ce.brachyexp.4-AMINO-4-DEOXY-L-ARABINOSE_4-AMINO-4-DEOXY-L-ARABINOSE			-67.330	R09245		861
rxn29537	TRANS-RXNAVI-26524.ce.brachyexp.6-KESTOSE_6-KESTOSE			-67.330	R09245		861
rxn29538	TRANS-RXNAVI-26524.ce.brachyexp.6G-KESTOTETRAOSE_6G-KESTOTETRAOSE			-67.330	R09245		861
rxn29539	TRANS-RXNAVI-26524.ce.brachyexp.ALLOLACTOSE_ALLOLACTOSE			-67.330	R09245		861
rxn29540	TRANS-RXNAVI-26524.ce.brachyexp.ALPHA-D-GALACTOSE_ALPHA-D-GALACTOSE			-67.330	R09245		861
rxn29541	TRANS-RXNBWI-115575.ce.maizeexp.ALPHA-GLUCOSE_ALPHA-GLUCOSE			-67.330	R09245		861
rxn29542	TRANS-RXNAVI-26524.ce.brachyexp.ALPHA-MALTOSE_ALPHA-MALTOSE			-67.330	R09245		861
rxn29543	TRANS-RXNAVI-26524.ce.brachyexp.ALTROSE_ALTROSE			-67.330	R09245		861
rxn29544	TRANS-RXNAVI-26524.ce.brachyexp.APIOSE_APIOSE			-67.330	R09245		861
rxn29545	TRANS-RXNAVI-26524.ce.brachyexp.ARABINOSE_ARABINOSE			-67.330	R09245		861
rxn29546	TRANS-RXNAVI-26524.ce.brachyexp.BETA-D-FRUCTOSE_BETA-D-FRUCTOSE			-67.330	R09245		861
rxn29547	TRANS-RXNAVI-26524.ce.brachyexp.BETA-L-ARABINOSE_BETA-L-ARABINOSE			-67.330	R09245		861
rxn29548	TRANS-RXNAVI-26524.ce.brachyexp.BIFURCOSE_BIFURCOSE			-67.330	R09245		861
rxn29549	TRANS-RXNAVI-26524.ce.brachyexp.CELLOBIOSE_CELLOBIOSE			-67.330	R09245		861
rxn29550	TRANS-RXNAVI-26524.ce.brachyexp.CELLOTRIOSE_CELLOTRIOSE			-67.330	R09245		861
rxn29551	TRANS-RXNAVI-26524.ce.brachyexp.CHITOBIOSE_CHITOBIOSE			-67.330	R09245		861
rxn29552	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10224_CPD-10224			-67.330	R09245		861
rxn29553	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10235_CPD-10235			-67.330	R09245		861
rxn29554	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10299_CPD-10299			-67.330	R09245		861
rxn29555	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10309_CPD-10309			-67.330	R09245		861
rxn29556	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10313_CPD-10313			-67.330	R09245		861
rxn29557	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10314_CPD-10314			-67.330	R09245		861
rxn29558	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10329_CPD-10329			-67.330	R09245		861
rxn29559	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10463_CPD-10463			-67.330	R09245		861
rxn29560	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10543_CPD-10543			-67.330	R09245		861
rxn29561	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10682_CPD-10682			-67.330	R09245		861
rxn29562	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10683_CPD-10683			-67.330	R09245		861
rxn29563	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10684_CPD-10684			-67.330	R09245		861
rxn29564	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10723_CPD-10723			-67.330	R09245		861
rxn29565	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10725_CPD-10725			-67.330	R09245		861
rxn29566	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10726_CPD-10726			-67.330	R09245		861
rxn29567	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10727_CPD-10727			-67.330	R09245		861
rxn29568	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10728_CPD-10728			-67.330	R09245		861
rxn29569	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10729_CPD-10729			-67.330	R09245		861
rxn29570	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10730_CPD-10730			-67.330	R09245		861
rxn29571	TRANS-RXNAVI-26524.ce.brachyexp.CPD-10760_CPD-10760			-67.330	R09245		861
rxn29572	TRANS-RXNAVI-26524.ce.brachyexp.CPD-11607_CPD-11607			-67.330	R09245		861
rxn29573	TRANS-RXNAVI-26524.ce.brachyexp.CPD-11611_CPD-11611			-67.330	R09245		861
rxn29574	TRANS-RXNAVI-26524.ce.brachyexp.CPD-11613_CPD-11613			-67.330	R09245		861
rxn29575	TRANS-RXNAVI-26524.ce.brachyexp.CPD-1243_CPD-1243			-67.330	R09245		861
rxn29576	TRANS-RXNAVI-26524.ce.brachyexp.CPD-1244_CPD-1244			-67.330	R09245		861
rxn29577	TRANS-RXNAVI-26524.ce.brachyexp.CPD-221_CPD-221			-67.330	R09245		861
rxn29578	TRANS-RXNAVI-26524.ce.brachyexp.CPD-227_CPD-227			-67.330	R09245		861
rxn29579	TRANS-RXNAVI-26524.ce.brachyexp.CPD-2281_CPD-2281			-67.330	R09245		861
rxn29580	TRANS-RXNAVI-26524.ce.brachyexp.CPD-357_CPD-357			-67.330	R09245		861
rxn29581	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3607_CPD-3607			-67.330	R09245		861
rxn29582	TRANS-RXNAVI-26524.ce.brachyexp.CPD-369_CPD-369			-67.330	R09245		861
rxn29583	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3781_CPD-3781			-67.330	R09245		861
rxn29584	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3782_CPD-3782			-67.330	R09245		861
rxn29585	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3783_CPD-3783			-67.330	R09245		861
rxn29586	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3785_CPD-3785			-67.330	R09245		861
rxn29587	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3801_CPD-3801			-67.330	R09245		861
rxn29588	TRANS-RXNAVI-26524.ce.brachyexp.CPD-5582_CPD-5582			-67.330	R09245		861
rxn29589	TRANS-RXNAVI-26524.ce.brachyexp.CPD-5861_CPD-5861			-67.330	R09245		861
rxn29590	TRANS-RXNAVI-26524.ce.brachyexp.CPD-6001_CPD-6001			-67.330	R09245		861
rxn29591	TRANS-RXNAVI-26524.ce.brachyexp.CPD-6021_CPD-6021			-67.330	R09245		861
rxn29592	TRANS-RXNAVI-26524.ce.brachyexp.CPD-7043_CPD-7043			-67.330	R09245		861
rxn29593	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8049_CPD-8049			-67.330	R09245		861
rxn29594	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8065_CPD-8065			-67.330	R09245		861
rxn29595	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8066_CPD-8066			-67.330	R09245		861
rxn29596	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8249_CPD-8249			-67.330	R09245		861
rxn29597	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8254_CPD-8254			-67.330	R09245		861
rxn29598	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8255_CPD-8255			-67.330	R09245		861
rxn29599	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8256_CPD-8256			-67.330	R09245		861
rxn29600	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8258_CPD-8258			-67.330	R09245		861
rxn29601	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8938_CPD-8938			-67.330	R09245		861
rxn29602	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8939_CPD-8939			-67.330	R09245		861
rxn29603	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9004_CPD-9004			-67.330	R09245		861
rxn29604	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9055_CPD-9055			-67.330	R09245		861
rxn29605	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9056_CPD-9056			-67.330	R09245		861
rxn29606	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9386_CPD-9386			-67.330	R09245		861
