radius	group	feature_index	coefficient_kJ_per_mol	used_in_training	n_training_compounds	n_all_modelseed_compounds
2	CCCCF	13163	0	0	0	2
2	CCCCI	13164	0	0	0	1
2	CCCCN	13165	3.278511932	1	7	663
2	CCCCO	13166	9.732289164	1	3	532
2	CCCCP	13167	0	0	0	6
2	CCCCS	13168	0	0	0	161
2	CCCC[N+]	13169	0	0	0	57
2	CCCC[N-]	13170	0	0	0	3
2	CCCC[NH+]	13171	0	0	0	200
2	CCCC[NH2+]	13172	0.9168858793	1	3	165
2	CCCC[NH3+]	13173	0.3592139958	1	7	214
2	CCCC[P+]	13174	0	0	0	2
2	CCCC[S+]	13175	0	0	0	1
2	CCCC[SeH]	13176	0	0	0	1
2	CCCC[n+]	13177	0	0	0	7
2	CCCCc	13178	0	0	0	11
2	CCCCl	13179	0	0	0	6
2	CCCCn	13180	0	0	0	14
2	CCCF	13181	0	0	0	4
2	CCCI	13182	0	0	0	2
2	CCCN	13183	0	0	0	18
2	CCCN(C)C	13184	0	0	0	65
2	CCCN(C)N	13185	0	0	0	13
2	CCCN(C)P	13186	0	0	0	2
2	CCCN(C)S	13187	0	0	0	5
2	CCCN(N)C	13188	0	0	0	10
2	CCCN(O)C	13189	0	0	0	1
2	CCCN(S)C	13190	0	0	0	2
2	CCCN(c)C	13191	0	0	0	1
2	CCCN=C	13192	0	0	0	5
2	CCCNC	13193	-2.065519682	1	25	1097
2	CCCNN	13194	0	0	0	3
2	CCCNO	13195	0	0	0	6
2	CCCNP	13196	0	0	0	9
2	CCCNS	13197	0	0	0	1
2	CCCN[N+]	13198	0	0	0	1
2	CCCN[NH2+]	13199	0	0	0	2
2	CCCNc	13200	0	0	0	4
2	CCCO	13201	2.723668751	1	7	328
2	CCCOC	13202	0	0	0	234
2	CCCON	13203	0	0	0	7
2	CCCOP	13204	-2.600703429	1	3	107
2	CCCOS	13205	0	0	0	19
2	CCCO[N+]	13206	0	0	0	3
2	CCCP	13207	0	0	0	1
2	CCCP(=O)([O-])O	13208	0	0	0	16
2	CCCP(C)(=O)[O-]	13209	0	0	0	6
2	CCCS	13210	-2.56509759	1	3	42
2	CCCS(=O)(=O)C	13211	0	0	0	2
2	CCCS(=O)(=O)F	13212	0	0	0	1
2	CCCS(=O)(=O)O	13213	0	0	0	1
2	CCCS(=O)(=O)[O-]	13214	0	0	0	19
2	CCCS(=O)C	13215	0	0	0	2
2	CCCS(=O)[O-]	13216	0	0	0	2
2	CCCS(C)(=N)=O	13217	0	0	0	1
2	CCCS(C)(=O)=O	13218	0	0	0	4
2	CCCS(C)=O	13219	0	0	0	14
2	CCCS(N)(=O)=O	13220	0	0	0	1
2	CCCSC	13221	0	0	0	147
2	CCCSO	13222	0	0	0	1
2	CCCSP	13223	0	0	0	7
2	CCCSS	13224	-1.343895548	1	2	17
2	CCC[C-](C)[N+]	13225	0	0	0	1
2	CCC[C-]([N+])C	13226	0	0	0	1
2	CCC[C@@H](Br)C	13227	0	0	0	1
2	CCC[C@@H](C)C	13228	0.3057061181	1	2	1609
2	CCC[C@@H](C)F	13229	0	0	0	2
2	CCC[C@@H](C)N	13230	9.87852125	1	12	255
2	CCC[C@@H](C)O	13231	-4.530573501	1	4	235
2	CCC[C@@H](C)S	13232	0	0	0	14
2	CCC[C@@H](C)[N+]	13233	0	0	0	1
2	CCC[C@@H](C)[NH+]	13234	0	0	0	50
2	CCC[C@@H](C)[NH2+]	13235	4.34198173	1	1	25
2	CCC[C@@H](C)[NH3+]	13236	0.5017107847	1	7	237
2	CCC[C@@H](C)c	13237	0	0	0	1
2	CCC[C@@H](N)C	13238	0	0	0	3
2	CCC[C@@H](O)C	13239	0	0	0	57
2	CCC[C@@H](O)N	13240	0	0	0	7
2	CCC[C@@H](O)O	13241	0	0	0	8
2	CCC[C@@H]([NH+])C	13242	0	0	0	1
2	CCC[C@@H]([NH2+])C	13243	0	0	0	1
2	CCC[C@@H]([NH3+])C	13244	0	0	0	32
2	CCC[C@@H](c)C	13245	0	0	0	5
2	CCC[C@@H](c)N	13246	0	0	0	6
2	CCC[C@@H](c)O	13247	0	0	0	10
2	CCC[C@@H](c)[N+]	13248	0	0	0	1
2	CCC[C@@](C)(C)C	13249	0.3057061186	1	3	857
2	CCC[C@@](C)(C)O	13250	0	0	0	78
2	CCC[C@@](C)(C)S	13251	0	0	0	2
2	CCC[C@@](C)(C)[NH2+]	13252	0	0	0	1
2	CCC[C@@](C)(N)N	13253	0	0	0	1
2	CCC[C@@](C)(O)C	13254	0	0	0	19
2	CCC[C@@](C)(O)O	13255	0	0	0	14
2	CCC[C@@](C)([NH2+])O	13256	0	0	0	9
2	CCC[C@@](C)(c)C	13257	0	0	0	1
2	CCC[C@@](C)(c)[NH2+]	13258	0	0	0	1
2	CCC[C@@](O)(C)C	13259	0	0	0	39
2	CCC[C@@](O)(C)O	13260	0	0	0	1
2	CCC[C@@](c)(C)C	13261	0	0	0	3
2	CCC[C@@](c)(C)O	13262	0	0	0	1
2	CCC[C@H](Br)C	13263	0	0	0	2
2	CCC[C@H](C)C	13264	-1.557160904	1	4	1871
2	CCC[C@H](C)Cl	13265	0	0	0	1
2	CCC[C@H](C)F	13266	0	0	0	2
2	CCC[C@H](C)N	13267	-1.471965003	1	1	156
2	CCC[C@H](C)O	13268	3.85710555	1	1	646
2	CCC[C@H](C)S	13269	0.1674814638	1	3	10
2	CCC[C@H](C)[N+]	13270	0	0	0	1
2	CCC[C@H](C)[NH+]	13271	0	0	0	40
2	CCC[C@H](C)[NH2+]	13272	0	0	0	13
2	CCC[C@H](C)[NH3+]	13273	-2.002384471	1	1	15
2	CCC[C@H](C)[Se]	13274	0	0	0	1
2	CCC[C@H](N)N	13275	0	0	0	4
2	CCC[C@H](N)[NH+]	13276	0	0	0	1
2	CCC[C@H](O)C	13277	0	0	0	308
2	CCC[C@H](O)N	13278	0	0	0	2
2	CCC[C@H](O)O	13279	0	0	0	24
2	CCC[C@H]([C+])C	13280	0	0	0	4
2	CCC[C@H]([NH+])C	13281	0	0	0	11
2	CCC[C@H]([NH2+])C	13282	0	0	0	2
2	CCC[C@H]([NH3+])C	13283	0	0	0	2
2	CCC[C@H](c)C	13284	0	0	0	14
2	CCC[C@H](c)N	13285	0	0	0	1
2	CCC[C@H](n)O	13286	0	0	0	4
2	CCC[C@](C)(C)C	13287	0	0	0	373
2	CCC[C@](C)(C)N	13288	0	0	0	1
2	CCC[C@](C)(C)O	13289	0	0	0	56
2	CCC[C@](C)(C)[NH2+]	13290	0	0	0	1
2	CCC[C@](C)(C)[NH3+]	13291	0	0	0	1
2	CCC[C@](C)(O)C	13292	0	0	0	8
2	CCC[C@](C)(O)N	13293	0	0	0	2
2	CCC[C@](C)(O)O	13294	0	0	0	42
2	CCC[C@](C)([NH2+])O	13295	0	0	0	12
2	CCC[C@](C)(c)C	13296	0	0	0	3
2	CCC[C@](O)(C)C	13297	0	0	0	39
2	CCC[C@](O)(C)O	13298	0	0	0	19
2	CCC[C@](c)(C)C	13299	0	0	0	1
2	CCC[C@](c)(C)N	13300	0	0	0	1
2	CCC[C@](c)(O)N	13301	0	0	0	1
2	CCC[CH2]	13302	0	0	0	3
2	CCC[CH2][Co+]	13303	0	0	0	1
2	CCC[CH2][Hg]	13304	0	0	0	1
2	CCC[CH2][Sn]	13305	0	0	0	2
2	CCC[CH]([Sn])C	13306	0	0	0	2
2	CCC[N+]	13307	0	0	0	2
2	CCC[N+](=O)[O-]	13308	0	0	0	16
2	CCC[N+](C)(C)C	13309	0	0	0	52
2	CCC[N+](C)(C)[O-]	13310	0	0	0	3
2	CCC[N+](C)([O-])C	13311	0	0	0	2
2	CCC[N+]([O-])(C)C	13312	0	0	0	1
2	CCC[N-][NH2+]	13313	0	0	0	3
2	CCC[N@+](C)(C)C	13314	0	0	0	1
2	CCC[N@+](C)([O-])C	13315	0	0	0	1
2	CCC[N@@+](C)(C)C	13316	0	0	0	1
2	CCC[N@@H+](C)C	13317	0	0	0	2
2	CCC[N@H+](C)C	13318	0	0	0	5
2	CCC[NH+]	13319	0	0	0	8
2	CCC[NH+](C)C	13320	0	0	0	320
2	CCC[NH+]=C	13321	0	0	0	1
2	CCC[NH2+]	13322	0	0	0	4
2	CCC[NH2+]C	13323	0.916885876	1	3	221
2	CCC[NH2+]N	13324	0	0	0	1
2	CCC[NH3+]	13325	3.130429423	1	10	326
2	CCC[P+](C)(C)C	13326	0	0	0	2
2	CCC[PH+](C)C	13327	0	0	0	1
2	CCC[PH](=O)[O-]	13328	0	0	0	8
2	CCC[S+](C)C	13329	0	0	0	11
2	CCC[Se+](C)C	13330	0	0	0	3
2	CCC[SeH]	13331	0	0	0	2
2	CCC[Se][Se]	13332	0	0	0	2
2	CCCc([nH])[nH+]	13333	0	0	0	1
2	CCCc(c)c	13334	0	0	0	238
2	CCCc(c)n	13335	0	0	0	3
2	CCCc(c)o	13336	0	0	0	1
2	CCCc(n)[nH]	13337	0	0	0	3
2	CCCc(n)n	13338	0	0	0	15
2	CCCc(n)o	13339	0	0	0	1
2	CCCl	13340	-12.17022763	1	6	161
2	CCCn	13341	0	0	0	2
2	CCCn(c)c	13342	0	0	0	1
2	CCCn(c)o	13343	0	0	0	1
2	CCF	13344	0	0	0	31
2	CCI	13345	0	0	0	9
2	CCN	13346	0	0	0	109
2	CCN(/C=[NH+])CC	13347	0	0	0	2
2	CCN(/N=C)C(=O)N	13348	0	0	0	4
2	CCN(C(=N)C)C(=O)C	13349	0	0	0	1
2	CCN(C(=N)N)C(=O)C	13350	0	0	0	1
2	CCN(C(=N)N)[C@](C)(C)[NH+]	13351	0	0	0	2
2	CCN(C(=O)C)/C(=N)S	13352	0	0	0	1
2	CCN(C(=O)C)C(=O)C	13353	0	0	0	4
2	CCN(C(=O)C)C(=O)N	13354	0	0	0	3
2	CCN(C(=O)C)C(=O)O	13355	0	0	0	1
2	CCN(C(=O)C)C(C)C	13356	0	0	0	3
2	CCN(C(=O)C)P(N)(=O)O	13357	0	0	0	1
2	CCN(C(=O)C)[C@@H](C)C	13358	0	0	0	13
2	CCN(C(=O)C)[C@H](C)C	13359	0	0	0	1
2	CCN(C(=O)C)c(c)c	13360	0	0	0	3
2	CCN(C(=O)O)CC	13361	0	0	0	6
2	CCN(C(=O)O)[C@H](C)C	13362	0	0	0	1
2	CCN(C(=O)S)C(C)C	13363	0	0	0	2
2	CCN(C(=O)S)CC	13364	0	0	0	2
2	CCN(C(=O)[O-])CC	13365	0	0	0	2
2	CCN(C(=O)c)C(C)C	13366	0	0	0	2
2	CCN(C(=O)c)[C@@H](C)C	13367	0	0	0	3
2	CCN(C(=O)c)c(c)c	13368	0	0	0	1
2	CCN(C(=S)S)C(C)N	13369	0	0	0	1
2	CCN(C(=[NH2+])N)[C@](C)(C)N	13370	0	0	0	1
2	CCN(C(=[NH2+])N)[C@](C)(C)[NH+]	13371	0	0	0	3
2	CCN(C(C)=O)C(C)=O	13372	0	0	0	1
2	CCN(C(C)=O)C(C)C	13373	0	0	0	2
2	CCN(C(C)=O)C(N)=O	13374	0	0	0	1
2	CCN(C(C)=O)CC	13375	0	0	0	10
2	CCN(C(C)=O)OC	13376	0	0	0	1
2	CCN(C(C)=O)[C@@H](C)C	13377	0	0	0	1
2	CCN(C(C)=O)[C@H](C)C	13378	0	0	0	6
2	CCN(C(C)=O)[O][Fe+3]	13379	0	0	0	1
2	CCN(C(C)=O)[O][Fe]	13380	0	0	0	1
2	CCN(C(C)=O)c(c)c	13381	0	0	0	3
2	CCN(C(C)=[O])[O][Fe-]	13382	0	0	0	1
2	CCN(C(C)C)C(C)C	13383	0	0	0	1
2	CCN(C(C)N)CC	13384	0	0	0	1
2	CCN(C(C)O)[C@H](C)C	13385	0	0	0	2
2	CCN(C(N)=O)C(=O)C	13386	0	0	0	1
2	CCN(C(N)=O)C(=O)N	13387	0	0	0	4
2	CCN(C(N)=O)C(N)=N	13388	0	0	0	3
2	CCN(C(N)=O)C(N)=[NH+]	13389	0	0	0	2
2	CCN(C(N)=O)CC	13390	0	0	0	4
2	CCN(C(N)=O)[C@@H](C)N	13391	0	0	0	1
2	CCN(C(N)=O)c(c)c	13392	0	0	0	1
2	CCN(C(N)=S)CC	13393	0	0	0	1
2	CCN(C(N)=[NH2+])[C@H](O)C	13394	0	0	0	1
2	CCN(C(O)C)P(N)(=O)O	13395	0	0	0	1
2	CCN(C(n)=O)C(C)C	13396	0	0	0	1
2	CCN(C)/C=[NH+]	13397	0	0	0	1
2	CCN(C)C	13398	0	0	0	2
2	CCN(C)C(=N)N	13399	15.06371028	1	1	2
2	CCN(C)C(=O)C	13400	0	0	0	18
2	CCN(C)C(=O)N	13401	0	0	0	3
2	CCN(C)C(=O)O	13402	0	0	0	3
2	CCN(C)C(=[NH2+])N	13403	0	0	0	2
2	CCN(C)C(C)=O	13404	0	0	0	3
2	CCN(C)C(C)=[NH+]	13405	0	0	0	1
2	CCN(C)C(C)N	13406	0	0	0	2
2	CCN(C)C(C)O	13407	0	0	0	1
2	CCN(C)C(N)=O	13408	0	0	0	2
2	CCN(C)C(N)=[NH+]	13409	-0.8515955626	1	1	1
2	CCN(C)C(N)=[NH2+]	13410	6.324113511	1	1	9
2	CCN(C)C(N)N	13411	0	0	0	1
2	CCN(C)C(c)=S	13412	0	0	0	1
2	CCN(C)CC	13413	0	0	0	15
2	CCN(C)N	13414	0	0	0	3
2	CCN(C)N=O	13415	0	0	0	10
2	CCN(C)O	13416	0	0	0	1
2	CCN(C)OC	13417	0	0	0	1
2	CCN(C)[C@@H](C)N	13418	0	0	0	2
2	CCN(C)[C@H](C)C	13419	0	0	0	5
2	CCN(C)[C@H](C)N	13420	0	0	0	3
2	CCN(C)c(c)n	13421	0	0	0	1
2	CCN(C=O)[C@@H](C)C	13422	0	0	0	1
2	CCN(C=O)c(c)c	13423	0	0	0	2
2	CCN(CC)/C(=N)N	13424	0	0	0	1
2	CCN(CC)C(=O)C	13425	0	0	0	4
2	CCN(CC)C(=O)N	13426	0	0	0	1
2	CCN(CC)C(=O)O	13427	0	0	0	2
2	CCN(CC)C(=O)S	13428	0	0	0	8
2	CCN(CC)C(=S)S	13429	0	0	0	3
2	CCN(CC)C(=S)[S-]	13430	0	0	0	4
2	CCN(CC)C(=[N+])C	13431	0	0	0	1
2	CCN(CC)C(=[NH+])S	13432	0	0	0	3
2	CCN(CC)C(C)=O	13433	0	0	0	13
2	CCN(CC)C(C)C	13434	0	0	0	4
2	CCN(CC)C(N)=O	13435	0	0	0	4
2	CCN(CC)C(n)=O	13436	0	0	0	3
2	CCN(CC)CC	13437	0	0	0	38
2	CCN(CC)Cc	13438	0	0	0	1
2	CCN(CC)N(N)O	13439	0	0	0	1
2	CCN(CC)N=O	13440	0	0	0	4
2	CCN(CC)P(=O)(N)O	13441	0	0	0	5
2	CCN(CC)P(N)(=O)O	13442	0	0	0	5
2	CCN(CC)P(N)(=O)[O-]	13443	0	0	0	1
2	CCN(CC)SN	13444	0	0	0	1
2	CCN(CC)[C@@H](C)C	13445	0	0	0	2
2	CCN(CC)[C@@](C)(C)O	13446	0	0	0	1
2	CCN(CC)[C@H](C)C	13447	0	0	0	30
2	CCN(CC)[C@H](c)C	13448	0	0	0	5
2	CCN(CC)[C@](c)(C)C	13449	0	0	0	2
2	CCN(CC)c(c)c	13450	0	0	0	3
2	CCN(CC)c(n)n	13451	0	0	0	4
2	CCN(CN)CC	13452	0	0	0	1
2	CCN(CN)[C@H](C)C	13453	0	0	0	1
2	CCN(CO)N=O	13454	0	0	0	2
2	CCN(CS)CC	13455	0	0	0	1
2	CCN(Cc)c(c)c	13456	0	0	0	1
2	CCN(N=C)C(=O)N	13457	0	0	0	1
2	CCN(N=O)C(N)=O	13458	0	0	0	6
2	CCN(N=O)CC	13459	0	0	0	5
2	CCN(N=O)CS	13460	0	0	0	1
2	CCN(O)/C(=N)N	13461	0	0	0	1
2	CCN(O)C(=O)C	13462	0	0	0	8
2	CCN(O)C(C)=O	13463	0	0	0	31
2	CCN(O)C(N)=O	13464	0	0	0	2
2	CCN(O)C(N)=[NH2+]	13465	0	0	0	1
2	CCN(O)C=O	13466	0	0	0	11
2	CCN(O)CC	13467	0	0	0	1
2	CCN(O)N=O	13468	0	0	0	1
2	CCN(OC)C(=O)C	13469	0	0	0	3
2	CCN(P(=O)(O)S)/C(=N)N	13470	0	0	0	1
2	CCN(P(=O)(O)S)C(=O)S	13471	0	0	0	1
2	CCN(P(=O)([O-])O)CC	13472	0	0	0	2
2	CCN(P(N)(N)=S)CC	13473	0	0	0	1
2	CCN(S(C)(=O)=O)C(=O)N	13474	0	0	0	1
2	CCN(S(C)(=O)=O)CC	13475	0	0	0	1
2	CCN(SN)C(C)C	13476	0	0	0	1
2	CCN([C@@H](C)C)CC	13477	0	0	0	1
2	CCN([C@@H](C)C)[C@H](C)C	13478	0	0	0	4
2	CCN([C@@H](C)C)[C@H](c)C	13479	0	0	0	2
2	CCN([C@@H](C)O)C(=O)N	13480	0	0	0	6
2	CCN([C@@H](C)O)C=C	13481	0	0	0	7
2	CCN([C@@H](C)O)[C@@H](C)O	13482	0	0	0	1
2	CCN([C@H](C)C)[C@@H](C)N	13483	0	0	0	1
2	CCN([C@H](C)C)[C@H](c)C	13484	0	0	0	1
2	CCN([C@H](c)C)[C@@H](C)C	13485	0	0	0	6
2	CCN([C@H](c)C)[C@H](C)C	13486	0	0	0	1
2	CCN([O-])C(=O)C	13487	0	0	0	3
2	CCN([O][Fe+3])C(=O)C	13488	0	0	0	1
2	CCN([O][Fe-3])C(C)=[O+]	13489	0	0	0	1
2	CCN([O][Fe-3])[C+](C)[O]	13490	0	0	0	1
2	CCN([O][Fe-])C(C)=[O]	13491	0	0	0	1
2	CCN([O][Fe])C(=[O])C	13492	0	0	0	1
2	CCN([O][Fe])C(C)=[O]	13493	0	0	0	1
2	CCN(c(n)[nH+])CC	13494	0	0	0	3
2	CCN(c(n)n)CC	13495	0	0	0	4
2	CCN(c(n)s)C(=O)N	13496	0	0	0	1
2	CCN(c(n)s)CC	13497	0	0	0	1
2	CCN(c(n)s)[C@H](c)C	13498	0	0	0	1
2	CCN/C(=N)N	13499	0	0	0	2
2	CCN/C(=[NH+])S	13500	0	0	0	2
2	CCN/C(N)=[NH+]	13501	0	0	0	1
2	CCN1C(=O)C[C@@H]1O	13502	0	0	0	13
2	CCN=C(C)C	13503	0	0	0	7
2	CCN=C(C)N	13504	0	0	0	1
2	CCN=C(C)O	13505	0	0	0	1
2	CCN=C(C)[O-]	13506	0	0	0	2
2	CCN=C(N)F	13507	0	0	0	1
2	CCN=C(N)N	13508	0	0	0	1
2	CCN=C(O)C	13509	0	0	0	1
2	CCN=C(S)S	13510	0	0	0	1
2	CCN=C(c)c	13511	0	0	0	6
2	CCN=C=N	13512	0	0	0	1
2	CCN=C=S	13513	0	0	0	4
2	CCN=CC	13514	0	0	0	2
2	CCN=CN	13515	0	0	0	3
2	CCN=NC	13516	0	0	0	1
2	CCN=[N+]=[N-]	13517	0	0	0	3
2	CCN=c(n)[nH+]	13518	0	0	0	1
2	CCNC	13519	0	0	0	2
2	CCNC(=C)C	13520	0	0	0	5
2	CCNC(=N)C	13521	0	0	0	7
2	CCNC(=N)N	13522	-18.22868412	1	1	6
2	CCNC(=O)C	13523	0	0	0	104
2	CCNC(=O)N	13524	-6.780857913	1	1	13
2	CCNC(=O)O	13525	0	0	0	16
2	CCNC(=O)S	13526	0	0	0	1
2	CCNC(=O)c	13527	0	0	0	2
2	CCNC(=S)N	13528	0	0	0	4
2	CCNC(=S)O	13529	0	0	0	1
2	CCNC(=S)[S-]	13530	0	0	0	4
2	CCNC(=[NH2+])Cl	13531	0	0	0	1
2	CCNC(=[NH2+])N	13532	0	0	0	10
2	CCNC(=[Se])N	13533	0	0	0	1
2	CCNC(C)=O	13534	-7.769201801	1	30	1708
2	CCNC(C)=[NH+]	13535	0	0	0	10
2	CCNC(C)=[OH+]	13536	0	0	0	1
2	CCNC(C)C	13537	0	0	0	1
2	CCNC(C)N	13538	0	0	0	1
2	CCNC(C)[NH+]	13539	0	0	0	1
2	CCNC(N)=N	13540	0	0	0	1
2	CCNC(N)=O	13541	11.73544783	1	2	21
2	CCNC(N)=S	13542	0	0	0	9
2	CCNC(N)=[NH+]	13543	-7.740576276	1	3	11
2	CCNC(N)=[NH2+]	13544	10.38918672	1	6	203
2	CCNC(N)N	13545	0	0	0	4
2	CCNC([N-])=O	13546	0	0	0	1
2	CCNC(c)=O	13547	0	0	0	9
2	CCNC(n)=O	13548	0	0	0	3
2	CCNC=O	13549	0	0	0	7
2	CCNC=[NH+]	13550	0	0	0	2
2	CCNC=[NH2+]	13551	0	0	1	7
2	CCNCC	13552	0	0	0	16
2	CCNC[NH2+]	13553	0	0	0	1
2	CCNC[NH3+]	13554	0	0	0	1
2	CCNN=O	13555	0	0	0	2
2	CCNO	13556	0	0	0	9
2	CCNOC	13557	0	0	0	1
2	CCNP	13558	0	0	0	1
2	CCNP(=O)(N)O	13559	0	0	0	4
2	CCNP(=O)([O-])O	13560	0	0	0	3
2	CCNP(N)(=O)O	13561	0	0	0	6
2	CCNP(N)(=O)[O-]	13562	0	0	0	1
2	CCNP(N)(N)=O	13563	0	0	0	3
2	CCNP(O)(O)=S	13564	0	0	0	1
2	CCNS(C)(=O)=O	13565	0	0	0	1
2	CCNS(N)(=O)=O	13566	0	0	0	1
2	CCN[C@@H](C)C	13567	0	0	0	1
2	CCN[C@H](C)C	13568	0	0	0	2
2	CCN[C@H](C)N	13569	0	0	0	1
2	CCN[N+](C)(C)C	13570	0	0	0	1
2	CCN[NH2+]	13571	0	0	0	1
2	CCN[NH2+]C	13572	0	0	0	3
2	CCNc(c)[nH]	13573	0	0	0	4
2	CCNc(c)c	13574	0.921503589	1	1	15
2	CCNc(c)n	13575	0.9215035917	1	3	50
2	CCNc(n)[nH]	13576	0	0	0	5
2	CCNc(n)n	13577	0	0	0	22
2	CCNc(n)o	13578	0	0	0	1
2	CCO	13579	-18.08477292	1	132	6080
2	CCO/C=C	13580	0	0	0	1
2	CCO/N=C	13581	0	0	0	7
2	CCOC	13582	0	0	0	63
2	CCOC(=N)c	13583	0	0	0	1
2	CCOC(=O)C	13584	0	0	0	304
2	CCOC(=O)N	13585	0	0	0	8
2	CCOC(=O)O	13586	0	0	0	8
2	CCOC(=O)S	13587	0	0	0	1
2	CCOC(=O)[O-]	13588	0	0	0	1
2	CCOC(=S)S	13589	0	0	0	1
2	CCOC(=S)[S-]	13590	0	0	0	1
2	CCOC(C)(C)C	13591	0	0	0	7
2	CCOC(C)(C)N	13592	0	0	0	2
2	CCOC(C)(C)O	13593	0	0	0	8
2	CCOC(C)(F)F	13594	0	0	0	2
2	CCOC(C)(O)C	13595	0	0	0	3
2	CCOC(C)=O	13596	-1.222202267	1	4	612
2	CCOC(C)=[NH2+]	13597	0	0	0	1
2	CCOC(C)C	13598	0	0	0	25
2	CCOC(C)N	13599	0	0	0	3
2	CCOC(C)O	13600	0	0	0	55
2	CCOC(C)[NH+]	13601	0	0	0	5
2	CCOC(C)c	13602	0	0	0	1
2	CCOC(F)C	13603	0	0	0	1
2	CCOC(N)=O	13604	0	0	0	58
2	CCOC(N)=[NH+]	13605	0	0	0	1
2	CCOC(N)=[NH2+]	13606	0	0	0	1
2	CCOC(O)C	13607	-5.827100934	1	5	45
2	CCOC(S)C	13608	0	0	0	1
2	CCOC([CH2])C	13609	0	0	0	1
2	CCOC(c)=O	13610	0	0	0	10
2	CCOC(c)C	13611	0	0	0	3
2	CCOC(n)=O	13612	0	0	0	1
2	CCOC(n)C	13613	0	0	0	1
2	CCOC=C	13614	0	0	0	1
2	CCOC=O	13615	0	0	0	9
2	CCOCC	13616	0	0	0	231
2	CCOCCl	13617	0	0	0	2
2	CCOCN	13618	0	0	0	4
2	CCOCO	13619	0	0	0	5
2	CCOCP	13620	0	0	0	2
2	CCOCn	13621	0	0	0	3
2	CCON	13622	0	0	0	7
2	CCON=C	13623	0	0	0	1
2	CCON=O	13624	0	0	0	1
2	CCOOC	13625	0	0	0	2
2	CCOP	13626	0	0	0	79
2	CCOP(=O)(O)O	13627	-25.65996842	1	2	24
2	CCOP(=O)(O)S	13628	0	0	0	5
2	CCOP(=O)(S)S	13629	0	0	0	3
2	CCOP(=O)([O-])O	13630	-8.044667373	1	74	3072
2	CCOP(=O)([O-])[O-]	13631	19.15860363	1	68	774
2	CCOP(=S)(O)O	13632	0	0	0	1
2	CCOP(C)(=O)O	13633	0	0	0	2
2	CCOP(C)(=O)[O-]	13634	0	0	0	3
2	CCOP(C)(=S)S	13635	0	0	0	1
2	CCOP(C)(O)=S	13636	0	0	0	2
2	CCOP(N)(=O)N	13637	0	0	0	10
2	CCOP(N)(=O)O	13638	0	0	0	8
2	CCOP(N)(=O)S	13639	0	0	0	2
2	CCOP(N)(=O)[O-]	13640	0	0	0	10
2	CCOP(N)(N)=O	13641	0	0	0	6
2	CCOP(N)(O)=S	13642	0	0	0	4
2	CCOP(O)(=S)S	13643	0	0	0	18
2	CCOP(O)(O)=S	13644	0	0	0	26
2	CCOP([NH+])(=O)[O-]	13645	0	0	0	1
2	CCOP([O-])(O)=S	13646	0	0	0	1
2	CCOP([O-])([O-])=S	13647	0	0	0	1
2	CCOS	13648	0	0	0	4
2	CCOS(=O)(=O)C	13649	0	0	0	1
2	CCOS(=O)(=O)O	13650	0	0	0	1
2	CCOS(=O)(=O)[O-]	13651	0	0	0	65
2	CCOS(=O)O	13652	0	0	0	3
2	CCOS(C)(=O)=O	13653	0	0	0	3
2	CCOS(N)(=O)=O	13654	0	0	0	2
2	CCOS([N-])(=O)=O	13655	0	0	0	2
2	CCO[C@@H](C)C	13656	0	0	0	65
2	CCO[C@@H](C)N	13657	0	0	0	2
2	CCO[C@@H](C)O	13658	-7.668907766	1	1	610
2	CCO[C@@H](C)[NH+]	13659	0	0	0	1
2	CCO[C@@H](O)C	13660	0	0	0	242
2	CCO[C@@H](c)C	13661	0	0	0	2
2	CCO[C@@H](n)C	13662	0	0	0	1
2	CCO[C@@](C)(C)C	13663	0	0	0	3
2	CCO[C@@](C)(C)N	13664	0	0	0	1
2	CCO[C@@](C)(C)O	13665	0	0	0	10
2	CCO[C@@](C)(O)C	13666	0	0	0	1
2	CCO[C@@](C)(O)O	13667	0	0	0	1
2	CCO[C@@](O)(C)C	13668	0	0	0	10
2	CCO[C@@](O)(C)O	13669	0	0	0	1
2	CCO[C@H](C)C	13670	0	0	0	36
2	CCO[C@H](C)N	13671	0	0	0	3
2	CCO[C@H](C)O	13672	14.15821531	1	6	249
2	CCO[C@H](O)C	13673	0	0	2	77
2	CCO[C@](C)(C)C	13674	0	0	0	2
2	CCO[C@](C)(C)N	13675	0	0	0	2
2	CCO[C@](C)(C)O	13676	0	0	0	2
2	CCO[C@](C)(C)[NH+]	13677	0	0	0	1
2	CCO[C@](C)(O)O	13678	0	0	0	1
2	CCO[N+](=O)[O-]	13679	0	0	0	10
2	CCO[N-]C	13680	0	0	0	1
2	CCO[PH]	13681	0	0	0	1
2	CCO[PH](=O)[O-]	13682	0	0	0	1
2	CCO[Si](C)(O)O	13683	0	0	0	1
2	CCOc(c)c	13684	0	0	0	61
2	CCOc(c)n	13685	0	0	0	5
2	CCOc(n)n	13686	0	0	0	7
2	CCOc(n)s	13687	0	0	0	4
2	CCP	13688	0	0	0	4
2	CCP(=O)(O)O	13689	0	0	0	2
2	CCP(=O)([O-])C(=O)[O-]	13690	0	0	0	1
2	CCP(=O)([O-])CC	13691	0	0	0	1
2	CCP(=O)([O-])CP	13692	0	0	0	1
2	CCP(=O)([O-])O	13693	-24.85426626	1	3	50
2	CCP(=O)([O-])OC	13694	0	0	0	6
