rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	diff	absdiff
rxn00033	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	OK	0	0	>	(1) cpd00007[0] + (2) cpd00868[0] => (2) cpd00011[0] + (2) cpd00489[0]	(1) O2[0] + (2) p-hydroxyphenylpyruvate[0] => (2) CO2[0] + (2) 4-Hydroxyphenylacetate[0]	1.2.3.13	1	1	-136.5600	-159.9200	-128.6200	3	1	R00042	R00042	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	9	179.0000	13	2	2	co2;o2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	23.3600	-7.9400	-31.3000	31.3000	-141.7000	31.3000	1	1	0	0	0.0000	0.0000	2.7476	0	-31.3000	31.3000
rxn00034	1,2-bis(4-hydroxy-3-methoxyphenyl)ethylene:oxygen oxidoreductase (alpha-beta-bond-cleaving)	OK	0	0	>	(1) cpd00007[0] + (1) cpd02768[0] => (2) cpd00561[0]	(1) O2[0] + (1) 1,2-Bis(4-hydroxy-3-methoxyphenyl)ethylene[0] => (2) Vanillin[0]	1.13.11.43	1	1	-83.7800	-87.9200	-61.9900	3	1	R00043	R00043	1	1	1	0	0.0000	2	1	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	16	272.0000	20	3	3	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	2.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	4.1400	-21.7900	-25.9300	25.9300	-77.8967	25.9300	1	1	0	0	0.0000	0.0000	0.7919	0	-25.9300	25.9300
rxn00035	columbamine:oxygen oxidoreductase (cyclizing)	OK	0	0	>	(1) cpd00007[0] + (2) cpd01238[0] => (2) cpd00001[0] + (2) cpd00563[0]	(1) O2[0] + (2) Columbamine[0] => (2) H2O[0] + (2) Berberine[0]	1.21.3.2	1	1	-121.3600	-119.2500	-28.3300	3	1	R00044	R00044	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	20	338.0000	25	9	6	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	2.0000	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-2.1100	-93.0300	-90.9200	93.0300	-89.6467	93.0300	1	1	0	0	0.0000	0.0000	1.8547	0	-90.9200	90.9200
rxn00036	3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00291[0] => (2) cpd00001[0] + (2) cpd00612[0]	(1) O2[0] + (2) L-Dopa[0] => (2) H2O[0] + (2) Dopaquinone[0]	1.10.3.1	1	1	-79.7400	-82.4100	-148.1900	3	1	R00045	R00045	1	2	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	9	197.0000	14	2	1	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	0.0000	12.0000	-12.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	-4.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	2.6700	68.4500	65.7800	68.4500	-103.4467	68.4500	1	1	0	0	0.0000	0.0000	3.4131	0	65.7800	65.7800
rxn00038	(R)-3-((R)-3-Hydroxybutanoyloxy)-butanoate hydroxybutanoylhydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd02767[0] => (1) cpd00067[0] + (2) cpd00797[0]	(1) H2O[0] + (1) (R)-3-((R)-3-Hydroxybutanoyloxy)butanoate[0] => (1) H+[0] + (2) (R)-3-Hydroxybutanoate[0]	3.1.1.22	3	1	-2.1400	-11.9800	-8.6000	3	1	R00048	R00048	1	1	1	0	0.0000	2	2	4	5.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	8	189.0000	13	0	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	9.8400	6.4600	-3.3800	9.8400	-7.5733	9.8400	1	1	0	0	1.0000	2.0000	1.1904	0	-3.3800	3.3800
rxn00039	1-O-galloyl-beta-D-glucose:1-O-galloyl-beta-D-glucose O-galloyltransferase	OK	0	0	=	(2) cpd00852[0] <=> (1) cpd00027[0] + (1) cpd02532[0]	(2) beta-Glucogallin[0] <=> (1) D-Glucose[0] + (1) 1-O,6-O-Digalloyl-beta-D-glucose[0]	2.3.1.90	2	1	0.0000	-2.5500	-10.9300	3	1	R00049	R00049	1	3	1	0	0.0000	1	2	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	20	484.0000	34	6	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	2.5500	10.9300	8.3800	10.9300	-4.4933	10.9300	1	1	0	0	0.0000	0.0000	0.3451	0	8.3800	8.3800
rxn00040	digallate acylhydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd01108[0] => (1) cpd00067[0] + (2) cpd01020[0]	(1) H2O[0] + (1) Digallate[0] => (1) H+[0] + (2) Gallate[0]	3.1.1.20	3	1	-2.1400	-13.7700	-17.9300	3	1	R00053	R00053	1	1	1	0	0.0000	2	2	4	5.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	14	321.0000	23	3	3	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	11.6300	15.7900	4.1600	15.7900	-11.2800	15.7900	1	1	0	0	1.0000	2.0000	0.7954	0	4.1600	4.1600
rxn00041	orsellinate-depside hydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd01843[0] => (1) cpd00067[0] + (2) cpd01265[0]	(1) H2O[0] + (1) Lecanoric acid[0] => (1) H+[0] + (2) Orsellinate[0]	3.1.1.40	3	1	-2.1400	-13.8700	-18.2800	3	1	R00054	R00054	1	1	1	0	0.0000	2	2	4	5.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	16	317.0000	23	3	3	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	11.7300	16.1400	4.4100	16.1400	-11.4300	16.1400	1	1	0	0	1.0000	2.0000	0.7954	0	4.4100	4.4100
rxn00042	inosine:oxygen 5'-oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00246[0] => (2) cpd00001[0] + (2) cpd01365[0]	(1) O2[0] + (2) Inosine[0] => (2) H2O[0] + (2) 5'-Oxoinosine[0]	1.1.3.28	1	1	-98.3400	-101.4700	-96.3800	3	1	R00055	R00055	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	268.0000	19	6	4	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	3.1300	-1.9600	-5.0900	5.0900	-98.7300	5.0900	1	1	0	0	0.0000	0.0000	1.7620	0	-5.0900	5.0900
rxn00043	catechol:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00077[0] => (2) cpd00001[0] + (2) cpd01569[0]	(1) O2[0] + (2) Catechol[0] => (2) H2O[0] + (2) 1,2-Benzoquinone[0]	1.10.3.1;1.14.18.1	1	2	-82.1800	-71.2700	-131.4600	3	1	R00058	R00058	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	110.0000	8	2	1	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	0.0000	12.0000	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	-4.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	-10.9100	49.2800	60.1900	60.1900	-94.9700	60.1900	1	1	0	0	0.0000	0.0000	4.9150	0	60.1900	60.1900
rxn00044	N-(6-aminohexanoyl)-6-aminohexanoate amidohydrolase	OK	0	0	=	(1) cpd00001[0] + (1) cpd00921[0] <=> (2) cpd01588[0]	(1) H2O[0] + (1) N-(6-Aminohexanoyl)-6-aminohexanoate[0] <=> (2) Epsilcapramine[0]	3.5.1.46	3	1	-0.4600	1.1500	0.0800	3	1	R00059	R00059	1	1	1	0	0.0000	2	1	3	4.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	12	244.0000	17	0	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-1.6100	-0.5400	1.0700	1.6100	0.2567	1.6100	1	1	0	0	0.0000	0.0000	0.4124	0	1.0700	1.0700
rxn00046	1-O-sinapoyl-beta-D-glucose:1-O-sinapoyl-beta-D-glucose 1-O-sinapoyltransferase	OK	0	0	=	(2) cpd00865[0] <=> (1) cpd00027[0] + (1) cpd02622[0]	(2) 1-O-Sinapoyl-beta-D-glucose[0] <=> (1) D-Glucose[0] + (1) 1,2-Bis-O-sinapoyl-beta-D-glucoside[0]	2.3.1.103	2	1	0.0000	-1.8200	-10.7400	3	1	R00063	R00063	1	3	1	0	0.0000	1	2	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	28	592.0000	42	6	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.8200	10.7400	8.9200	10.7400	-4.1867	10.7400	1	1	0	0	0.0000	0.0000	0.9617	0	8.9200	8.9200
rxn00051	D-urobilinogen:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd03431[0] => (2) cpd00001[0] + (2) cpd03434[0]	(1) O2[0] + (2) D-Urobilinogen[0] => (2) H2O[0] + (2) D-Urobilin[0]		none	0	-84.1200	-118.0400	-106.6600	3	1	R00070	R00070	1	1	1	0	0.0000	2	2	4	7.0000	2.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	33	588.0000	43	8	3	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	16.0000	4.0000	0.0000	0.0000	8.0000	0.0000	24.0000	-8.0000	6.0000	-2.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	33.9200	22.5400	-11.3800	33.9200	-102.9400	33.9200	1	1	0	0	0.0000	0.0000	4.7662	0	-11.3800	11.3800
rxn00052	thiamine-aldehyde:oxygen 5-oxidoreductase	OK	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd03484[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd01852[0]	(1) H2O[0] + (1) O2[0] + (1) Thiamine aldehyde[0] => (1) H2O2[0] + (1) H+[0] + (1) Thiamin acetic acid[0]	1.1.3.23	1	1	-41.5100	-40.0100	-34.7900	3	1	R00072	R00072	1	2	1	0	0.0000	3	3	6	6.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	12	278.0000	19	4	4	h;h2o;h2o2;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-1.5000	-6.7200	-5.2200	6.7200	-38.7700	6.7200	1	1	0	0	1.0000	0.0000	1.0454	0	-5.2200	5.2200
rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	OK	0	0	>	(1) cpd00001[0] + (4) cpd00689[0] => (4) cpd00013[0] + (1) cpd00755[0]	(1) H2O[0] + (4) Porphobilinogen[0] => (4) NH3[0] + (1) Hydroxymethylbilane[0]	2.5.1.61;4.3.1.8	2;4	2	-25.9700	-32.7100	-68.0100	3	1	R00084	R00084	1	15	1	0	0.0000	2	2	4	10.0000	4.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	40	846.0000	61	5	5	h2o;nh3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.0000	0.0000	8.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	6.7400	42.0400	35.3000	42.0400	-42.2300	42.0400	1	1	0	0	0.0000	64.0000	2.0581	0	35.3000	35.3000
rxn00066	NADH:hydrogen-peroxide oxidoreductase	OK	0	0	>	(1) cpd00004[0] + (1) cpd00025[0] + (1) cpd00067[0] => (2) cpd00001[0] + (1) cpd00003[0]	(1) NADH[0] + (1) H2O2[0] + (1) H+[0] => (2) H2O[0] + (1) NAD[0]	1.11.1.1	1	1	-77.0700	-77.7900	-78.7500	3	1	R00090	R00090	1	1	1	0	0.0000	3	2	5	6.0000	2.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;h2o;h2o2;nad;nadh	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	0.7200	1.6800	0.9600	1.6800	-77.8700	1.6800	1	1	0	0	-1.0000	-4.0000	0.7872	0	0.9600	0.9600
rxn00069	L-glutamate:NAD+ oxidoreductase (transaminating)	OK	0	0	=	(1) cpd00003[0] + (2) cpd00023[0] <=> (1) cpd00004[0] + (1) cpd00024[0] + (1) cpd00053[0] + (1) cpd00067[0]	(1) NAD[0] + (2) L-Glutamate[0] <=> (1) NADH[0] + (1) 2-Oxoglutarate[0] + (1) L-Glutamine[0] + (1) H+[0]	1.4.1.14	1	1	13.4100	11.5300	12.0000	3	1	R00093	R00093	1	2	1	0	0.0000	2	4	6	7.0000	2.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	gln;glu;h;nad;nadh	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	3.0000	1.0000	15.0000	-5.0000	9.0000	-1.0000	7.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7	1.8800	1.4100	-0.4700	1.8800	12.3133	1.8800	1	1	0	0	1.0000	6.0000	0.2198	0	-0.4700	0.4700
rxn00075	NAD nucleosidase, mitochondrial	OK	0	0	>	(1) cpd00001[0] + (1) cpd00003[0] => (1) cpd00067[0] + (1) cpd00133[0] + (1) cpd00251[0]	(1) H2O[0] + (1) NAD[0] => (1) H+[0] + (1) Nicotinamide[0] + (1) ADPribose[0]	3.2.2.5;3.2.2.6	3	2	-3.6700	-8.8500	-4.3300	3	1	R00102	R00102	1	8	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	662.0000	44	10	6	h;h2o;nad	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	20.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	5.1800	0.6600	-4.5200	5.1800	-5.6167	5.1800	1	1	0	0	1.0000	4.0000	0.7947	0	-4.5200	4.5200
