rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon
rxn00332	2-oxoglutarate:glyoxylate succinaldehydetransferase (decarboxylating)	2.2.1.5	7.020	6.390	0.630	0.630	(1) CO2[0] + (1) 2-Hydroxy-3-oxoadipate[0] <= (1) 2-Oxoglutarate[0] + (1) Glyoxalate[0] + (1) H+[0]	co2;h	1.000	2.000	5	6
rxn00552	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)	3.5.99.6	1.170	0.540	0.630	0.630	(1) H2O[0] + (1) D-Glucosamine phosphate[0] => (1) NH3[0] + (1) D-fructose-6-phosphate[0]	h2o;nh3	0.000	4.000	4	6
rxn14148	L-idonate:NADP+ 2-oxidoreductase		3.050	2.420	0.630	0.630	(1) NADP[0] + (1) L-Idonate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Sorbosonate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn15061	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)	3.5.99.6	1.170	0.540	0.630	0.630	(1) H2O[0] + (1) D-Glucosamine phosphate[0] => (1) NH3[0] + (1) beta-D-Fructose 6-phosphate[0]	h2o;nh3	0.000	4.000	4	6
rxn33290	RXNBWI-18.d	3.6.1.22;3.6.1.9	-8.790	-8.150	-0.640	0.640	(1) H2O[0] + (1) NAD[0] => (1) AMP[0] + (2) H+[0] + (1) Nicotinamide ribonucleotide[0]	amp;h;h2o;nad	2.000	6.000	5	21
rxn38181	NADPYROPHOSPHAT-RXN.e	3.6.1.22;3.6.1.9	-8.790	-8.150	-0.640	0.640	(1) H2O[0] + (1) NAD[0] => (1) AMP[0] + (2) H+[0] + (1) Nicotinamide ribonucleotide[0]	amp;h;h2o;nad	2.000	6.000	5	21
rxn30410	NAD diphosphatase, peroxisomal	3.6.1.22;3.6.1.9	-8.790	-8.150	-0.640	0.640	(1) H2O[0] + (1) NAD[0] => (1) AMP[0] + (2) H+[0] + (1) Nicotinamide ribonucleotide[0]	amp;h;h2o;nad	2.000	6.000	5	21
rxn00745	Phosphoenolpyruvate:glycerone phosphotransferase	2.7.1.121	-9.700	-9.060	-0.640	0.640	(1) Phosphoenolpyruvate[0] + (1) Glycerone[0] => (1) Pyruvate[0] + (1) Glycerone-phosphate[0]		0.000	-4.000	4	3
rxn00076	NAD+ phosphohydrolase	3.6.1.22;3.6.1.9	-8.790	-8.150	-0.640	0.640	(1) H2O[0] + (1) NAD[0] => (1) AMP[0] + (2) H+[0] + (1) Nicotinamide ribonucleotide[0]	amp;h;h2o;nad	2.000	6.000	5	21
rxn20269	NADP pyrophosphatase	3.6.1.22;3.6.1.9	-8.790	-8.150	-0.640	0.640	(1) H2O[0] + (1) NAD[0] => (1) AMP[0] + (2) H+[0] + (1) Nicotinamide ribonucleotide[0]	amp;h;h2o;nad	2.000	6.000	5	21
rxn15278	Isocitrate:NADP+ oxidoreductase	1.1.1.-;1.1.1.42	4.440	5.080	-0.640	0.640	(1) NADP[0] + (1) D-threo-Isocitric acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn15279	Isocitrate:NADP+ oxidoreductase	1.1.1.42	4.440	5.080	-0.640	0.640	(1) NADP[0] + (1) D-erythro-Isocitric acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn19714	formaldehyde transketolase	2.2.1.3	-4.450	-5.090	0.640	0.640	(1) Formaldehyde[0] + (1) D-Xylulose5-phosphate[0] <=> (1) Glyceraldehyde3-phosphate[0] + (1) Glycerone[0]		0.000	0.000	4	5
rxn01014	hydroxypyruvate carboxy-lyase (glycolaldehyde-forming)	4.1.1.40	-4.930	-4.290	-0.640	0.640	(1) H+[0] + (1) Hydroxypyruvate[0] => (1) CO2[0] + (1) Glycolaldehyde[0]	co2;h	-1.000	-2.000	4	3
rxn25947	IDP1	1.1.1.-;1.1.1.42	4.440	5.080	-0.640	0.640	(1) NADP[0] + (1) D-threo-Isocitric acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn25948	IDP1	1.1.1.-;1.1.1.42	4.440	5.080	-0.640	0.640	(1) NADP[0] + (1) D-threo-Isocitric acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn01048	D-Xylulose-5-phosphate:formaldehyde glycolaldehydetransferase	2.2.1.3	-4.450	-5.090	0.640	0.640	(1) Formaldehyde[0] + (1) D-Xylulose5-phosphate[0] <=> (1) Glyceraldehyde3-phosphate[0] + (1) Glycerone[0]		0.000	0.000	4	5
rxn28327	RXN-6841.m	1.1.5.3;1.1.99.5	2.540	1.900	0.640	0.640	(1) FAD[0] + (1) Glycerol-3-phosphate[0] <=> (1) Glycerone-phosphate[0] + (1) FADH2[0]	fad;fadh2	0.000	0.000	4	27
rxn00616	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	1.1.5.3;1.1.99.5	2.540	1.900	0.640	0.640	(1) FAD[0] + (1) Glycerol-3-phosphate[0] <=> (1) Glycerone-phosphate[0] + (1) FADH2[0]	fad;fadh2	0.000	0.000	4	27
rxn15296	6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)	4.2.1.12	-9.700	-10.340	0.640	0.640	(1) 6-Phospho-D-gluconate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-D-galactonate 6-phosphate[0]	h2o	0.000	0.000	3	6
rxn15198	Cellobiose:oxygen 1-oxidoreductase	1.1.99.18	-34.990	-35.640	0.650	0.650	(1) O2[0] + (1) beta-Cellobiose[0] => (1) H2O2[0] + (1) Cellobiose-1,5-lactone[0]	h2o2;o2	0.000	0.000	4	12
rxn01173	3-Oxopropanoate:NADP+ oxidoreductase	1.2.1.15	-6.680	-6.030	-0.650	0.650	(1) H2O[0] + (1) NADP[0] + (1) 3-Oxopropanoate[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Malonate[0]	h;h2o;nadp;nadph	2.000	12.000	6	21
rxn00606	alpha,alpha-Trehalose-6-phosphate phosphoglucohydrolase	3.2.1.122;3.2.1.93	-2.310	-2.960	0.650	0.650	(1) H2O[0] + (1) Trehalose 6-phosphate[0] <=> (1) D-Glucose[0] + (1) D-glucose-6-phosphate[0]	h2o	0.000	0.000	4	12
rxn00633	D-Glucose:D-fructose oxidoreductase	1.1.99.28	-3.980	-3.330	-0.650	0.650	(1) D-Glucose[0] + (1) D-Fructose[0] <=> (1) Gluconolactone[0] + (1) Sorbitol[0]		0.000	0.000	4	6
rxn33324	NAD+ oxidoreductase	1.17.1.9;1.2.1.2	-3.530	-2.880	-0.650	0.650	(1) NAD[0] + (1) Formate[0] => (1) NADH[0] + (1) CO2[0]	co2;nad;nadh	0.000	2.000	4	21
rxn00371	Formate:NAD+ oxidoreductase	1.17.1.9;1.2.1.2	-3.530	-2.880	-0.650	0.650	(1) NAD[0] + (1) Formate[0] => (1) NADH[0] + (1) CO2[0]	co2;nad;nadh	0.000	2.000	4	21
rxn33328	NAD+ oxidoreductase	1.17.1.9;1.2.1.2	-3.530	-2.880	-0.650	0.650	(1) NAD[0] + (1) Formate[0] => (1) NADH[0] + (1) CO2[0]	co2;nad;nadh	0.000	2.000	4	21
rxn31215	formate dehydrogenase (FDH)	1.17.1.9;1.2.1.2	-3.530	-2.880	-0.650	0.650	(1) NAD[0] + (1) Formate[0] => (1) NADH[0] + (1) CO2[0]	co2;nad;nadh	0.000	2.000	4	21
rxn05015	alpha,alpha'-trehalose-6-mycolate:alpha,alpha'-trehalose-6-mycolate 6'-mycolyltransferase	2.3.1.122;EC-2.3.1.122	-0.650	0.000	-0.650	0.650	(2) alpha,alpha'-Trehalose 6-mycolate[0] <=> (1) TRHL[0] + (1) alpha,alpha'-Trehalose 6,6'-bismycolate[0]		0.000	0.000	3	76
rxn24202	RXN-6762.c	2.3.1.224;2.3.1.84	-0.910	-0.260	-0.650	0.650	(1) Acetyl-CoA[0] + (1) Phenylcarbinol[0] <=> (1) CoA[0] + (1) benzylacetate[0]	coa	0.000	0.000	4	23
rxn39280	diphosphate:glycerol 1-phosphotransferase		1.130	1.780	-0.650	0.650	(1) PPi[0] + (1) Glycerol[0] <=> (1) Phosphate[0] + (1) H+[0] + (1) DL-Glyceryl 1-phosphate[0]	h;pi;ppi	1.000	0.000	5	3
rxn04702	aryl-ester hydrolase	3.1.1.-;3.1.1.2	-2.140	-1.490	-0.650	0.650	(1) H2O[0] + (1) 4-Hydroxyphenylacetate[0] <=> (1) Acetate[0] + (1) Quinol[0]	h2o	0.000	0.000	4	8
rxn23405	4-hydroxyphenylacetate hydrolase	3.1.1.-;3.1.1.2	-2.140	-1.490	-0.650	0.650	(1) H2O[0] + (1) 4-Hydroxyphenylacetate[0] <=> (1) Acetate[0] + (1) Quinol[0]	h2o	0.000	0.000	4	8
rxn04935	(R)-2-hydroxyacid:NADP+ oxidoreductase	1.1.1.272;1.1.1.338	4.440	3.790	0.650	0.650	(1) NADP[0] + (1) (2R)-3-Sulfolactate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Sulfopyruvate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn04891	1,1-dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	1.14.14.1	-105.880	-105.220	-0.660	0.660	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Vinylidene chloride[0] => (1) H2O[0] + (1) NADP[0] + (1) 2,2-Dichloroacetaldehyde[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn00229	(S)-lactate:oxygen 2-oxidoreductase (decarboxylating)	1.13.12.4	-118.860	-119.520	0.660	0.660	(1) O2[0] + (1) L-Lactate[0] => (1) H2O[0] + (1) CO2[0] + (1) Acetate[0]	co2;h2o;o2	0.000	0.000	5	3
rxn40442	propan-2-ol:NAD+ oxidoreductase	1.1.1.M22	1.620	2.280	-0.660	0.660	(1) NAD[0] + (1) 2-Propanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acetone[0]	h;nad;nadh	1.000	4.000	5	21
rxn38007	RXN-3341.e	1.1.1.343;1.1.1.44	2.540	3.200	-0.660	0.660	(1) NAD[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]	co2;nad;nadh	0.000	-2.000	5	21
rxn33549	Phosphogluconate dehydrogenase (decarboxylating)-(NAD)	1.1.1.343;1.1.1.44	2.540	3.200	-0.660	0.660	(1) NAD[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]	co2;nad;nadh	0.000	-2.000	5	21
rxn33499	Phosphogluconate dehydrogenase (decarboxylating)-(NAD)	1.1.1.343;1.1.1.44	2.540	3.200	-0.660	0.660	(1) NAD[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]	co2;nad;nadh	0.000	-2.000	5	21
rxn11040	RXN-3341.c	1.1.1.343;1.1.1.44	2.540	3.200	-0.660	0.660	(1) NAD[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]	co2;nad;nadh	0.000	-2.000	5	21
rxn27625	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.343;1.1.1.44	2.540	3.200	-0.660	0.660	(1) NAD[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]	co2;nad;nadh	0.000	-2.000	5	21
rxn02617	L-Fuconate hydro-lyase	4.2.1.68	-10.010	-10.670	0.660	0.660	(1) L-Fuconate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-L-fuconate[0]	h2o	0.000	0.000	3	6
rxn38010	RXN-3341.n	1.1.1.343;1.1.1.44	2.540	3.200	-0.660	0.660	(1) NAD[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]	co2;nad;nadh	0.000	-2.000	5	21
rxn00603	D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase	1.1.1.200	3.020	2.360	0.660	0.660	(1) NADP[0] + (1) D-glucitol 6-phosphate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-glucose-6-phosphate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn32367	Glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	2.6.1.16	-3.990	-3.320	-0.670	0.670	(1) L-Glutamine[0] + (1) D-fructose-6-phosphate[0] <=> (1) L-Glutamate[0] + (1) D-Glucosamine phosphate[0]	gln;glu	0.000	-2.000	4	6
rxn00555	L-glutamine:D-fructose-6-phosphate isomerase (deaminating)	2.6.1.16	-3.990	-3.320	-0.670	0.670	(1) L-Glutamine[0] + (1) D-fructose-6-phosphate[0] <=> (1) L-Glutamate[0] + (1) D-Glucosamine phosphate[0]	gln;glu	0.000	-2.000	4	6
rxn32371	Glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	2.6.1.16	-3.990	-3.320	-0.670	0.670	(1) L-Glutamine[0] + (1) D-fructose-6-phosphate[0] <=> (1) L-Glutamate[0] + (1) D-Glucosamine phosphate[0]	gln;glu	0.000	-2.000	4	6
rxn32369	Glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	2.6.1.16	-3.990	-3.320	-0.670	0.670	(1) L-Glutamine[0] + (1) D-fructose-6-phosphate[0] <=> (1) L-Glutamate[0] + (1) D-Glucosamine phosphate[0]	gln;glu	0.000	-2.000	4	6
rxn01306	2-dehydro-3-deoxy-D-pentonate glycolaldehyde-lyase (pyruvate-forming)	4.1.2.28	3.570	4.240	-0.670	0.670	(1) 2-Dehydro-3-deoxy-D-pentonate[0] <=> (1) Pyruvate[0] + (1) Glycolaldehyde[0]		0.000	0.000	3	5
rxn15064	L-glutamine:D-fructose-6-phosphate isomerase (deaminating)	2.6.1.16	-3.990	-3.320	-0.670	0.670	(1) L-Glutamine[0] + (1) beta-D-Fructose 6-phosphate[0] <=> (1) L-Glutamate[0] + (1) D-Glucosamine phosphate[0]	gln;glu	0.000	-2.000	4	6
rxn01900	5beta-Cholestan-3-one:NADP+ 4,5-oxidoreductase	1.3.1.3	4.520	5.190	-0.670	0.670	(1) NADP[0] + (1) Coprostan-3-one[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Cholestenone[0]	h;nadp;nadph	1.000	8.000	5	27
rxn00894	N-acetyl-D-glucosamine:oxygen 1-oxidoreductase	1.1.3.29	-39.830	-39.160	-0.670	0.670	(1) H2O[0] + (1) O2[0] + (1) N-Acetyl-D-glucosamine[0] => (1) H2O2[0] + (1) H+[0] + (1) N-Acetyl-D-glucosaminate[0]	h;h2o;h2o2;o2	1.000	2.000	6	8
rxn02584	N-Methylhexanamide amidohydrolase	3.5.1.39	2.410	3.090	-0.680	0.680	(1) H2O[0] + (1) N-Methylhexanamide[0] <=> (1) Methanamine[0] + (1) Hexanoate[0]	h2o	0.000	2.000	4	7
rxn04070	pyridoxine 5'-phosphate synthase	2.6.99.2	-52.600	-51.920	-0.680	0.680	(1) 1-deoxy-D-xylulose5-phosphate[0] + (1) 3-Amino-2-oxopropyl phosphate[0] => (2) H2O[0] + (1) Phosphate[0] + (1) H+[0] + (1) Pyridoxine phosphate[0]	h;h2o;pi	1.000	4.000	6	8
rxn01301	L-Homoserine:NAD+ oxidoreductase	1.1.1.3	5.360	6.040	-0.680	0.680	(1) NAD[0] + (1) L-Homoserine[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-Aspartate4-semialdehyde[0]	h;nad;nadh	1.000	4.000	5	21
rxn27933	Homoserine dehydrogenase	1.1.1.3	5.360	6.040	-0.680	0.680	(1) NAD[0] + (1) L-Homoserine[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-Aspartate4-semialdehyde[0]	h;nad;nadh	1.000	4.000	5	21
rxn07728	malonyl-CoA:anthocyanidin-3-O-beta-D-glucoside 6''-O-malonyltransferase	2.3.1.171	-1.020	-1.700	0.680	0.680	(1) Malonyl-CoA[0] + (1) Mirtillin[0] <=> (1) CoA[0] + (1) Delphinidin 3-O-(6-O-malonyl-beta-D-glucoside)[0]	coa	0.000	-8.000	4	24
rxn11730	R08196	4.1.2.42	-0.240	0.440	-0.680	0.680	(1) D-Allothreonine[0] <=> (1) Glycine[0] + (1) Acetaldehyde[0]		0.000	0.000	3	4
rxn16378	fatty acylamide amidohydrolase	3.5.1.99	2.780	3.460	-0.680	0.680	(1) H2O[0] + (1) Anandamide[0] <=> (1) Aminoethanol[0] + (1) Arachidonate[0]	h2o	0.000	2.000	4	22
rxn27104	serine-pyruvate transaminase	2.6.1.51	0.940	1.620	-0.680	0.680	(1) Pyruvate[0] + (1) L-Serine[0] <=> (1) L-Alanine[0] + (1) Hydroxypyruvate[0]		0.000	0.000	4	3
rxn26999	FAAH	3.5.1.99	2.780	3.460	-0.680	0.680	(1) H2O[0] + (1) Anandamide[0] <=> (1) Aminoethanol[0] + (1) Arachidonate[0]	h2o	0.000	2.000	4	22
rxn33642	Serine--pyruvate aminotransferase	2.6.1.51	0.940	1.620	-0.680	0.680	(1) Pyruvate[0] + (1) L-Serine[0] <=> (1) L-Alanine[0] + (1) Hydroxypyruvate[0]		0.000	0.000	4	3
rxn28984	SERINE--PYRUVATE-AMINOTRANSFERASE-RXN.x	2.6.1.51	0.940	1.620	-0.680	0.680	(1) Pyruvate[0] + (1) L-Serine[0] <=> (1) L-Alanine[0] + (1) Hydroxypyruvate[0]		0.000	0.000	4	3
rxn00422	L-Serine:pyruvate aminotransferase	2.6.1.51	0.940	1.620	-0.680	0.680	(1) Pyruvate[0] + (1) L-Serine[0] <=> (1) L-Alanine[0] + (1) Hydroxypyruvate[0]		0.000	0.000	4	3
rxn40436	6-amino-6-deoxyfutalosine deaminase	3.5.4.40	-4.970	-5.650	0.680	0.680	(1) H2O[0] + (1) H+[0] + (1) 6-amino-6-deoxyfutalosine[0] => (1) NH3[0] + (1) Futalosine[0]	h;h2o;nh3	-1.000	0.000	5	19
rxn15986	Geranylgeraniol,NADPH:oxygen oxidoreductase (18-hydroxylating)	1.14.13.110	-94.130	-94.820	0.690	0.690	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Geranylgeraniol[0] => (1) H2O[0] + (1) NADP[0] + (1) Plaunotol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn01788	(-)-Limonene,NADPH:oxygen oxidoreductase (7-hydroxylating)	1.14.13.49	-94.130	-94.820	0.690	0.690	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Limonene[0] => (1) H2O[0] + (1) NADP[0] + (1) Perillyl alcohol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn15912	geranylhydroquinone,NADPH:oxygen oxidoreductase (3''-hydroxylating)	1.14.13.116	-94.130	-94.820	0.690	0.690	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Geranylhy droquinone[0] => (1) H2O[0] + (1) NADP[0] + (1) 3''-Hydroxy-geranylhydroquinone[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn25235	geranylhydroquinone,NADPH:oxygen oxidoreductase (3''-hydroxylating)	1.14.13.116	-94.130	-94.820	0.690	0.690	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Geranylhy droquinone[0] => (1) H2O[0] + (1) NADP[0] + (1) 3''-Hydroxy-geranylhydroquinone[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn24580	amorpha-4,11-diene 12 monooxygenase	1.14.13.-;1.14.13.158	-94.130	-94.820	0.690	0.690	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Amorpha-4,11-diene[0] => (1) H2O[0] + (1) NADP[0] + (1) artemisinic alcohol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn11900	R08390	1.14.14.1	-94.130	-94.820	0.690	0.690	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Tretin M[0] => (1) H2O[0] + (1) NADP[0] + (1) all-trans-18-Hydroxyretinoic acid[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn05085	D-glucitol:NADP+ oxidoreductase	1.1.1.289	2.330	3.020	-0.690	0.690	(1) NADP[0] + (1) Sorbitol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Sorbose[0]	h;nadp;nadph	1.000	8.000	5	21
rxn14302	3-sulfolactate:NAD+ oxidoreductase	1.1.1.272	-4.440	-3.750	-0.690	0.690	(1) NADH[0] + (1) H+[0] + (1) 3-Sulfopyruvate[0] <=> (1) NAD[0] + (1) 3-Sulfolactate[0]	h;nad;nadh	-1.000	-4.000	5	21
rxn01125	2-Dehydro-3-deoxy-D-gluconate:NADP+ 6-oxidoreductase	1.1.1.126	3.150	2.450	0.700	0.700	(1) NADP[0] + (1) 2-keto-3-deoxygluconate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) (4S,5S)-4,5-Dihydroxy-2,6-dioxohexanoate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn07788	5-deoxyleucopelargonidin:NADP+ 4-oxidoreductase	1.1.1.219	-0.470	-1.170	0.700	0.700	(1) NADP[0] + (1) 5-Deoxyleucopelargonidin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Garbanzol[0]	h;nadp;nadph	1.000	8.000	5	21
rxn14291	5beta-dihydrotestosterone:NADP+ 4,5-oxidoreductase	1.3.1.3	4.120	4.820	-0.700	0.700	(1) NADP[0] + (1) 5beta-Dihydrotestosterone[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Testosterone[0]	h;nadp;nadph	1.000	8.000	5	21
rxn01039	R01426		8.390	7.690	0.700	0.700	(1) NADH[0] + (1) Acetate[0] + (2) H+[0] + (1) Benzoate[0] <= (2) H2O[0] + (1) NAD[0] + (1) (E)-Cinnamate[0]	h;h2o;nad;nadh	-2.000	-6.000	7	21
rxn31419	R_R01426_p		8.390	7.690	0.700	0.700	(1) NADH[0] + (1) Acetate[0] + (2) H+[0] + (1) Benzoate[0] <= (2) H2O[0] + (1) NAD[0] + (1) (E)-Cinnamate[0]	h;h2o;nad;nadh	-2.000	-6.000	7	21
rxn03728	R05428	1.14.12.-	-88.580	-87.870	-0.710	0.710	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) o-Toluate[0] => (1) NAD[0] + (1) 1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate[0]	h;nad;nadh;o2	-1.000	-4.000	6	21
rxn01334	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	4.1.2.-;4.1.2.13	4.620	3.910	0.710	0.710	(1) Sedoheptulose 1,7-bisphosphate[0] <=> (1) Glycerone-phosphate[0] + (1) D-Erythrose4-phosphate[0]		0.000	-8.000	3	7
rxn28910	RXNQT-4172.d	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 8-Methylthio-2-octanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(6'-Methylthio)hexylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn28911	RXNQT-4175.d	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 9-Methylthio-2-nonanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(7'-Methylthio)heptylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn28908	RXNQT-4166.d	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxo-6-methylthiohexanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(4'-Methylthio)butylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn28909	RXNQT-4169.d	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxo-7-methylthioheptanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(5'-Methylthio)pentylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn02345	(S)-3-Hydroxybutanoyl-CoA 3-epimerase	5.1.2.3	-0.110	-0.820	0.710	0.710	(1) (S)-3-Hydroxybutyryl-CoA[0] <=> (1) (R)-3-Hydroxybutanoyl-CoA[0]		0.000	0.000	2	25
rxn15345	Propane-1,2-diol:NAD+ 1-oxidoreductase	1.1.1.21;1.1.1.55	6.380	7.090	-0.710	0.710	(1) NADP[0] + (1) (S)-Propane-1,2-diol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Lactaldehyde[0]	h;nadp;nadph	1.000	8.000	5	21
rxn32665	Propane-1,2-diol:NADP+ oxidoreductase	1.1.1.21;1.1.1.55	6.380	7.090	-0.710	0.710	(1) NADP[0] + (1) (S)-Propane-1,2-diol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Lactaldehyde[0]	h;nadp;nadph	1.000	8.000	5	21
rxn14183	acetyl-CoA:5-methylthio-2-oxopentanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-;2.3.3.17	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxo-5-methylthiopentanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(3'-Methylthio)propylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn27013	RXNQT-4163.d	2.3.3.-;2.3.3.17	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxo-5-methylthiopentanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(3'-Methylthio)propylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn14205	acetyl-CoA:7-methylthio-2-oxoheptanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxo-7-methylthioheptanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(5'-Methylthio)pentylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn14347	acetyl-CoA:8-methylthio-2-oxooctanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 8-Methylthio-2-octanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(6'-Methylthio)hexylmalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn39720	dTDP-6-deoxy-alpha-D-allose:NAD+ oxidoreductase	1.1.1.364	-0.280	-0.990	0.710	0.710	(1) NAD[0] + (1) dTDP-6-deoxy-D-allose[0] <=> (1) NADH[0] + (1) H+[0] + (1) dTDP-4-oxo-6-deoxy-D-allose[0]	h;nad;nadh	1.000	4.000	5	21
rxn14308	acetyl-CoA:6-methylthio-2-oxohexanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.-	-5.960	-5.250	-0.710	0.710	(1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxo-6-methylthiohexanoic acid[0] => (1) CoA[0] + (1) H+[0] + (1) 2-(4'-Methylthio)butylmalate[0]	coa;h;h2o	1.000	4.000	6	23
