rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel
rxn38135	GPPSYN-RXN.e	OK	0	1	>	(1) cpd00113[0] + (1) cpd00202[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00283[0]	(1) Isopentenyldiphosphate[0] + (1) DMAPP[0] => (1) PPi[0] + (1) H+[0] + (1) Geranyldiphosphate[0]	2.5.1.1	2	1	-22.5300	-17.8400	-21.2400	3	1	R01658	R01658	1	8	1	0	0.0000	2	3	5	5.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	10	312.0000	19	0	0	h;ppi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-4.6900	-1.2900	3.4000	4.6900	-20.5367	4.6900	2	0	0	0	1.0000	6.0000	0.6663	0
rxn38136	GSAAMINOTRANS-RXN.m	OK	0	1	=	(1) cpd02345[0] <=> (1) cpd00338[0]	(1) L-Glutamate1-semialdehyde[0] <=> (1) 5-Aminolevulinate[0]	5.4.3.8	5	1	-1.4600	-1.9800	2.5900	3	1	R02272	R02272	1	10	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	131.0000	9	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	0.5200	-4.0500	-4.5700	4.5700	-0.2833	4.5700	1	1	0	0	0.0000	0.0000	0.1585	0
rxn38141	GUANIDINOBUTANAMIDE-NH3-RXN.d	OK	0	1	>	(1) cpd00001[0] + (1) cpd01973[0] => (1) cpd00013[0] + (1) cpd00762[0]	(1) H2O[0] + (1) 4-Guanidinobutanamide[0] => (1) NH3[0] + (1) 4-Guanidinobutanoate[0]	3.5.1.4	3	1	-4.7200	-2.4600	-2.4800	3	1	R03180	R03180	1	4	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	145.0000	10	0	0	h2o;nh3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-2.2600	-2.2400	0.0200	2.2600	-3.2200	2.2600	1	1	0	0	0.0000	0.0000	0.5440	0
rxn38142	GUANIDINOBUTANAMIDE-NH3-RXN.e	OK	0	1	>	(1) cpd00001[0] + (1) cpd01973[0] => (1) cpd00013[0] + (1) cpd00762[0]	(1) H2O[0] + (1) 4-Guanidinobutanamide[0] => (1) NH3[0] + (1) 4-Guanidinobutanoate[0]	3.5.1.4	3	1	-4.7200	-2.4600	-2.4800	3	1	R03180	R03180	1	4	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	145.0000	10	0	0	h2o;nh3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-2.2600	-2.2400	0.0200	2.2600	-3.2200	2.2600	1	1	0	0	0.0000	0.0000	0.5440	0
rxn38148	HISTAMINOTRANS-RXN.e	OK	0	1	=	(1) cpd00023[0] + (1) cpd00930[0] <=> (1) cpd00024[0] + (1) cpd00807[0]	(1) L-Glutamate[0] + (1) imidazole acetol-phosphate[0] <=> (1) 2-Oxoglutarate[0] + (1) L-histidinol-phosphate[0]	2.6.1.9	2	1	2.4600	1.8200	-1.8200	3	1	R03243	R03243	1	7	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	6	221.0000	14	2	2	glu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.6400	4.2800	3.6400	4.2800	0.8200	4.2800	1	1	0	0	0.0000	0.0000	0.7141	0
rxn38151	HOMOSERKIN-RXN.e	OK	0	1	=	(1) cpd00002[0] + (1) cpd00227[0] <=> (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd00809[0]	(1) ATP[0] + (1) L-Homoserine[0] <=> (1) ADP[0] + (1) H+[0] + (1) O-Phospho-L-homoserine[0]	2.7.1.39	2	1	-14.0300	-8.1100	-4.0800	3	1	R01771	R01771	1	19	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0000	31	6	4	adp;atp;h	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-5.9200	-9.9500	-4.0300	9.9500	-8.7400	9.9500	2	0	0	0	1.0000	0.0000	1.0904	0
rxn38152	HOMOSERKIN-RXN.m	OK	0	1	=	(1) cpd00002[0] + (1) cpd00227[0] <=> (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd00809[0]	(1) ATP[0] + (1) L-Homoserine[0] <=> (1) ADP[0] + (1) H+[0] + (1) O-Phospho-L-homoserine[0]	2.7.1.39	2	1	-14.0300	-8.1100	-4.0800	3	1	R01771	R01771	1	19	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0000	31	6	4	adp;atp;h	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-5.9200	-9.9500	-4.0300	9.9500	-8.7400	9.9500	2	0	0	0	1.0000	0.0000	1.0904	0
rxn38153	HOMOSERKIN-RXN.n	OK	0	1	=	(1) cpd00002[0] + (1) cpd00227[0] <=> (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd00809[0]	(1) ATP[0] + (1) L-Homoserine[0] <=> (1) ADP[0] + (1) H+[0] + (1) O-Phospho-L-homoserine[0]	2.7.1.39	2	1	-14.0300	-8.1100	-4.0800	3	1	R01771	R01771	1	19	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0000	31	6	4	adp;atp;h	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-5.9200	-9.9500	-4.0300	9.9500	-8.7400	9.9500	2	0	0	0	1.0000	0.0000	1.0904	0
rxn38157	INORGPYROPHOSPHAT-RXN.e	OK	0	1	>	(1) cpd00001[0] + (1) cpd00012[0] => (2) cpd00009[0] + (1) cpd00067[0]	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	3.6.1.1	3	1	4.1500	-3.4600	-3.8200	3	1	R00004	R00004	1	9	1	0	0.0000	2	2	4	5.0000	2.0000	3	H;O;P	0	1	0	0	0	0	0	0	0	1	0	176.0000	9	0	0	h;h2o;pi;ppi	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	7.6100	7.9700	0.3600	7.9700	-1.0433	7.9700	1	1	0	0	1.0000	0.0000	0.0465	0
rxn38158	INORGPYROPHOSPHAT-RXN.n	OK	0	1	>	(1) cpd00001[0] + (1) cpd00012[0] => (2) cpd00009[0] + (1) cpd00067[0]	(1) H2O[0] + (1) PPi[0] => (2) Phosphate[0] + (1) H+[0]	3.6.1.1	3	1	4.1500	-3.4600	-3.8200	3	1	R00004	R00004	1	9	1	0	0.0000	2	2	4	5.0000	2.0000	3	H;O;P	0	1	0	0	0	0	0	0	0	1	0	176.0000	9	0	0	h;h2o;pi;ppi	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	7.6100	7.9700	0.3600	7.9700	-1.0433	7.9700	1	1	0	0	1.0000	0.0000	0.0465	0
rxn38159	ISOCIT-CLEAV-RXN.d	OK	0	1	=	(1) cpd00353[0] <=> (1) cpd00036[0] + (1) cpd00040[0]	(1) D-threo-Isocitric acid[0] <=> (1) Succinate[0] + (1) Glyoxalate[0]	4.1.3.1	4	1	5.0200	1.9500	2.0100	3	1	R00479	R00479	1	14	1	0	0.0000	1	2	3	3.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	189.0000	13	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	3.0700	3.0100	-0.0600	3.0700	2.9933	3.0700	1	1	0	0	0.0000	-4.0000	0.6341	0
rxn38171	METHANOL-DEHYDROGENASE-RXN.d	OK	0	1	=	(1) cpd00003[0] + (1) cpd00116[0] <=> (1) cpd00004[0] + (1) cpd00055[0] + (1) cpd00067[0]	(1) NAD[0] + (1) Methanol[0] <=> (1) NADH[0] + (1) Formaldehyde[0] + (1) H+[0]	1.1.1.244	1	1	6.4400	8.0200	8.4800	3	1	R00605	R00605	1	4	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	-1.5800	-2.0400	-0.4600	2.0400	7.6467	2.0400	1	1	0	0	1.0000	4.0000	0.8028	0
rxn38173	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN.e	OK	0	1	>	(1) cpd00079[0] => (1) cpd02484[0]	(1) D-glucose-6-phosphate[0] => (1) Inositol 3-phosphate[0]	5.5.1.4	5	1	-1.6800	-14.3700	-16.1000	3	1	R07324	R07324	1	16	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	6	259.0000	16	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	12.6900	14.4200	1.7300	14.4200	-10.7167	14.4200	1	1	0	0	0.0000	0.0000	1.7804	0
rxn38174	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN.e.maizeexp.ALPHA-GLC-6-P	OK	0	1	>	(1) cpd19006[0] => (1) cpd02484[0]	(1) alpha-D-Glucose 6-phosphate[0] => (1) Inositol 3-phosphate[0]	5.5.1.4	5	1	-1.6800	-16.1400	-16.1000	3	1	R07324	R07324	1	16	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	6	260.0000	16	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	14.4600	14.4200	-0.0400	14.4600	-11.3067	14.4600	1	1	0	0	0.0000	0.0000	1.7534	0
rxn38181	NADPYROPHOSPHAT-RXN.e	OK	0	1	>	(1) cpd00001[0] + (1) cpd00003[0] => (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd00355[0]	(1) H2O[0] + (1) NAD[0] => (1) AMP[0] + (2) H+[0] + (1) Nicotinamide ribonucleotide[0]	3.6.1.22;3.6.1.9	3	2	-28.3700	-8.7900	-8.1500	3	1	R00103	R00103	1	28	1	0	0.0000	2	3	5	6.0000	2.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	662.0000	44	10	6	amp;h;h2o;nad	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	20.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	-1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	-19.5800	-20.2200	-0.6400	20.2200	-15.1033	20.2200	1	1	0	0	2.0000	6.0000	0.7276	0
rxn38182	NITRATE-REDUCTASE-NADH-RXN.n	OK	0	1	<	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00075[0] <= (1) cpd00004[0] + (2) cpd00067[0] + (1) cpd00209[0]	(1) H2O[0] + (1) NAD[0] + (1) Nitrite[0] <= (1) NADH[0] + (2) H+[0] + (1) Nitrate[0]	1.6.6.1;1.7.1.1;1.7.1.2	1	3	25.1900	34.5100	35.3300	3	1	R00794	R00794	1	13	1	0	0.0000	3	3	6	7.0000	2.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;h2o;nad;nadh	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-9.3200	-10.1400	-0.8200	10.1400	31.6767	10.1400	2	0	0	0	2.0000	6.0000	1.0245	0
rxn38188	NUCLEOSIDE-TRIPHOSPHATASE-RXN.d.maizeexp.DUDP_DUTP	OK	0	1	>	(1) cpd00001[0] + (1) cpd00358[0] => (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00978[0]	(1) H2O[0] + (1) dUTP[0] => (1) Phosphate[0] + (1) H+[0] + (1) dUDP[0]	3.6.1.15;3.6.1.39	3	2	-6.8100	-6.4500	-6.1900	3	1	R02330	R02330	1	8	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	9	465.0000	28	4	2	h;h2o;pi	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	-0.3600	-0.6200	-0.2600	0.6200	-6.4833	0.6200	2	0	0	0	1.0000	0.0000	0.3062	0
rxn38189	NUCLEOSIDE-TRIPHOSPHATASE-RXN.d.maizeexp.TDP_TTP	OK	0	1	>	(1) cpd00001[0] + (1) cpd00357[0] => (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00297[0]	(1) H2O[0] + (1) TTP[0] => (1) Phosphate[0] + (1) H+[0] + (1) dTDP[0]	3.6.1.15;3.6.1.39;3.6.1.5	3	3	-6.8100	-6.7500	-6.1800	3	1	R02095	R02095	1	8	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	479.0000	29	4	2	h;h2o;pi	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	-0.0600	-0.6300	-0.5700	0.6300	-6.5800	0.6300	2	0	0	0	1.0000	0.0000	0.6288	0
