rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_err	sentinel	kegg_bad
rxn02224	L-2-aminoadipate-6-semialdehyde:NAD(P)+ 6-oxidoreductase	OK	0	0	=	(1) cpd00002[0] + (1) cpd00705[0] <=> (1) cpd00012[0] + (1) cpd03297[0]	(1) ATP[0] + (1) L-2-Aminoadipate[0] <=> (1) PPi[0] + (1) alpha-Aminoadipoyl-C6-AMP[0]	1.2.1.31	1	1	12.57	279.42	13.82	3	1	R03098	R03098	1	2	1	0	0.0	2	2	4	4.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	16	504.0	33	6	4	atp;ppi	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-266.85	-1.25	265.6	266.85	101.93666666666668	266.85	23900.57363516119	True	False
rxn02225	rxn02225	OK	0	0	=	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00705[0] <=> (2) cpd00009[0] + (1) cpd00067[0] + (1) cpd03297[0]	(1) H2O[0] + (1) ATP[0] + (1) L-2-Aminoadipate[0] <=> (2) Phosphate[0] + (1) H+[0] + (1) alpha-Aminoadipoyl-C6-AMP[0]		none	0	16.72	275.96	13.82	3	0	R03098		0	2	1	0	0.0	3	3	6	7.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	16	504.0	33	6	4	atp;h;h2o;pi	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	-2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-259.24	2.8999999999999986	262.14	262.14	102.16666666666664	262.14	23900.573635177894	True	True
rxn02228	3-Mercaptolactate:NAD+ oxidoreductase	OK	0	0	=	(1) cpd00003[0] + (1) cpd03455[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00706[0]	(1) NAD[0] + (1) 3-Mercaptolactate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Mercaptopyruvate[0]	1.1.1.27	1	1	6.22	4.44	4.37	3	1	R03104	R03104	1	1	1	0	0.0	2	3	5	5.0	1.0	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	21	663.0	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5	1.7799999999999994	1.85	0.0700000000000002	1.85	5.010000000000001	1.85	0.23606958488646324	False	False
rxn02231	S-adenosyl-L-methionine:sterigmatocystin 8-O-methyltransferase	OK	0	0	=	(1) cpd00017[0] + (1) cpd00708[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd02317[0]	(1) S-Adenosyl-L-methionine[0] + (1) Sterigmatocystin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) O-Methylsterigmatocystin[0]	2.1.1.110	2	1	-4.36	-1.79	-23.08	3	1	R03111	R03111	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	19	399.0	27	16	10	h;sah;sam	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-2.5700000000000003	18.72	21.29	21.29	-9.743333333333332	21.29	23900.573635607143	True	False
rxn02232	S-Adenosyl-L-methionine:6-demethylsterigmatocystin 6-O-methyltransferase	OK	0	0	=	(1) cpd00017[0] + (1) cpd02314[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd00708[0]	(1) S-Adenosyl-L-methionine[0] + (1) 6-Demethylsterigmatocystin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Sterigmatocystin[0]	2.1.1.109	2	1	-4.36	-1.77	-23.06	3	1	R03112	R03112	1	2	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	18	399.0	27	16	10	h;sah;sam	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-2.5900000000000003	18.7	21.29	21.29	-9.73	21.29	23900.573635607143	True	False
rxn02233	rxn02233	OK	0	0	=	(1) cpd00006[0] + (1) cpd00709[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03193[0]	(1) NADP[0] + (1) beta D-Galactose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Keto-beta-D-galactose[0]	1.1.1.-	1	1	2.3	-0.28	-23.06	3	0	R03112		0	2	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	12	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	2.58	25.36	22.78	25.36	-7.013333333333333	25.36	0.3779464374408001	False	True
rxn02234	(-)-trans-Carveol:NADP+ oxidoreductase	OK	0	0	=	(1) cpd00006[0] + (1) cpd00711[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01220[0]	(1) NADP[0] + (1) (-)-trans-Carveol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Carvol[0]	1.1.1.243	1	1	0.75	-0.28	7.78	3	1	R03114	R03114	1	2	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	12	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1.03	-7.03	-8.06	8.06	2.75	8.06	0.3779464374408001	False	False
rxn02235	propane-1,3-diol:NAD+ 1-oxidoreductase	OK	0	0	=	(1) cpd00003[0] + (1) cpd01618[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00714[0]	(1) NAD[0] + (1) 1,3-Propanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Hydroxypropanal[0]	1.1.1.202	1	1	5.22	4.89	5.61	3	1	R03119	R03119	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	0.33	-0.3900000000000005	-0.7200000000000006	0.7200000000000006	5.239999999999999	0.7200000000000006	0.241896188778306	False	False
rxn02238	cis-3,4-leucopelargonidin:NADP+ 4-oxidoreductase	OK	0	0	=	(1) cpd00006[0] + (1) cpd02289[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00717[0]	(1) NADP[0] + (1) cis-3,4-Leucopelargonidin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Aromadendrin[0]	1.1.1.219	1	1	0.75	-0.45	-3.97	3	1	R03123	R03123	1	4	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	16	9	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	39.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1.2	4.720000000000001	3.52	4.720000000000001	-1.2233333333333334	4.720000000000001	0.3779464374408001	False	False
rxn02239	flavonoid,NADPH:oxygen oxidoreductase (3'-hydroxylating)	OK	0	0	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00717[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01135[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aromadendrin[0] => (1) H2O[0] + (1) NADP[0] + (1) Taxifolin[0]	1.14.13.21;1.14.13.88	1	2	-95.83	-105.97	-79.24	3	1	R03124	R03124	1	3	1	0	0.0	4	3	7	7.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	16	9	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	-2.0	0.0	0.0	2.0	0.0	39.0	5.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	10.14	-16.590000000000003	-26.730000000000004	26.730000000000004	-93.68	26.730000000000004	0.9074902602534426	False	False
rxn02240	flavanone,NADPH:oxygen oxidoreductase	MI:H:-4/O:-2	0	0	>	(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd00717[0] => (2) cpd00006[0] + (1) cpd01858[0]	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Aromadendrin[0] => (2) NADP[0] + (1) Ampelopsin[0]	1.14.13.88	1	1	-78.28	-136.86	-79.24	3	0	R03124		0	3	1	0	0.0	4	2	6	10.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	16	9	h;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	4.0	0.0	54.0	10.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	22.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	58.58000000000001	0.9599999999999936	-57.62000000000002	58.58000000000001	-98.12666666666668	58.58000000000001	1.8028536373346775	False	True
rxn02241	dihydroflavonol,2-oxoglutarate:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd00717[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd00067[0] + (1) cpd01071[0]	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) Aromadendrin[0] => (1) H2O[0] + (1) CO2[0] + (1) Succinate[0] + (1) H+[0] + (1) Luteolin[0]	1.14.11.23	1	1	-121.63	-92.06	-91.83	3	1	R03126	R03126	1	2	1	0	0.0	3	5	8	8.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	15	288.0	21	6	5	co2;h;h2o;o2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-29.569999999999997	-29.8	-0.2300000000000039	29.8	-101.84	29.8	23900.57367692517	True	False
rxn02242	Dihydroxyfumarate carboxy-lyase	OK	0	0	>	(1) cpd00067[0] + (1) cpd00718[0] => (1) cpd00011[0] + (1) cpd00843[0]	(1) H+[0] + (1) Dihydroxyfumarate[0] => (1) CO2[0] + (1) Tartronate semialdehyde[0]	4.1.1.54	4	1	-11.75	1.12	-4.44	3	1	R03127	R03127	1	1	1	0	0.0	2	2	4	4.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	4	146.0	10	0	0	co2;h	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-12.87	-7.31	5.5600000000000005	12.87	-5.023333333333333	12.87	1.0769863158922182	False	False
rxn02243	R03128	OK	0	0	=	(1) cpd00718[0] <=> (1) cpd02186[0]	(1) Dihydroxyfumarate[0] <=> (1) Oxaloglycolate[0]		none	0	-7.66	2.99	0.0	3	1	R03128	R03128	1	1	1	0	0.0	1	1	2	2.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	4	146.0	10	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	-10.65	-7.66	2.99	10.65	-1.5566666666666666	10.65	0.8745983614947996	False	False
rxn02244	S-Adenosyl-L-homocysteine:N-acetylserotonin O-methyltransferase	OK	0	0	=	(1) cpd00017[0] + (1) cpd00721[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd01124[0]	(1) S-Adenosyl-L-methionine[0] + (1) N-Acetylserotonin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Melatonin[0]	2.1.1.4	2	1	-4.36	-1.83	-33.47	3	1	R03130	R03130	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	15	399.0	27	10	8	h;sah;sam	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	26.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-2.53	29.11	31.64	31.64	-13.22	31.64	23900.573635607143	True	False
rxn02245	O3-acetyl-L-serine:uracil 1-(2-amino-2-carboxyethyl)transferase	OK	0	0	=	(1) cpd00092[0] + (1) cpd00722[0] <=> (1) cpd00029[0] + (1) cpd00067[0] + (1) cpd02253[0]	(1) Uracil[0] + (1) O-Acetyl-L-serine[0] <=> (1) Acetate[0] + (1) H+[0] + (1) Willardiine[0]	2.5.1.53	2	1	-2.95	-2.94	-12.49	3	1	R03131	R03131	1	1	1	0	0.0	2	3	5	5.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	7	199.0	14	2	1	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-2.0	4.0	4.0	2.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	-0.0100000000000002	9.54	9.55	9.55	-6.126666666666668	9.55	0.8989648181904792	False	False
rxn02247	O-Acetyl-L-serine acetate-lyase (adding N6-substituted adenine)	OK	0	0	=	(1) cpd00302[0] + (1) cpd00722[0] <=> (1) cpd00029[0] + (1) cpd00067[0] + (1) cpd01070[0]	(1) Zeatin[0] + (1) O-Acetyl-L-serine[0] <=> (1) Acetate[0] + (1) H+[0] + (1) Lupinate[0]	2.5.1.50	2	1	-2.95	-5.02	-9.43	3	1	R03133	R03133	1	1	1	0	0.0	2	3	5	5.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	13	306.0	22	4	4	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2.0699999999999994	6.48	4.41	6.48	-5.8	6.48	0.8869650848644985	False	False
rxn02249	3'-Phosphoadenylylsulfate:Renilla luciferin sulfotransferase	OK	0	0	=	(1) cpd00044[0] + (1) cpd00723[0] <=> (1) cpd00045[0] + (1) cpd00067[0] + (1) cpd01674[0]	(1) 3-phosphoadenylylsulfate[0] + (1) Renilla luciferin[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Luciferyl sulfate[0]	2.8.2.10	2	1	-11.8	-67.42	3.77	3	1	R03138	R03138	1	1	1	0	0.0	2	3	5	5.0	1.0	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	26	504.0	35	16	14	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0	55.620000000000005	-15.57	-71.19	71.19	-25.15	71.19	16900.25769569455	True	False
rxn02250	primary-amine oxidase	OK	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00726[0] => (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd01504[0]	(1) H2O[0] + (1) O2[0] + (1) 1,3-Propanediamine[0] => (1) NH3[0] + (1) H2O2[0] + (1) 3-Aminopropanal[0]	1.4.3.21;1.4.3.22;1.4.3.6	1	3	-24.02	-22.58	-22.4	3	1	R03139	R03139	1	9	1	0	0.0	3	3	6	6.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	3	76.0	5	0	0	h2o;h2o2;nh3;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	-1.4400000000000013	-1.620000000000001	-0.1799999999999997	1.620000000000001	-23.0	1.620000000000001	1.2505805896426518	False	False
rxn02251	D-Ribulose 1,5-bisphosphate oxygenase	OK	0	0	>	(1) cpd00007[0] + (1) cpd00871[0] => (2) cpd00067[0] + (1) cpd00169[0] + (1) cpd00727[0]	(1) O2[0] + (1) D-Ribulose 1,5-bisphosphate[0] => (2) H+[0] + (1) 3-Phosphoglycerate[0] + (1) 2-Phosphoglycolate[0]	4.1.1.-;4.1.1.39	4	2	-124.36	-123.41	-125.58	3	1	R03140	R03140	1	9	1	0	0.0	2	3	5	6.0	2.0	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	5	308.0	18	0	0	h;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-0.9500000000000028	1.2199999999999989	2.1700000000000017	2.1700000000000017	-124.45	2.1700000000000017	0.8106702748200069	False	False
