rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn03704	R05404	1.13.11.2	OK	(1) cpd00007[0] + (1) cpd04360[0] => (1) cpd00067[0] + (1) cpd04362[0]	(1) O2[0] + (1) 3-Vinylcatechol[0] => (1) H+[0] + (1) 2-Hydroxy-6-oxoocta-2,4,7-trienoate[0]	-69.640	-62.110	-111.970	49.860	49.860	4	4.000	167.000	8	C;H;O	h;o2	1	0.000	1	0	1	1	5	0
rxn04264	limonene 1,2-monooxygenase	1.14.13.107	OK	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd03638[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd04490[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) (+)-Limonene[0] => (1) H2O[0] + (1) NAD[0] + (1) Limonene oxide[0]	-103.680	-129.260	-79.400	49.860	49.860	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	13	5	5	0
rxn23701	tryptophan N-hydroxylase	1.14.13.125	OK	(2) cpd00005[0] + (2) cpd00007[0] + (1) cpd00065[0] + (2) cpd00067[0] => (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd01880[0]	(2) NADPH[0] + (2) O2[0] + (1) L-Tryptophan[0] + (2) H+[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 3-Indoleacetaldoxime[0]	-189.980	-239.680	-192.010	49.700	49.700	8	14.000	742.000	21	C;H;N;O;P	co2;h;h2o;nadp;nadph;o2	1	0.000	1	0	14	9	6	0
rxn14002	L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)	1.14.13.125	OK	(2) cpd00005[0] + (2) cpd00007[0] + (1) cpd00065[0] + (2) cpd00067[0] => (3) cpd00001[0] + (2) cpd00006[0] + (1) cpd00011[0] + (1) cpd01880[0]	(2) NADPH[0] + (2) O2[0] + (1) L-Tryptophan[0] + (2) H+[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 3-Indoleacetaldoxime[0]	-189.980	-239.680	-192.010	49.700	49.700	8	14.000	742.000	21	C;H;N;O;P	co2;h;h2o;nadp;nadph;o2	1	0.000	1	0	14	9	6	0
rxn31079	STRICTOSIDINE-SYNTHASE-RXN	4.3.3.2	OK	(1) cpd00318[0] + (1) cpd01275[0] => (1) cpd00001[0] + (1) cpd02193[0]	(1) Tryptamine[0] + (1) Secologanin[0] => (1) H2O[0] + (1) Strictosidine[0]	7.340	-17.730	31.590	49.320	49.320	4	4.000	530.000	27	C;H;N;O	h2o	1	0.000	1	0	9	4	1	0
rxn16608	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)3-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase [(2->4) glycosidic bond-forming]	2.4.99.15	OK	(1) cpd02546[0] + (1) cpd21115[0] <=> (1) cpd00046[0] + (1) cpd00067[0] + (1) cpd21116[0]	(1) CMP-KDO[0] + (1) alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA[0] <=> (1) CMP[0] + (1) H+[0] + (1) alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA[0]	-11.230	-60.420	-16.380	49.190	49.190	5	5.000	2284.000	100	C;H;N;O;P	h	1	0.000	1	0	16	2	2	0
rxn02329	7,8-Dihydroxykynurenate:oxygen 8,8a-oxidoreductase (decyclizing)	1.13.11.10	OK	(1) cpd00007[0] + (1) cpd00816[0] => (1) cpd00067[0] + (1) cpd02931[0]	(1) O2[0] + (1) 7,8-Dihydroxykynurenate[0] => (1) H+[0] + (1) 5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate[0]	-74.190	-70.740	-119.730	48.990	48.990	4	4.000	251.000	10	C;H;N;O	h;o2	1	0.000	1	0	3	3	4	0
rxn07559	calycosin,NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)	1.14.21.8	CI:2	(1) cpd01100[0] => (2) cpd00067[0] + (1) cpd07408[0]	(1) Calycosin[0] => (2) H+[0] + (1) Pseudobaptigenin[0]	-21.090	-20.110	-69.050	48.940	48.940	3	4.000	284.000	16	C;H;O	h	1	0.000	1	0	7	6	2	0
rxn40127	choline trimethylamine-lyase (acetaldehyde-forming)	4.3.99.4	OK	(1) cpd00098[0] => (1) cpd00071[0] + (1) cpd00441[0]	(1) Choline[0] => (1) Acetaldehyde[0] + (1) (CH3)3N[0]	-41.040	7.880	6.250	48.920	48.920	3	3.000	104.000	5	C;H;N;O		1	0.000	1	0	0	0	2	0
rxn00724	2,3-Dihydroxyindole:oxygen 2,3-oxidoreductase (decyclizing)	1.13.11.23	OK	(1) cpd00007[0] + (1) cpd01789[0] => (1) cpd00011[0] + (1) cpd00067[0] + (1) cpd00093[0]	(1) O2[0] + (1) Dihydroxyindole[0] => (1) CO2[0] + (1) H+[0] + (1) Anthranilate[0]	-132.590	-107.590	-156.350	48.760	48.760	5	5.000	149.000	8	C;H;N;O	co2;h;o2	1	0.000	1	0	3	2	4	0
rxn03124	CMP-N-acetylneuraminate:beta-D-galactosyl-1,4-N-acetyl-beta-D--glucosamine alpha-2,6-N-acetylneuraminyltransferase	2.4.99.1	OK	(1) cpd00112[0] + (1) cpd00469[0] <=> (1) cpd00046[0] + (1) cpd00067[0] + (1) cpd02971[0]	(1) CMP-N-acetylneuraminate[0] + (1) N-Acetyllactosamine[0] <=> (1) CMP[0] + (1) H+[0] + (1) alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosamine[0]	-11.230	-59.850	-18.960	48.620	48.620	5	5.000	673.000	25	C;H;N;O;P	h	1	0.000	1	0	9	2	4	0
rxn29960	Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)	3.1.4.44;3.1.4.46	OK	(1) cpd00001[0] + (1) cpd00902[0] => (1) cpd00067[0] + (1) cpd00080[0] + (1) cpd00121[0]	(1) H2O[0] + (1) sn-glycero-3-Phospho-1-inositol[0] => (1) H+[0] + (1) Glycerol-3-phosphate[0] + (1) L-Inositol[0]	-14.340	-62.830	-18.720	48.490	48.490	5	5.000	333.000	9	C;H;O;P	h;h2o	1	0.000	1	0	2	0	1	0
rxn00889	1-(sn-glycero-3-phospho)-1D-myo-inositol glycerophosphohydrolase	3.1.4.44;3.1.4.46	OK	(1) cpd00001[0] + (1) cpd00902[0] => (1) cpd00067[0] + (1) cpd00080[0] + (1) cpd00121[0]	(1) H2O[0] + (1) sn-glycero-3-Phospho-1-inositol[0] => (1) H+[0] + (1) Glycerol-3-phosphate[0] + (1) L-Inositol[0]	-14.340	-62.830	-18.720	48.490	48.490	5	5.000	333.000	9	C;H;O;P	h;h2o	1	0.000	1	0	2	0	1	0
rxn16242	R09405	1.14.14.1	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd04172[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd16553[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aflatoxin B1[0] => (1) H2O[0] + (1) NADP[0] + (1) Aflatoxin M1[0]	-104.340	-55.910	-86.170	48.430	48.430	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	20	9	4	0
rxn23952	(6aR,11aR)-3,9-dihydroxypterocarpan,NADPH:oxygen oxidoreductase (6a-hydroxylating)	1.14.13.28	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd02618[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00927[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (6aR,11aR)-3,9-Dihydroxypterocarpan[0] => (1) H2O[0] + (1) NADP[0] + (1) (-)-Glycinol[0]	-104.340	-55.910	-86.860	48.430	48.430	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	18	9	4	0
rxn02470	(6aR,11aR)-3,9-dihydroxypterocarpan,NADPH:oxygen oxidoreductase (6a-hydroxylating)	1.14.13.28	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd02618[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00927[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (6aR,11aR)-3,9-Dihydroxypterocarpan[0] => (1) H2O[0] + (1) NADP[0] + (1) (-)-Glycinol[0]	-104.340	-55.910	-86.860	48.430	48.430	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	18	9	4	0
rxn16701	androsta-1,4-diene-3,17-dione,NADH:oxygen oxidoreductase (9alpha-hydroxylating)	1.14.13.142	OK	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd21377[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd10606[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Androsta-1,4-diene-3,17-dione[0] => (1) H2O[0] + (1) NAD[0] + (1) 9alpha-Hydroxyandrosta-1,4-diene-3,17-dione[0]	-104.340	-55.910	-92.270	48.430	48.430	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	18	5	4	0
rxn03439	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase	2.4.99.13	OK	(1) cpd02546[0] + (1) cpd03585[0] <=> (1) cpd00046[0] + (1) cpd00067[0] + (1) cpd03586[0]	(1) CMP-KDO[0] + (1) KDO-lipid IV(A)[0] <=> (1) CMP[0] + (1) H+[0] + (1) kdo2-lipid iva[0]	-11.230	-59.640	-14.180	48.410	48.410	5	5.000	1840.000	84	C;H;N;O;P	h	1	0.000	1	0	12	2	2	0
rxn00583	cis-1,2-dihydrobenzene-1,2-diol:NAD+ oxidoreductase	1.3.1.19	OK	(1) cpd00003[0] + (1) cpd02529[0] => (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00077[0]	(1) NAD[0] + (1) cis-Benzeneglycol[0] => (1) NADH[0] + (1) H+[0] + (1) Catechol[0]	-9.340	-19.680	28.650	48.330	48.330	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	12	6	2	0
rxn20659	quercitrin 3-L-rhamnohydrolase	3.2.1.66	CI:-2	(1) cpd00001[0] + (2) cpd00067[0] + (1) cpd01207[0] <=> (1) cpd00313[0] + (1) cpd00396[0]	(1) H2O[0] + (2) H+[0] + (1) Quercitrin[0] <=> (1) Quercetin[0] + (1) L-Rhamnose[0]	15.950	-32.280	8.050	48.230	48.230	5	6.000	448.000	21	C;H;O	h;h2o	1	0.000	1	0	8	6	2	0
rxn01760	Quercitrin 3-L-rhamnohydrolase	3.2.1.66	CI:-2	(1) cpd00001[0] + (2) cpd00067[0] + (1) cpd01207[0] <=> (1) cpd00313[0] + (1) cpd00396[0]	(1) H2O[0] + (2) H+[0] + (1) Quercitrin[0] <=> (1) Quercetin[0] + (1) L-Rhamnose[0]	15.950	-32.280	8.050	48.230	48.230	5	6.000	448.000	21	C;H;O	h;h2o	1	0.000	1	0	8	6	2	0
rxn25183	RXN-8836.c	1.13.11.76	OK	(1) cpd00007[0] + (1) cpd25586[0] => (1) cpd25589[0]	(1) O2[0] + (1) 2-amino-5-chlorophenol[0] => (1) 2-amino-5-chloromuconate semialdehyde[0]	-70.770	-59.080	-107.290	48.210	48.210	3	3.000	175.000	6	C;Cl;H;N;O	o2	1	0.000	1	0	1	1	7	0
rxn01192	Protocatechuate:oxygen 3,4-oxidoreductase (decyclizing)	1.13.11.3	OK	(1) cpd00007[0] + (1) cpd00197[0] => (2) cpd00067[0] + (1) cpd00856[0]	(1) O2[0] + (1) Protocatechuate[0] => (2) H+[0] + (1) 3-Carboxy-cis,cis-muconate[0]	-95.640	-75.630	-123.650	48.020	48.020	4	5.000	183.000	7	C;H;O	h;o2	1	0.000	1	0	1	1	4	0
rxn39986	bornane-2,6-dione hydrolase	3.7.1.18	OK	(1) cpd00001[0] + (1) cpd24283[0] <= (1) cpd00067[0] + (1) cpd31033[0]	(1) H2O[0] + (1) 6-oxocamphor[0] <= (1) H+[0] + (1) [(1S)-4-Hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate[0]	14.630	44.600	-3.400	48.000	48.000	4	4.000	184.110	10	C;H;O	h;h2o	1	0.000	1	0	3	0	2	0
rxn02712	(S)-scoulerine, NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)	1.14.21.2	OK	(2) cpd00001[0] + (1) cpd00006[0] + (1) cpd03079[0] <= (1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01427[0]	(2) H2O[0] + (1) NADP[0] + (1) (S)-Cheilanthifoline[0] <= (1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (S)-Scoulerine[0]	115.070	114.320	67.180	47.890	47.890	7	8.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	19	9	5	0
rxn15336	Quercitrin 3-L-rhamnohydrolase	3.2.1.66	CI:-2	(1) cpd00001[0] + (2) cpd00067[0] + (1) cpd01207[0] <=> (1) cpd00313[0] + (1) cpd01627[0]	(1) H2O[0] + (2) H+[0] + (1) Quercitrin[0] <=> (1) Quercetin[0] + (1) alpha-L-Rhamnose[0]	15.950	-31.880	8.050	47.830	47.830	5	6.000	448.000	21	C;H;O	h;h2o	1	0.000	1	0	8	6	2	0
rxn15335	Quercitrin 3-L-rhamnohydrolase	3.2.1.66	CI:-2	(1) cpd00001[0] + (2) cpd00067[0] + (1) cpd01207[0] <=> (1) cpd00313[0] + (1) cpd01562[0]	(1) H2O[0] + (2) H+[0] + (1) Quercitrin[0] <=> (1) Quercetin[0] + (1) beta-L-Rhamnose[0]	15.950	-31.880	8.050	47.830	47.830	5	6.000	448.000	21	C;H;O	h;h2o	1	0.000	1	0	8	6	2	0
rxn02615	Bis-D-fructose-2',1:2,1'-dianhydride fructohydrolase	3.2.1.134	OK	(1) cpd00001[0] + (1) cpd02657[0] <= (1) cpd01178[0]	(1) H2O[0] + (1) 2,1' dianhydride[0] <= (1) Inulobiose[0]	42.690	-5.120	-2.800	47.810	47.810	3	3.000	342.000	12	C;H;O	h2o	1	0.000	1	0	5	0	2	0
rxn16075	R09213	1.3.1.-	OK	(1) cpd00003[0] + (1) cpd19567[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19568[0]	(1) NAD[0] + (1) 4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene[0] <=> (1) NADH[0] + (1) H+[0] + (1) 4,6-Dichloro-3-methylcatechol[0]	-13.000	-4.830	34.760	47.760	47.760	5	5.000	663.000	21	C;Cl;H;N;O;P	h;nad;nadh	1	0.000	1	0	12	6	2	0
rxn16429	pyrrole-2-carboxylate,NADH:oxygen oxidoreductase (5-hydroxylating)	1.14.13.130	OK	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd03533[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd20968[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Pyrrole-2-carboxylate[0] => (1) H2O[0] + (1) NAD[0] + (1) 5-Hydroxypyrrole-2-carboxylate[0]	-94.610	-116.040	-68.560	47.480	47.480	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	12	6	3	0
rxn40219	fumitremorgin C,NADPH:oxygen oxidoreductase (12alpha,13alpha-dihydroxyfumitremorgin C-forming)	1.14.13.177	OK	(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd31223[0] => (2) cpd00001[0] + (2) cpd00006[0] + (1) cpd31224[0]	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Fumitremorgin C[0] => (2) H2O[0] + (2) NADP[0] + (1) 12alpha,13alpha-Dihydroxyfumitremorgin C[0]	-200.530	-153.120	-177.120	47.410	47.410	7	12.000	742.000	22	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	20	9	4	0
rxn03637	Isovaleryl-CoA:malonyl-CoA acyltransferase	2.3.1.156	OK	(3) cpd00067[0] + (3) cpd00070[0] + (1) cpd01882[0] => (4) cpd00010[0] + (3) cpd00011[0] + (1) cpd04553[0]	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Isovaleryl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 3-Methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one[0]	0.220	-25.790	21.600	47.390	47.390	6	15.000	849.000	26	C;H;N;O;P;S	co2;coa;h	1	0.000	1	0	10	7	6	0
rxn03845	4-(Ethylamino)-2-hydroxy-6-(isopropylamino)-1,3,5-triazine ethylaminohydrolase	3.5.4.43;3.5.99.3	OK	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd03960[0] <=> (1) cpd00591[0] + (1) cpd03961[0]	(1) H2O[0] + (1) H+[0] + (1) Hydroxyatrazine[0] <=> (1) Ethylamine[0] + (1) N-Isopropylammelide[0]	7.970	55.290	11.270	47.320	47.320	5	5.000	197.000	8	C;H;N;O	h;h2o	1	0.000	1	0	2	2	1	0
rxn04608	2-hydroxy-2,3-dihydrogenistein hydro-lyase (genistein-forming)	4.2.1.105	OK	(1) cpd09262[0] => (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd03971[0]	(1) 2-Hydroxy-2,3-dihydrogenistein[0] => (1) H2O[0] + (1) H+[0] + (1) Genistein[0]	-11.910	26.510	-20.660	47.170	47.170	4	4.000	288.000	15	C;H;O	h;h2o	1	0.000	1	0	6	5	5	0
rxn30679	GLUTAMATE-DEHYDROGENASE-(NAD(P)+)-RXN-(NADP)	1.4.1.3;1.4.1.4	MI:H:1/O:1|CI:-1	(1) cpd00006[0] + (1) cpd00023[0] => (1) cpd00005[0] + (1) cpd00013[0] + (1) cpd00024[0]	(1) NADP[0] + (1) L-Glutamate[0] => (1) NADPH[0] + (1) NH3[0] + (1) 2-Oxoglutarate[0]	-38.470	-28.820	8.640	47.110	47.110	5	5.000	742.000	21	C;H;N;O;P	glu;nadp;nadph;nh3	1	0.000	1	0	10	5	4	0
rxn07391	R07560		CI:8	(1) cpd01420[0] => (8) cpd00067[0] + (1) cpd14670[0]	(1) beta-Carotene[0] => (8) H+[0] + (1) Isorenieratene[0]	-81.140	-37.890	-34.050	47.090	47.090	3	10.000	536.000	40	C;H	h	1	0.000	1	0	4	2	2	0
rxn05021	GDP-mannose:undecaprenyl-phosphate D-mannosyltransferase	2.4.1.54	OK	(1) cpd00067[0] + (1) cpd00083[0] + (1) cpd00286[0] <=> (1) cpd00031[0] + (1) cpd11214[0]	(1) H+[0] + (1) GDP-mannose[0] + (1) Undecaprenylphosphate[0] <=> (1) GDP[0] + (1) D-Mannosyl-1-phosphoundecaprenol[0]	9.530	56.490	10.210	46.960	46.960	5	5.000	1007.000	61	C;H;N;O;P	h	1	0.000	1	0	8	4	0	0
rxn39801	GDP-mannose:undecaprenyl-phosphate D-mannosyltransferase	2.4.1.54	OK	(1) cpd00067[0] + (1) cpd00083[0] + (1) cpd19245[0] <=> (1) cpd00031[0] + (1) cpd11214[0]	(1) H+[0] + (1) GDP-mannose[0] + (1) di-trans,poly-cis-Undecaprenyl phosphate[0] <=> (1) GDP[0] + (1) D-Mannosyl-1-phosphoundecaprenol[0]	9.530	56.490	10.210	46.960	46.960	5	5.000	1007.000	61	C;H;N;O;P	h	1	0.000	1	0	8	4	0	0
rxn00588	Catechol:oxygen 1,2-oxidoreductase(decyclizing)	1.13.11.1	OK	(1) cpd00007[0] + (1) cpd00077[0] => (2) cpd00067[0] + (1) cpd01630[0]	(1) O2[0] + (1) Catechol[0] => (2) H+[0] + (1) cis,cis-Muconate[0]	-96.520	-73.850	-120.790	46.940	46.940	4	5.000	140.000	6	C;H;O	h;o2	1	0.000	1	0	1	1	4	0
rxn07522	R07708		OK	(1) cpd08280[0] => (1) cpd00001[0] + (1) cpd08282[0]	(1) trans-9(S),10(S)-Dihydrodiolphenanthrene[0] => (1) H2O[0] + (1) 9-Phenanthrol[0]	-40.170	-18.470	6.750	46.920	46.920	3	3.000	212.000	14	C;H;O	h2o	1	0.000	1	0	6	5	2	0
rxn04408	R06553		CI:2	(1) cpd00398[0] => (3) cpd00067[0] + (1) cpd03971[0]	(1) Naringenin[0] => (3) H+[0] + (1) Genistein[0]	-14.120	23.540	-23.350	46.890	46.890	3	5.000	272.000	15	C;H;O	h	1	0.000	1	0	6	5	4	0
rxn00585	trans-1,2-dihydrobenzene-1,2-diol:NADP+ oxidoreductase	1.3.1.20	OK	(1) cpd00006[0] + (1) cpd02594[0] => (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00077[0]	(1) NADP[0] + (1) trans-1,2-Dihydrobenzene-1,2-diol[0] => (1) NADPH[0] + (1) H+[0] + (1) Catechol[0]	-9.340	-19.680	27.150	46.830	46.830	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	12	6	2	0
rxn02389	sn-Glycero-3-phospho-1-inositol inositolphosphohydrolase	3.1.4.43	OK	(1) cpd00001[0] + (1) cpd00902[0] => (1) cpd00067[0] + (1) cpd00100[0] + (1) cpd00867[0]	(1) H2O[0] + (1) sn-glycero-3-Phospho-1-inositol[0] => (1) H+[0] + (1) Glycerol[0] + (1) Inositol 1-phosphate[0]	-14.340	-60.250	-13.430	46.820	46.820	5	5.000	333.000	9	C;H;O;P	h;h2o	1	0.000	1	0	2	0	1	0
rxn07759	R07969	1.13.12.-	CI:1	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd15074[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00055[0] + (1) cpd00309[0]	(1) NADH[0] + (1) O2[0] + (1) 1-Methylxanthine[0] => (1) H2O[0] + (1) NAD[0] + (1) Formaldehyde[0] + (1) XAN[0]	-109.350	-83.410	-130.230	46.820	46.820	7	7.000	663.000	21	C;H;N;O;P	h2o;nad;nadh;o2	1	0.000	1	0	14	9	4	0
rxn04719	cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase	1.3.1.29	OK	(1) cpd00003[0] + (1) cpd09786[0] => (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd09787[0]	(1) NAD[0] + (1) cis-1,2-Dihydroxy-1,2-dihydro-8-methylnaphthalene[0] => (1) NADH[0] + (1) H+[0] + (1) 1,2-Dihydroxy-8-methylnaphthalene[0]	-15.870	-20.250	26.450	46.700	46.700	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	14	8	3	0
rxn02899	(+)-cis-3,4-dihydrophenanthrene-3,4-diol:NAD+ 3,4-oxidoreductase	1.3.1.49	OK	(1) cpd00003[0] + (1) cpd02726[0] => (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02022[0]	(1) NAD[0] + (1) (+)-cis-3,4-Dihydrophenanthrene-3,4-diol[0] => (1) NADH[0] + (1) H+[0] + (1) Phenanthrene-3,4-diol[0]	-15.870	-20.250	26.440	46.690	46.690	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	16	10	3	0
rxn01557	UDPglucose:flavonol 3-O-D-glucosyltransferase	2.4.1.91	CI:2	(1) cpd00026[0] + (1) cpd00313[0] <=> (1) cpd00014[0] + (2) cpd00067[0] + (1) cpd03340[0]	(1) UDP-glucose[0] + (1) Quercetin[0] <=> (1) UDP[0] + (2) H+[0] + (1) Isotrifoliin[0]	-20.520	26.000	-13.260	46.520	46.520	5	6.000	564.000	21	C;H;N;O;P	h	1	0.000	1	0	12	8	2	0
rxn31248	protein arginine N-methyltransferase family protein	2.1.1.-	MI:C:1/H:2	(1) cpd01625[0] <= (1) cpd03461[0]	(1) Xanthurenate[0] <= (1) 8-Methoxykynurenate[0]	16.120	23.350	-23.100	46.450	46.450	2	2.000	218.000	11	C;H;N;O		1	0.000	1	0	4	4	2	0
rxn02781	R03955	2.1.1.-	MI:C:1/H:2	(1) cpd01625[0] <= (1) cpd03461[0]	(1) Xanthurenate[0] <= (1) 8-Methoxykynurenate[0]	16.120	23.350	-23.100	46.450	46.450	2	2.000	218.000	11	C;H;N;O		1	0.000	1	0	4	4	2	0
rxn07760	R07970	1.13.12.-	CI:1	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd15074[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00055[0] + (1) cpd00309[0]	(1) NADPH[0] + (1) O2[0] + (1) 1-Methylxanthine[0] => (1) H2O[0] + (1) NADP[0] + (1) Formaldehyde[0] + (1) XAN[0]	-109.350	-83.410	-129.650	46.240	46.240	7	7.000	742.000	21	C;H;N;O;P	h2o;nadp;nadph;o2	1	0.000	1	0	14	9	4	0
rxn03832	R05543		OK	(1) cpd04857[0] => (1) cpd00001[0] + (1) cpd04858[0]	(1) 3,4-Dihydroxy-3,4-dihydro-9-fluorenone[0] => (1) H2O[0] + (1) 4-Hydroxy-9-fluorenone[0]	-30.270	15.930	-17.670	46.200	46.200	3	3.000	214.000	13	C;H;O	h2o	1	0.000	1	0	6	3	3	0
rxn16098	R09236	1.1.1.-	OK	(1) cpd00004[0] + (2) cpd00067[0] + (1) cpd19582[0] <=> (1) cpd00003[0] + (1) cpd19583[0]	(1) NADH[0] + (2) H+[0] + (1) 2-Hydroxy-5-methylquinone[0] <=> (1) NAD[0] + (1) 2,4,5-Trihydroxytoluene[0]	-14.170	-2.830	32.000	46.170	46.170	5	6.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	12	6	5	0
rxn16644	UDP-L-rhamnose:quercetin 3-O-rhamnosyltransferase	2.4.1.-	CI:2	(1) cpd00313[0] + (1) cpd01481[0] <=> (1) cpd00014[0] + (2) cpd00067[0] + (1) cpd01207[0]	(1) Quercetin[0] + (1) UDP-L-rhamnose[0] <=> (1) UDP[0] + (2) H+[0] + (1) Quercitrin[0]	-20.760	25.410	-8.250	46.170	46.170	5	6.000	548.000	21	C;H;N;O;P	h	1	0.000	1	0	12	8	2	0
rxn11592	Aldehyde:oxygen oxidoreductase	1.2.3.1	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd01866[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd03473[0]	(1) H2O[0] + (1) O2[0] + (1) 1-Methylnicotinamide[0] => (1) H2O2[0] + (1) H+[0] + (1) 1-Methyl-4-pyridone-3-carboximide[0]	-19.920	-27.350	18.810	46.160	46.160	6	6.000	152.000	7	C;H;N;O	h;h2o;h2o2;o2	1	0.000	1	0	2	2	0	0
rxn39854	calycosin,NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)		OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01100[0] => (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd07408[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Calycosin[0] => (2) H2O[0] + (1) NADP[0] + (1) Pseudobaptigenin[0]	-115.070	-114.370	-69.050	46.020	46.020	7	8.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	17	11	5	0
