rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn16566	(R)-2-hydroxybutane-1,2,4-tricarboxylate hydro-lyase [(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate-forming]	4.2.1.114	OK	(1) cpd00919[0] <=> (1) cpd03372[0]	(1) Homocitrate[0] <=> (1) Homoisocitrate[0]	1.420	1.560	1.550	0.140	0.140	2	2.000	203.000	7	C;H;O		1	0.000	1	0	0	0	0	0
rxn00380	ADP:sulfate adenylyltransferase	2.7.7.5	OK	(1) cpd00008[0] + (1) cpd00048[0] <= (1) cpd00009[0] + (1) cpd00193[0]	(1) ADP[0] + (1) Sulfate[0] <= (1) Phosphate[0] + (1) APS[0]	14.000	14.070	13.920	0.150	0.150	4	4.000	425.000	10	C;H;N;O;P;S	adp;pi	1	0.000	1	0	6	4	3	0
rxn27260	sulfate adenylyltransferase (ADP)	2.7.7.5	OK	(1) cpd00008[0] + (1) cpd00048[0] <= (1) cpd00009[0] + (1) cpd00193[0]	(1) ADP[0] + (1) Sulfate[0] <= (1) Phosphate[0] + (1) APS[0]	14.000	14.070	13.920	0.150	0.150	4	4.000	425.000	10	C;H;N;O;P;S	adp;pi	1	0.000	1	0	6	4	3	0
rxn38029	GPT	2.6.1.2	OK	(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]	(1) 2-Oxoglutarate[0] + (1) L-Alanine[0] <=> (1) Pyruvate[0] + (1) L-Glutamate[0]	0.000	0.070	0.160	0.160	0.160	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn38028	GPT	2.6.1.2	OK	(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]	(1) 2-Oxoglutarate[0] + (1) L-Alanine[0] <=> (1) Pyruvate[0] + (1) L-Glutamate[0]	0.000	0.070	0.160	0.160	0.160	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn00191	L-Alanine:2-oxoglutarate aminotransferase	2.6.1.2	OK	(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]	(1) 2-Oxoglutarate[0] + (1) L-Alanine[0] <=> (1) Pyruvate[0] + (1) L-Glutamate[0]	0.000	0.070	0.160	0.160	0.160	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn38670	RXN3O-4157.e	2.6.1.58	OK	(1) cpd00020[0] + (1) cpd00069[0] <=> (1) cpd00035[0] + (1) cpd00868[0]	(1) Pyruvate[0] + (1) L-Tyrosine[0] <=> (1) L-Alanine[0] + (1) p-hydroxyphenylpyruvate[0]	0.000	0.020	-0.140	0.160	0.160	4	4.000	181.000	9	C;H;N;O		1	0.000	1	0	2	2	0	0
rxn27698	glutamic-pyruvic aminotransferase	2.6.1.2	OK	(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]	(1) 2-Oxoglutarate[0] + (1) L-Alanine[0] <=> (1) Pyruvate[0] + (1) L-Glutamate[0]	0.000	0.070	0.160	0.160	0.160	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn16114	L-tyrosine:pyruvate aminotransferase	2.6.1.58	OK	(1) cpd00020[0] + (1) cpd00069[0] <=> (1) cpd00035[0] + (1) cpd00868[0]	(1) Pyruvate[0] + (1) L-Tyrosine[0] <=> (1) L-Alanine[0] + (1) p-hydroxyphenylpyruvate[0]	0.000	0.020	-0.140	0.160	0.160	4	4.000	181.000	9	C;H;N;O		1	0.000	1	0	2	2	0	0
rxn27697	Alanine aminotransferase	2.6.1.2	OK	(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]	(1) 2-Oxoglutarate[0] + (1) L-Alanine[0] <=> (1) Pyruvate[0] + (1) L-Glutamate[0]	0.000	0.070	0.160	0.160	0.160	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn02975	CDP-3,6-dideoxy-D-glucose 2-epimerase	5.1.3.10	OK	(1) cpd02264[0] <=> (1) cpd02265[0]	(1) CDPparatose[0] <=> (1) CDPtyvelose[0]	0.000	0.000	-0.160	0.160	0.160	2	2.000	531.000	15	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn31211	alanine aminotransferase, putative	2.6.1.2	OK	(1) cpd00024[0] + (1) cpd00035[0] <=> (1) cpd00020[0] + (1) cpd00023[0]	(1) 2-Oxoglutarate[0] + (1) L-Alanine[0] <=> (1) Pyruvate[0] + (1) L-Glutamate[0]	0.000	0.070	0.160	0.160	0.160	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn00320	lysine racemase	5.1.1.5;5.1.1.9	OK	(1) cpd00039[0] <=> (1) cpd00549[0]	(1) L-Lysine[0] <=> (1) D-Lysine[0]	0.000	0.000	-0.190	0.190	0.190	2	2.000	147.000	6	C;H;N;O		1	0.000	1	0	0	0	0	0
rxn02896	R04147	5.1.1.17	OK	(1) cpd03296[0] <=> (1) cpd03972[0]	(1) Isopenicillin N[0] <=> (1) Penicillin N[0]	0.000	0.000	-0.190	0.190	0.190	2	2.000	358.000	14	C;H;N;O;S		1	0.000	1	0	4	0	0	0
rxn15858	R08904	5.1.3.-	OK	(1) cpd11297[0] <=> (1) cpd01198[0]	(1) Neomycin C[0] <=> (1) Neomycin B[0]	0.000	0.000	-0.190	0.190	0.190	2	2.000	620.000	23	C;H;N;O		1	0.000	1	0	8	0	0	0
rxn07847	R08058	4.2.1.147;4.3.-.-	OK	(1) cpd00055[0] + (1) cpd00895[0] <=> (1) cpd00001[0] + (1) cpd02679[0]	(1) Formaldehyde[0] + (1) H4MPT[0] <=> (1) H2O[0] + (1) 5,10-Methylenetetrahydromethanopterin[0]	-6.970	-6.850	-7.040	0.190	0.190	4	4.000	785.000	31	C;H;N;O;P	h2o	1	0.000	1	0	9	4	0	0
rxn30307	D-alanine:oxygen oxidoreductase (deaminating)	1.4.3.19;1.4.3.3	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00117[0] => (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd00025[0]	(1) H2O[0] + (1) O2[0] + (1) D-Alanine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H2O2[0]	-23.020	-22.930	-22.830	0.190	0.190	6	6.000	89.000	3	C;H;N;O	h2o;h2o2;nh3;o2	1	0.000	1	0	0	0	1	0
rxn04092	D-alanine:oxygen oxidoreductase (deaminating)	1.4.3.19;1.4.3.3	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00117[0] => (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd00025[0]	(1) H2O[0] + (1) O2[0] + (1) D-Alanine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H2O2[0]	-23.020	-22.930	-22.830	0.190	0.190	6	6.000	89.000	3	C;H;N;O	h2o;h2o2;nh3;o2	1	0.000	1	0	0	0	1	0
rxn07764	R07974	1.13.12.-	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd04399[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00055[0] + (1) cpd15073[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Theophylline[0] => (1) H2O[0] + (1) NADP[0] + (1) Formaldehyde[0] + (1) 3-Methylxanthine[0]	-99.820	-99.620	-99.800	0.200	0.200	8	8.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	14	9	4	0
rxn00907	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase	1.5.1.5	OK	(1) cpd00006[0] + (1) cpd00125[0] <=> (1) cpd00005[0] + (1) cpd00347[0]	(1) NADP[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NADPH[0] + (1) 5-10-Methenyltetrahydrofolate[0]	1.920	2.040	1.830	0.210	0.210	4	4.000	742.000	21	C;H;N;O;P	nadp;nadph	1	0.000	1	0	18	9	3	0
rxn00799	(S)-malate hydro-lyase (fumarate-forming)	4.2.1.2	OK	(1) cpd00130[0] <=> (1) cpd00001[0] + (1) cpd00106[0]	(1) L-Malate[0] <=> (1) H2O[0] + (1) Fumarate[0]	0.610	0.820	0.820	0.210	0.210	3	3.000	132.000	4	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn01480	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	1.1.1.31	OK	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00287[0]	(1) NAD[0] + (1) 3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxo-2-methylpropanoate[0]	5.220	5.010	5.110	0.210	0.210	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn33856	Fumarate Hydratase	4.2.1.2	OK	(1) cpd00130[0] <=> (1) cpd00001[0] + (1) cpd00106[0]	(1) L-Malate[0] <=> (1) H2O[0] + (1) Fumarate[0]	0.610	0.820	0.820	0.210	0.210	3	3.000	132.000	4	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn33858	Fumarate Hydratase	4.2.1.2	OK	(1) cpd00130[0] <=> (1) cpd00001[0] + (1) cpd00106[0]	(1) L-Malate[0] <=> (1) H2O[0] + (1) Fumarate[0]	0.610	0.820	0.820	0.210	0.210	3	3.000	132.000	4	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn33857	Fumarate Hydratase	4.2.1.2	OK	(1) cpd00130[0] <=> (1) cpd00001[0] + (1) cpd00106[0]	(1) L-Malate[0] <=> (1) H2O[0] + (1) Fumarate[0]	0.610	0.820	0.820	0.210	0.210	3	3.000	132.000	4	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn00798	D-ribose aldose-ketose-isomerase	5.3.1.20	OK	(1) cpd00105[0] <=> (1) cpd00258[0]	(1) D-Ribose[0] <=> (1) D-Ribulose[0]	0.670	0.650	0.860	0.210	0.210	2	2.000	150.000	5	C;H;O		1	0.000	1	0	2	0	1	0
rxn30158	Methylenetetrahydrofolate dehydrogenase	1.5.1.5	OK	(1) cpd00006[0] + (1) cpd00125[0] <=> (1) cpd00005[0] + (1) cpd00347[0]	(1) NADP[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) NADPH[0] + (1) 5-10-Methenyltetrahydrofolate[0]	1.920	2.040	1.830	0.210	0.210	4	4.000	742.000	21	C;H;N;O;P	nadp;nadph	1	0.000	1	0	18	9	3	0
rxn32099	3-hydroxyisobutyrate dehydrogenase	1.1.1.31	OK	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00287[0]	(1) NAD[0] + (1) 3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxo-2-methylpropanoate[0]	5.220	5.010	5.110	0.210	0.210	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn19740	(S)-malate hydro-lyase	4.2.1.2	OK	(1) cpd00130[0] <=> (1) cpd00001[0] + (1) cpd00106[0]	(1) L-Malate[0] <=> (1) H2O[0] + (1) Fumarate[0]	0.610	0.820	0.820	0.210	0.210	3	3.000	132.000	4	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn32100	3-hydroxyisobutyrate dehydrogenase	1.1.1.31	OK	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00287[0]	(1) NAD[0] + (1) 3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxo-2-methylpropanoate[0]	5.220	5.010	5.110	0.210	0.210	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn27773	D-alanine aminotransferase	2.6.1.21	OK	(1) cpd00024[0] + (1) cpd00117[0] <=> (1) cpd00020[0] + (1) cpd00186[0]	(1) 2-Oxoglutarate[0] + (1) D-Alanine[0] <=> (1) Pyruvate[0] + (1) D-Glutamate[0]	0.000	0.210	0.200	0.210	0.210	4	4.000	146.000	5	C;H;N;O		1	0.000	1	0	0	0	0	0
rxn00849	D-Alanine:2-oxoglutarate aminotransferase	2.6.1.21	OK	(1) cpd00024[0] + (1) cpd00117[0] <=> (1) cpd00020[0] + (1) cpd00186[0]	(1) 2-Oxoglutarate[0] + (1) D-Alanine[0] <=> (1) Pyruvate[0] + (1) D-Glutamate[0]	0.000	0.210	0.200	0.210	0.210	4	4.000	146.000	5	C;H;N;O		1	0.000	1	0	0	0	0	0
rxn27774	D-alanine aminotransferase	2.6.1.21	OK	(1) cpd00024[0] + (1) cpd00117[0] <=> (1) cpd00020[0] + (1) cpd00186[0]	(1) 2-Oxoglutarate[0] + (1) D-Alanine[0] <=> (1) Pyruvate[0] + (1) D-Glutamate[0]	0.000	0.210	0.200	0.210	0.210	4	4.000	146.000	5	C;H;N;O		1	0.000	1	0	0	0	0	0
rxn03238	L-2-Amino-hexano-6-lactam racemase	5.1.1.15	OK	(1) cpd01832[0] <=> (1) cpd03159[0]	(1) L-Lysine 1,6-lactam[0] <=> (1) D-2-Amino-hexano-6-lactam[0]	0.000	0.000	0.210	0.210	0.210	2	2.000	129.000	6	C;H;N;O		1	0.000	1	0	2	0	0	0
rxn32708	N-succinyl-L-glutamate amidohydrolase	3.5.1.96	OK	(1) cpd00001[0] + (1) cpd03525[0] <=> (1) cpd00023[0] + (1) cpd00036[0]	(1) H2O[0] + (1) N-Succinyl-L-glutamate[0] <=> (1) L-Glutamate[0] + (1) Succinate[0]	-0.460	-0.670	-0.550	0.210	0.210	4	4.000	244.000	9	C;H;N;O	glu;h2o	1	0.000	1	0	0	0	3	0
rxn00291	N-succinyl-L-glutamate amidohydrolase	3.5.1.96	OK	(1) cpd00001[0] + (1) cpd03525[0] <=> (1) cpd00023[0] + (1) cpd00036[0]	(1) H2O[0] + (1) N-Succinyl-L-glutamate[0] <=> (1) L-Glutamate[0] + (1) Succinate[0]	-0.460	-0.670	-0.550	0.210	0.210	4	4.000	244.000	9	C;H;N;O	glu;h2o	1	0.000	1	0	0	0	3	0
rxn28267	RXN-2901.d	2.6.1.19;2.6.1.55	OK	(1) cpd00024[0] + (1) cpd00085[0] <=> (1) cpd00023[0] + (1) cpd00191[0]	(1) 2-Oxoglutarate[0] + (1) beta-Alanine[0] <=> (1) L-Glutamate[0] + (1) 3-Oxopropanoate[0]	-1.000	-0.890	-0.780	0.220	0.220	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	2	0
rxn00657	beta-alanine:2-oxoglutarate aminotransferase	2.6.1.19;2.6.1.55	OK	(1) cpd00024[0] + (1) cpd00085[0] <=> (1) cpd00023[0] + (1) cpd00191[0]	(1) 2-Oxoglutarate[0] + (1) beta-Alanine[0] <=> (1) L-Glutamate[0] + (1) 3-Oxopropanoate[0]	-1.000	-0.890	-0.780	0.220	0.220	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	2	0
rxn23816	RXN-2901.m	2.6.1.19;2.6.1.55	OK	(1) cpd00024[0] + (1) cpd00085[0] <=> (1) cpd00023[0] + (1) cpd00191[0]	(1) 2-Oxoglutarate[0] + (1) beta-Alanine[0] <=> (1) L-Glutamate[0] + (1) 3-Oxopropanoate[0]	-1.000	-0.890	-0.780	0.220	0.220	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	2	0
rxn30620	AconHydr	4.2.1.3	OK	(1) cpd00001[0] + (1) cpd00331[0] <=> (1) cpd00353[0]	(1) H2O[0] + (1) cis-Aconitate[0] <=> (1) D-threo-Isocitric acid[0]	-0.050	0.140	0.180	0.230	0.230	3	3.000	189.000	6	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn19040	aconitase	4.2.1.3	OK	(1) cpd00001[0] + (1) cpd00331[0] <=> (1) cpd00353[0]	(1) H2O[0] + (1) cis-Aconitate[0] <=> (1) D-threo-Isocitric acid[0]	-0.050	0.140	0.180	0.230	0.230	3	3.000	189.000	6	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn31226	aconitate hydratase, cytoplasmic, putative / citrate hydro-lyase/aconitase, putative	4.2.1.3	OK	(1) cpd00001[0] + (1) cpd00331[0] <=> (1) cpd00353[0]	(1) H2O[0] + (1) cis-Aconitate[0] <=> (1) D-threo-Isocitric acid[0]	-0.050	0.140	0.180	0.230	0.230	3	3.000	189.000	6	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn00804	L-leucine:NAD+ oxidoreductase (deaminating)	1.4.1.9	OK	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00107[0] <=> (1) cpd00004[0] + (1) cpd00013[0] + (1) cpd00067[0] + (1) cpd00200[0]	(1) H2O[0] + (1) NAD[0] + (1) L-Leucine[0] <=> (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) 4MOP[0]	8.690	8.780	8.920	0.230	0.230	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;nh3	1	0.000	1	0	10	5	4	0
rxn30550	L-leucine dehydrogenase	1.4.1.9	OK	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00107[0] <=> (1) cpd00004[0] + (1) cpd00013[0] + (1) cpd00067[0] + (1) cpd00200[0]	(1) H2O[0] + (1) NAD[0] + (1) L-Leucine[0] <=> (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) 4MOP[0]	8.690	8.780	8.920	0.230	0.230	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;nh3	1	0.000	1	0	10	5	4	0
rxn16442	2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate 2-epimerase	5.1.3.23	OK	(1) cpd20972[0] <=> (1) cpd20992[0]	(1) UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate[0] <=> (1) UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate[0]	0.000	0.000	-0.240	0.240	0.240	2	2.000	662.000	19	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn19940	MenF	5.4.4.2;5.4.99.6	OK	(1) cpd00216[0] <=> (1) cpd00658[0]	(1) Chorismate[0] <=> (1) Isochorismate[0]	0.000	0.230	0.240	0.240	0.240	2	2.000	224.000	10	C;H;O		1	0.000	1	0	2	0	0	0
rxn01258	chorismate hydroxymutase	5.4.4.2;5.4.99.6	OK	(1) cpd00216[0] <=> (1) cpd00658[0]	(1) Chorismate[0] <=> (1) Isochorismate[0]	0.000	0.230	0.240	0.240	0.240	2	2.000	224.000	10	C;H;O		1	0.000	1	0	2	0	0	0
rxn27932	Homoserine dehydrogenase	1.1.1.3	OK	(1) cpd00006[0] + (1) cpd00227[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00346[0]	(1) NADP[0] + (1) L-Homoserine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Aspartate4-semialdehyde[0]	5.220	5.370	5.460	0.240	0.240	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn01302	L-homoserine:NADP+ oxidoreductase	1.1.1.3	OK	(1) cpd00006[0] + (1) cpd00227[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00346[0]	(1) NADP[0] + (1) L-Homoserine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Aspartate4-semialdehyde[0]	5.220	5.370	5.460	0.240	0.240	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn00250	Pyruvate:carbon-dioxide ligase (ADP-forming)	6.4.1.1	OK	(1) cpd00002[0] + (1) cpd00020[0] + (1) cpd00242[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00032[0] + (1) cpd00067[0]	(1) ATP[0] + (1) Pyruvate[0] + (1) H2CO3[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Oxaloacetate[0] + (1) H+[0]	-1.070	-0.940	-1.190	0.250	0.250	7	7.000	504.000	10	C;H;N;O;P	adp;atp;h;pi	1	0.000	1	0	6	4	3	0
rxn28116	Pyruvic carboxylase	6.4.1.1	OK	(1) cpd00002[0] + (1) cpd00020[0] + (1) cpd00242[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00032[0] + (1) cpd00067[0]	(1) ATP[0] + (1) Pyruvate[0] + (1) H2CO3[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Oxaloacetate[0] + (1) H+[0]	-1.070	-0.940	-1.190	0.250	0.250	7	7.000	504.000	10	C;H;N;O;P	adp;atp;h;pi	1	0.000	1	0	6	4	3	0
rxn15548	Mannitol:oxygen oxidoreductase (cyclizing)	1.1.3.40	OK	(1) cpd00007[0] + (1) cpd00314[0] => (1) cpd00025[0] + (1) cpd01490[0]	(1) O2[0] + (1) D-Mannitol[0] => (1) H2O2[0] + (1) beta-D-Mannose[0]	-28.810	-28.950	-28.690	0.260	0.260	4	4.000	182.000	6	C;H;O	h2o2;o2	1	0.000	1	0	1	0	3	0
rxn15547	Mannitol:oxygen oxidoreductase (cyclizing)	1.1.3.40	OK	(1) cpd00007[0] + (1) cpd00314[0] => (1) cpd00025[0] + (1) cpd19009[0]	(1) O2[0] + (1) D-Mannitol[0] => (1) H2O2[0] + (1) alpha-D-Mannose[0]	-28.810	-28.950	-28.690	0.260	0.260	4	4.000	182.000	6	C;H;O	h2o2;o2	1	0.000	1	0	1	0	3	0
rxn33255	UDP-glucuronate 4-epimerase	5.1.3.6	OK	(1) cpd00144[0] <=> (1) cpd00472[0]	(1) UDPglucuronate[0] <=> (1) UDPgalacturonate[0]	0.000	-0.260	-0.260	0.260	0.260	2	2.000	577.000	15	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn01008	UDP-glucuronate 4-epimerase	5.1.3.6	OK	(1) cpd00144[0] <=> (1) cpd00472[0]	(1) UDPglucuronate[0] <=> (1) UDPgalacturonate[0]	0.000	-0.260	-0.260	0.260	0.260	2	2.000	577.000	15	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn33244	UDP-glucuronate 4-epimerase	5.1.3.6	OK	(1) cpd00144[0] <=> (1) cpd00472[0]	(1) UDPglucuronate[0] <=> (1) UDPgalacturonate[0]	0.000	-0.260	-0.260	0.260	0.260	2	2.000	577.000	15	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn33253	UDP-glucuronate 4-epimerase	5.1.3.6	OK	(1) cpd00144[0] <=> (1) cpd00472[0]	(1) UDPglucuronate[0] <=> (1) UDPgalacturonate[0]	0.000	-0.260	-0.260	0.260	0.260	2	2.000	577.000	15	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn38824	UDP-GLUCURONATE-4-EPIMERASE-RXN.n	5.1.3.6	OK	(1) cpd00144[0] <=> (1) cpd00472[0]	(1) UDPglucuronate[0] <=> (1) UDPgalacturonate[0]	0.000	-0.260	-0.260	0.260	0.260	2	2.000	577.000	15	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn03087	N-Succinyl-L-2,6-diaminoheptanedioate:2-oxoglutarate amino-transferase	2.6.1.17	OK	(1) cpd00024[0] + (1) cpd02698[0] <=> (1) cpd00023[0] + (1) cpd02724[0]	(1) 2-Oxoglutarate[0] + (1) N-Succinyl-L-2,6-diaminopimelate[0] <=> (1) L-Glutamate[0] + (1) N-Succinyl-L-2-amino-6-oxopimelate[0]	0.000	0.090	-0.170	0.260	0.260	4	4.000	288.000	11	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn07840	R08050	1.14.11.-;1.14.11.55	OK	(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd03727[0] => (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd15137[0]	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) Ectoine[0] => (1) CO2[0] + (1) Succinate[0] + (1) 5-Hydroxyectoine[0]	-110.080	-109.810	-109.810	0.270	0.270	6	6.000	158.000	6	C;H;N;O	co2;o2	1	0.000	1	0	2	0	2	0
rxn32981	ATP:CDP phosphotransferase	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00096[0] <=> (1) cpd00008[0] + (1) cpd00052[0]	(1) ATP[0] + (1) CDP[0] <=> (1) ADP[0] + (1) CTP[0]	0.000	-0.270	-0.000	0.270	0.270	4	4.000	504.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	10	6	0	0
rxn27748	CDPKIN-RXN.m	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00096[0] <=> (1) cpd00008[0] + (1) cpd00052[0]	(1) ATP[0] + (1) CDP[0] <=> (1) ADP[0] + (1) CTP[0]	0.000	-0.270	-0.000	0.270	0.270	4	4.000	504.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	10	6	0	0
rxn00409	ATP:CDP phosphotransferase	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00096[0] <=> (1) cpd00008[0] + (1) cpd00052[0]	(1) ATP[0] + (1) CDP[0] <=> (1) ADP[0] + (1) CTP[0]	0.000	-0.270	-0.000	0.270	0.270	4	4.000	504.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	10	6	0	0
rxn40205	(R)-(homo)3-citrate hydro-lyase [(-)-threo-Iso(homo)3-citrate forming]		OK	(1) cpd15832[0] <=> (1) cpd15909[0]	(1) (R)-(homo)3citrate[0] <=> (1) (-)threo-iso(homo)3citrate[0]	1.420	1.560	1.690	0.270	0.270	2	2.000	231.000	9	C;H;O		1	0.000	1	0	0	0	0	0
rxn40204	(R)-(homo)2-citrate hydro-lyase [(-)-threo-Iso(homo)2-citrate forming]		OK	(1) cpd15831[0] <=> (1) cpd15908[0]	(1) (R)-(homo)2citrate[0] <=> (1) (-)threo-iso(homo)2citrate[0]	1.420	1.560	1.690	0.270	0.270	2	2.000	217.000	8	C;H;O		1	0.000	1	0	0	0	0	0
rxn27747	CDPKIN-RXN.d	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00096[0] <=> (1) cpd00008[0] + (1) cpd00052[0]	(1) ATP[0] + (1) CDP[0] <=> (1) ADP[0] + (1) CTP[0]	0.000	-0.270	-0.000	0.270	0.270	4	4.000	504.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	10	6	0	0
rxn19276	CDPKIN-RXN.n	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00096[0] <=> (1) cpd00008[0] + (1) cpd00052[0]	(1) ATP[0] + (1) CDP[0] <=> (1) ADP[0] + (1) CTP[0]	0.000	-0.270	-0.000	0.270	0.270	4	4.000	504.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	10	6	0	0
rxn04068	Glycocholate amidohydrolase	3.5.1.24	OK	(1) cpd00001[0] + (1) cpd01318[0] <=> (1) cpd00033[0] + (1) cpd00526[0]	(1) H2O[0] + (1) Glycocholate[0] <=> (1) Glycine[0] + (1) Cholate[0]	-0.460	-0.340	-0.180	0.280	0.280	4	4.000	464.000	26	C;H;N;O	h2o	1	0.000	1	0	8	0	3	0
