rxn_id	Beber_2022	ln_RI
rxn23361	=	-5.488
rxn23362	=	4.559
rxn23363	=	2.835
rxn23366	=	-4.937
rxn23371	>	-16.829
rxn23373	>	-15.989
rxn23374	>	-8.890
rxn23375	>	-34.999
rxn23376	>	-22.553
rxn23377	>	-35.326
rxn23378	=	-6.265
rxn23383	>	-10.636
rxn23384	=	3.556
rxn23385	>	-34.999
rxn23398	>	-41.083
rxn23402	=	-3.065
rxn23403	=	-4.650
rxn23404	=	-5.023
rxn23405	>	-7.226
rxn23406	=	1.045
rxn23407	>	-57.607
rxn23410	>	-57.607
rxn23411	>	-7.648
rxn23413	>	-11.894
rxn23414	>	-11.948
rxn23415	=	0.000
rxn23417	=	4.190
rxn23418	=	-5.009
rxn23419	=	1.386
rxn23420	=	-5.375
rxn23421	=	-3.048
rxn23422	=	-3.063
rxn23423	>	-68.307
rxn23425	>	-68.229
rxn23427	>	-65.937
rxn23430	>	-94.924
rxn23433	=	-3.307
rxn23435	>	-22.561
rxn23436	<	60.949
rxn23437	<	60.949
rxn23441	>	-60.218
rxn23442	>	-81.227
rxn23443	=	2.106
rxn23444	=	-3.036
rxn23445	>	-26.944
rxn23446	>	-15.697
rxn23447	>	-13.215
rxn23449	>	-35.703
rxn23454	<	11.270
rxn23455	<	11.388
rxn23456	<	14.636
rxn23461	<	13.427
rxn23463	>	-7.522
rxn23464	>	-13.503
rxn23465	=	0.498
rxn23469	=	4.605
rxn23478	>	-65.290
rxn23479	=	3.157
rxn23485	=	-2.703
rxn23486	=	-3.293
rxn23487	>	-10.598
rxn23488	=	-5.348
rxn23489	=	-4.707
rxn23490	>	-16.212
rxn23492	>	-15.306
rxn23494	=	0.903
rxn23496	>	-55.911
rxn23498	>	-55.911
rxn23499	>	-55.402
rxn23502	>	-55.911
rxn23510	>	-25.681
rxn23511	=	-5.943
rxn23517	=	0.746
rxn23518	=	0.746
rxn23524	=	-3.341
rxn23525	=	-3.343
rxn23530	=	3.153
rxn23531	=	3.153
rxn23534	=	3.153
rxn23535	=	3.153
rxn23536	=	3.153
rxn23544	>	-16.486
rxn23545	>	-16.486
rxn23551	=	0.091
rxn23552	=	0.091
rxn23553	=	0.091
rxn23554	=	0.091
rxn23555	=	0.091
rxn23556	=	0.091
rxn23557	=	0.091
rxn23558	=	0.091
rxn23559	=	0.091
rxn23560	=	0.091
rxn23561	=	3.153
rxn23562	=	3.153
rxn23563	=	3.153
rxn23564	=	3.153
rxn23565	=	-0.174
rxn23566	=	-0.174
rxn23567	<	11.342
rxn23568	<	11.342
rxn23569	<	11.342
rxn23570	<	11.342
rxn23579	=	0.091
rxn23580	=	0.091
rxn23581	>	-21.401
rxn23582	>	-62.314
rxn23583	>	-62.314
rxn23587	=	-0.411
rxn23588	=	-0.411
rxn23589	=	-3.523
rxn23590	<	74.164
rxn23595	<	327.039
rxn23598	>	-63.182
rxn23599	>	-147.276
rxn23602	>	-68.238
rxn23603	>	-72.451
rxn23604	>	-88.316
rxn23605	>	-72.449
rxn23606	>	-88.330
rxn23608	>	-71.432
rxn23613	>	-71.676
rxn23621	>	-70.450
rxn23627	=	0.012
rxn23628	=	-2.930
rxn23629	>	-17.491
rxn23634	=	3.141
rxn23644	>	-83.108
rxn23645	<	13.425
rxn23647	=	2.073
rxn23648	=	-0.981
rxn23649	=	-3.530
rxn23650	=	-1.795
rxn23652	=	5.348
rxn23654	>	-14.835
rxn23656	>	-131.124
rxn23662	<	10.427
rxn23664	<	9.969
rxn23665	=	-6.552
rxn23667	=	-4.605
rxn23668	=	-1.017
rxn23677	=	1.811
rxn23678	=	1.811
rxn23681	=	1.811
rxn23682	=	1.811
rxn23684	=	1.811
rxn23700	>	-17.860
rxn23701	>	-87.388
rxn23702	>	-10.140
rxn23705	=	3.942
rxn23710	>	-62.347
rxn23720	=	-2.806
rxn23721	=	-6.193
rxn23730	>	-14.324
rxn23731	=	-0.832
rxn23736	=	-2.792
rxn23737	=	-2.792
rxn23738	=	-2.792
rxn23739	=	-1.348
rxn23740	=	-1.348
rxn23741	=	-1.348
rxn23749	>	-9.691
rxn23750	>	-9.691
rxn23753	>	-16.847
rxn23754	=	-3.153
rxn23755	>	-16.554
rxn23757	=	2.398
rxn23758	=	3.153
rxn23759	>	-12.641
rxn23760	>	-12.641
rxn23761	=	-6.089
rxn23762	>	-68.256
rxn23763	>	-12.587
rxn23766	=	0.000
rxn23772	=	3.556
rxn23773	>	-9.217
rxn23777	>	-16.554
rxn23779	=	-5.345
rxn23781	>	-86.072
rxn23783	=	3.961
rxn23785	>	-8.961
rxn23791	>	-97.774
rxn23793	>	-14.691
rxn23796	>	-18.744
rxn23797	=	-5.177
rxn23798	>	-25.647
rxn23799	>	-25.645
rxn23800	=	-5.178
rxn23801	>	-68.234
rxn23802	>	-68.234
rxn23803	=	3.593
rxn23804	>	-18.744
rxn23805	=	-5.177
rxn23806	=	-5.177
rxn23815	>	-26.556
rxn23816	=	-0.718
rxn23817	=	-3.409
rxn23818	=	-6.193
rxn23822	=	-5.762
rxn23830	>	-119.224
rxn23831	>	-76.609
rxn23832	>	-119.357
rxn23837	>	-12.379
rxn23838	>	-11.992
rxn23839	>	-7.641
rxn23848	>	-62.343
rxn23849	>	-16.113
rxn23850	>	-9.693
rxn23851	=	-6.884
rxn23855	<	12.098
rxn23856	>	-57.661
rxn23857	>	-57.661
rxn23858	>	-57.661
rxn23859	<	7.130
rxn23860	>	-48.391
rxn23863	=	3.321
rxn23864	>	-7.183
rxn23865	>	-10.335
rxn23867	>	-16.525
rxn23869	=	1.188
rxn23870	=	0.015
rxn23871	>	-8.850
rxn23873	>	-68.243
rxn23874	>	-68.243
rxn23875	>	-68.251
rxn23876	>	-68.251
rxn23877	>	-68.275
rxn23878	>	-68.275
rxn23882	<	22.031
rxn23885	=	-2.112
rxn23886	>	-8.638
rxn23895	=	-1.426
rxn23896	>	-7.167
rxn23897	>	-10.372
rxn23898	=	-4.621
rxn23911	>	-60.918
rxn23921	>	-12.050
rxn23922	>	-12.902
rxn23923	>	-12.902
rxn23924	=	-6.863
rxn23925	=	-6.863
rxn23926	>	-7.099
rxn23927	>	-7.099
rxn23928	=	-1.426
rxn23931	=	-4.621
rxn23951	>	-86.523
rxn23952	>	-34.256
rxn23953	>	-16.782
rxn23954	>	-16.783
rxn23955	>	-75.026
rxn23956	>	-72.811
rxn23957	>	-7.099
rxn23960	>	-34.253
rxn23961	>	-75.847
rxn23963	=	1.289
rxn23964	=	1.289
rxn23965	=	1.289
rxn23966	=	2.908
rxn23970	=	1.289
rxn23972	>	-11.633
rxn23973	>	-7.319
rxn23974	>	-10.017
rxn23975	=	3.414
rxn23978	=	-3.455
rxn23979	=	-3.197
rxn23980	=	-5.204
rxn23981	=	-3.455
rxn23982	=	-3.197
rxn23985	=	-5.204
rxn23986	=	-3.455
rxn23987	=	-3.197
rxn23988	=	-3.455
rxn23989	=	-3.197
rxn23992	=	-3.455
rxn23993	=	-3.197
rxn23996	=	-3.455
rxn23997	=	-3.197
rxn24000	=	-3.455
rxn24001	=	-3.197
rxn24002	=	-5.204
rxn24007	=	3.296
rxn24010	>	-16.491
rxn24012	>	-62.314
rxn24013	>	-62.314
rxn24014	>	-62.314
rxn24015	>	-62.314
rxn24021	>	-139.981
rxn24022	>	-135.260
rxn24023	>	-19.432
rxn24024	>	-127.790
rxn24030	=	-3.343
rxn24033	>	-11.634
rxn24036	>	-33.183
rxn24037	>	-33.183
rxn24038	>	-35.195
rxn24039	>	-35.195
rxn24040	>	-141.670
rxn24041	>	-141.670
rxn24042	=	0.000
rxn24043	=	0.000
rxn24045	>	-61.508
rxn24046	>	-113.722
rxn24047	>	-119.124
rxn24048	>	-16.781
rxn24049	>	-16.781
rxn24050	>	-16.781
rxn24051	>	-16.781
rxn24052	>	-75.031
rxn24054	>	-14.056
rxn24055	>	-51.084
rxn24058	=	0.834
rxn24059	=	-5.099
rxn24060	<	10.741
rxn24062	<	10.741
rxn24063	=	3.310
rxn24064	<	18.149
rxn24067	>	-8.228
rxn24068	>	-8.228
rxn24069	>	-10.888
rxn24102	>	-12.314
rxn24104	=	-2.109
rxn24105	<	45.095
rxn24108	=	-6.697
rxn24109	=	-6.107
rxn24118	=	-3.110
rxn24123	>	-62.314
rxn24124	>	-62.314
rxn24132	>	-8.251
rxn24133	=	-0.464
rxn24134	>	-22.653
rxn24135	<	10.164
rxn24136	<	10.164
rxn24138	>	-49.679
rxn24140	>	-137.592
rxn24141	>	-137.592
rxn24142	=	-4.900
rxn24144	=	0.001
rxn24149	<	18.009
rxn24150	=	1.079
rxn24152	>	-9.396
rxn24153	=	-4.323
rxn24155	>	-52.243
rxn24156	>	-16.145
rxn24157	>	-16.145
rxn24165	=	-3.036
rxn24166	=	-0.001
rxn24171	=	-0.001
rxn24172	<	10.741
rxn24175	=	3.311
rxn24177	=	-6.811
rxn24178	=	1.246
rxn24185	>	-19.060
rxn24194	>	-66.805
rxn24195	=	-2.107
rxn24197	<	10.536
rxn24198	<	9.222
rxn24199	<	9.214
rxn24200	=	-2.121
rxn24201	=	-2.115
rxn24202	=	-0.807
rxn24207	>	-9.246
rxn24212	=	1.282
rxn24213	=	1.282
rxn24215	=	0.000
rxn24224	>	-10.921
rxn24225	=	-3.336
rxn24227	=	-3.341
rxn24228	=	-3.083
rxn24230	>	-11.148
rxn24231	>	-11.130
rxn24244	>	-7.642
rxn24248	>	-16.840
rxn24249	>	-16.835
rxn24251	=	-6.295
rxn24252	=	-6.295
rxn24253	=	-6.295
rxn24254	=	-6.295
rxn24255	>	-7.603
rxn24258	>	-52.749
rxn24259	=	-2.370
rxn24262	<	32.047
rxn24263	>	-16.886
rxn24278	=	0.000
rxn24285	=	0.724
rxn24286	=	-1.852
rxn24287	>	-9.183
rxn24291	=	-3.847
rxn24292	>	-134.259
rxn24296	=	0.000
rxn24297	=	-5.543
rxn24298	>	-68.297
rxn24299	>	-43.864
rxn24300	>	-44.172
rxn24301	>	-68.729
rxn24302	>	-68.084
rxn24304	=	-3.792
rxn24305	=	-3.348
rxn24306	=	-6.712
rxn24308	=	2.381
rxn24310	>	-17.672
rxn24311	>	-17.672
rxn24312	=	-5.171
rxn24313	=	-2.582
rxn24314	>	-60.215
rxn24315	<	17.165
rxn24318	=	3.572
rxn24319	=	-0.001
rxn24320	=	-0.001
rxn24323	=	-6.426
rxn24324	=	6.266
rxn24325	=	5.526
rxn24327	=	-4.035
rxn24328	>	-15.330
rxn24329	=	-2.100
rxn24330	=	-0.624
rxn24333	<	10.741
rxn24341	=	-3.152
rxn24342	=	-0.536
rxn24344	=	-6.790
rxn24345	=	-6.790
rxn24346	=	1.725
rxn24347	>	-44.342
rxn24348	>	-68.234
rxn24349	>	-44.332
rxn24350	>	-62.340
rxn24351	<	16.519
rxn24352	=	3.556
rxn24353	=	3.556
rxn24354	>	-10.685
rxn24355	>	-10.685
rxn24356	>	-10.685
rxn24367	<	10.741
rxn24368	<	10.738
rxn24375	=	-0.001
rxn24376	=	-3.008
rxn24377	=	-3.008
rxn24378	>	-46.874
rxn24379	=	-1.875
rxn24380	=	-1.596
rxn24381	>	-22.131
rxn24382	=	3.556
rxn24383	=	3.556
rxn24384	=	3.556
rxn24391	=	-0.174
rxn24403	=	3.556
rxn24404	>	-9.148
rxn24405	=	3.556
rxn24406	=	3.556
rxn24413	=	-5.206
rxn24414	>	-12.793
rxn24415	>	-16.466
rxn24416	<	10.737
rxn24417	=	2.144
rxn24418	=	3.549
rxn24419	=	-3.204
rxn24420	>	-35.196
rxn24421	>	-141.663
rxn24423	=	-2.106
rxn24424	=	-2.107
rxn24425	>	-10.887
rxn24427	=	-5.206
rxn24428	=	-3.343
rxn24434	>	-8.431
rxn24435	=	-2.110
rxn24436	>	-16.822
rxn24440	=	-2.418
rxn24454	>	-11.292
rxn24457	>	-16.894
rxn24458	>	-16.871
rxn24459	>	-16.873
rxn24460	>	-16.888
rxn24461	<	36.478
rxn24462	=	-3.268
rxn24463	<	12.912
rxn24469	>	-10.668
rxn24477	>	-14.930
rxn24478	>	-17.061
rxn24479	>	-127.393
rxn24482	=	-6.719
rxn24483	=	-6.714
rxn24485	>	-17.061
rxn24487	=	-0.598
rxn24496	>	-99.850
rxn24498	>	-99.850
rxn24515	>	-55.232
rxn24516	=	3.529
rxn24522	>	-15.910
rxn24523	>	-15.910
rxn24542	>	-49.507
rxn24543	>	-49.507
rxn24546	>	-49.507
rxn24547	>	-49.507
rxn24548	>	-26.777
rxn24549	>	-26.777
rxn24561	>	-68.227
rxn24562	>	-68.227
rxn24563	>	-7.827
rxn24574	=	-6.077
rxn24576	>	-58.962
rxn24578	>	-48.917
rxn24579	>	-65.935
rxn24580	>	-60.140
rxn24581	>	-67.147
rxn24582	>	-20.639
rxn24583	<	11.195
rxn24594	>	-22.154
rxn24595	=	-1.189
rxn24596	=	-1.457
rxn24597	=	-3.510
rxn24598	=	-4.464
rxn24600	>	-62.314
rxn24602	>	-62.314
rxn24603	=	-2.665
rxn24605	>	-35.000
rxn24636	>	-17.672
rxn24655	=	0.211
rxn24660	>	-16.058
rxn24661	>	-15.801
rxn24662	=	-1.937
rxn24663	<	8.609
rxn24664	=	-3.341
rxn24665	=	-3.341
rxn24666	=	-3.341
rxn24667	>	-19.976
rxn24668	>	-9.221
rxn24680	>	-60.140
rxn24681	=	-0.018
rxn24689	=	-0.886
rxn24690	>	-10.533
rxn24692	>	-11.719
rxn24705	>	-120.326
rxn24706	>	-18.960
rxn24707	>	-15.979
rxn24708	>	-10.809
rxn24714	>	-99.850
rxn24716	<	9.547
rxn24718	>	-75.364
rxn24720	>	-51.765
rxn24726	=	-2.006
rxn24749	=	2.679
rxn24750	=	-1.572
rxn24751	=	0.290
rxn24752	=	-0.871
rxn24753	=	0.356
rxn24754	=	-1.282
rxn24826	=	0.000
rxn24845	>	-60.918
rxn24852	>	-16.553
rxn24853	>	-16.553
rxn24858	>	-8.174
rxn24875	>	-16.897
rxn24876	>	-16.897
rxn24877	>	-72.949
rxn24878	>	-72.949
rxn24879	>	-35.902
rxn24880	>	-79.766
rxn24881	>	-79.766
rxn24882	=	0.000
rxn24895	>	-9.932
rxn24896	>	-24.831
rxn24899	=	-1.609
rxn24910	>	-19.432
rxn24911	>	-19.432
rxn24915	>	-73.676
rxn24917	>	-79.079
rxn24919	>	-29.414
rxn24920	=	-2.950
rxn24921	=	-3.673
rxn24927	>	-17.444
rxn24928	=	1.572
rxn24929	>	-13.313
rxn24932	>	-11.130
rxn24934	>	-118.817
rxn24935	>	-118.817
rxn24936	>	-11.130
rxn24938	>	-118.922
rxn24939	>	-118.922
rxn24940	=	2.602
rxn24941	>	-8.938
rxn24942	>	-11.325
rxn24943	>	-98.377
rxn24945	=	0.538
rxn24946	=	-5.204
rxn24948	=	0.212
rxn24949	=	-5.204
rxn24951	=	0.212
rxn24952	=	-5.204
rxn24954	=	-3.341
rxn24956	>	-18.128
rxn24957	>	-18.066
rxn24958	>	-11.127
rxn24959	>	-69.227
rxn24966	>	-65.730
rxn24969	>	-77.104
rxn24971	>	-127.790
rxn24980	>	-60.140
rxn24983	>	-77.104
rxn24985	=	-0.000
rxn24991	>	-60.140
rxn24994	>	-77.104
rxn24995	>	-123.892
rxn24996	>	-172.172
rxn24997	>	-179.404
rxn24998	>	-177.574
rxn24999	>	-19.432
rxn25000	>	-19.432
rxn25003	>	-180.125
rxn25006	>	-278.944
rxn25009	>	-19.432
rxn25012	>	-51.084
rxn25013	>	-19.432
rxn25016	>	-180.125
rxn25017	>	-180.125
rxn25019	>	-174.722
rxn25026	>	-180.125
rxn25030	>	-19.432
rxn25031	>	-19.432
rxn25033	>	-19.432
rxn25037	>	-52.551
rxn25038	>	-52.551
rxn25039	>	-166.842
rxn25046	=	3.179
rxn25047	=	3.152
rxn25048	>	-63.840
rxn25050	>	-7.377
rxn25051	>	-7.377
rxn25052	=	3.675
rxn25054	=	0.000
rxn25058	>	-83.449
rxn25059	>	-87.400
rxn25063	>	-65.314
rxn25064	=	-6.104
rxn25067	=	0.000
rxn25068	<	65.314
rxn25069	=	-6.104
rxn25071	=	0.904
rxn25072	=	-3.213
rxn25073	>	-52.918
rxn25074	>	-52.918
rxn25075	=	0.035
rxn25079	>	-63.056
rxn25080	>	-36.982
rxn25081	>	-36.980
rxn25082	>	-53.860
rxn25095	=	-6.365
rxn25099	=	-6.245
rxn25100	=	-6.296
rxn25101	=	-0.099
rxn25102	=	-0.204
rxn25103	=	-0.050
rxn25113	>	-68.231
rxn25114	=	-2.116
rxn25115	>	-62.314
rxn25119	=	-3.534
rxn25121	>	-17.806
rxn25122	>	-72.269
rxn25123	>	-8.708
rxn25132	<	21.129
rxn25133	=	-5.811
rxn25135	=	3.556
rxn25136	=	2.575
rxn25140	=	-3.991
rxn25163	=	-0.472
rxn25164	=	-1.318
rxn25165	=	-1.318
rxn25166	>	-8.094
rxn25168	>	-62.746
rxn25169	>	-21.565
rxn25171	>	-17.428
rxn25183	>	-61.501
rxn25186	>	-12.156
rxn25191	=	0.000
rxn25192	>	-12.156
rxn25201	=	-6.843
rxn25203	=	-1.889
rxn25213	=	-5.204
rxn25216	=	-4.244
rxn25218	=	-3.556
rxn25223	=	-0.076
rxn25226	=	-0.078
rxn25231	<	25.037
rxn25233	>	-17.064
rxn25235	>	-60.140
rxn25239	=	4.137
rxn25240	>	-14.056
rxn25242	<	9.974
rxn25243	=	-2.119
rxn25244	<	59.354
rxn25245	=	-3.318
rxn25249	=	-5.992
rxn25253	>	-12.004
rxn25258	>	-18.531
rxn25259	>	-16.062
rxn25260	>	-68.759
rxn25268	=	0.000
rxn25272	=	2.151
rxn25273	=	-6.118
rxn25274	=	-0.185
rxn25275	=	-0.185
rxn25276	=	-3.033
rxn25277	=	-3.033
rxn25278	=	-0.001
rxn25279	=	-1.151
rxn25281	=	-4.899
rxn25282	>	-20.567
rxn25285	>	-11.121
rxn25286	=	-2.991
rxn25287	=	-2.991
rxn25312	=	-2.114
rxn25317	>	-194.438
rxn25382	>	-18.865
rxn25383	>	-29.149
rxn25384	>	-29.513
rxn25385	>	-43.346
rxn25386	=	0.000
rxn25387	>	-19.520
rxn25389	=	-2.954
rxn25390	=	-2.953
rxn25393	=	-3.122
rxn25396	=	-5.300
rxn25398	=	5.719
rxn25399	=	-5.204
rxn25402	=	0.330
rxn25433	=	-0.785
rxn25434	>	-12.965
rxn25446	>	-17.672
rxn25447	=	-5.171
rxn25448	=	-5.171
rxn25453	=	-5.093
rxn25456	=	-5.171
rxn25457	=	-6.694
rxn25458	>	-68.228
rxn25459	>	-68.225
rxn25460	>	-68.224
rxn25461	=	-6.694
rxn25462	>	-68.228
rxn25463	>	-68.225
rxn25465	=	-2.122
rxn25466	>	-68.228
rxn25467	<	13.356
rxn25469	>	-68.224
rxn25470	=	-1.847
rxn25474	>	-68.233
rxn25475	>	-79.697
rxn25476	>	-68.233
rxn25477	=	-2.101
rxn25478	=	-2.101
rxn25479	=	-6.698
rxn25480	=	-6.698
rxn25481	=	-6.698
rxn25482	>	-68.233
rxn25483	=	-6.698
rxn25490	>	-8.891
rxn25492	>	-29.129
rxn25493	>	-12.463
rxn25494	>	-12.463
rxn25495	=	-2.115
rxn25497	<	10.760
rxn25518	=	-5.171
rxn25519	=	-5.171
rxn25520	=	-5.171
rxn25521	>	-29.811
rxn25522	=	-5.171
rxn25524	=	-3.341
rxn25526	<	9.220
rxn25527	=	-0.380
rxn25528	<	235.264
rxn25529	<	237.295
rxn25530	>	-9.193
rxn25536	=	-0.835
rxn25537	>	-52.749
rxn25538	>	-19.624
rxn25539	>	-19.624
rxn25540	>	-19.624
rxn25541	>	-52.749
rxn25542	>	-52.749
rxn25543	<	47.463
rxn25544	<	47.463
rxn25546	<	47.463
rxn25547	=	3.152
rxn25548	=	0.030
rxn25550	>	-84.023
rxn25552	<	47.463
rxn25553	<	47.463
rxn25554	<	73.652
rxn25555	<	73.652
rxn25556	>	-52.749
rxn25557	>	-52.749
rxn25558	>	-31.170
rxn25561	=	3.152
rxn25562	=	0.030
rxn25571	>	-52.749
rxn25582	>	-7.215
rxn25591	>	-62.314
rxn25599	>	-64.609
rxn25600	<	80.832
rxn25605	>	-60.848
rxn25606	>	-60.848
rxn25607	>	-60.848
rxn25608	>	-60.848
rxn25609	=	3.152
rxn25610	=	3.152
rxn25611	>	-88.920
rxn25615	>	-12.604
rxn25617	>	-6.957
rxn25618	>	-8.195
rxn25619	>	-65.639
rxn25620	>	-14.254
rxn25621	>	-149.817
rxn25629	>	-11.132
rxn25630	>	-10.874
rxn25631	=	-2.012
rxn25632	=	-2.011
rxn25633	>	-52.336
rxn25634	>	-52.336
rxn25636	=	-4.190
rxn25650	=	3.153
rxn25651	=	-0.174
rxn25652	<	11.342
rxn25664	>	-15.651
rxn25668	=	-3.905
rxn25677	=	-0.833
rxn25679	>	-13.200
rxn25680	>	-6.968
rxn25697	=	-3.174
rxn25701	>	-105.297
rxn25702	=	-4.811
rxn25705	>	-15.330
rxn25706	=	-2.119
rxn25709	>	-12.640
rxn25710	>	-12.640
rxn25711	>	-12.641
rxn25712	>	-12.641
rxn25713	>	-12.640
rxn25721	>	-34.418
rxn25722	>	-34.418
rxn25725	>	-35.195
rxn25726	>	-35.195
rxn25727	>	-141.670
rxn25728	>	-141.670
rxn25729	=	0.000
rxn25730	=	0.000
rxn25731	>	-10.142
rxn25732	>	-61.508
rxn25733	=	-2.901
rxn25734	=	-1.789
rxn25735	=	0.091
rxn25736	=	0.091
rxn25753	>	-12.641
rxn25754	>	-12.641
rxn25762	=	-2.497
rxn25763	>	-8.228
rxn25768	>	-35.902
rxn25769	>	-17.811
rxn25782	=	3.837
rxn25795	=	0.415
rxn25796	=	1.545
rxn25797	>	-50.047
rxn25798	>	-50.047
rxn25799	=	0.871
rxn25819	>	-8.564
rxn25820	>	-8.564
rxn25824	<	31.455
rxn25826	>	-29.954
rxn25827	>	-44.827
rxn25829	>	-10.515
rxn25844	=	3.152
rxn25845	=	3.152
rxn25846	=	-6.689
rxn25847	=	3.556
rxn25848	>	-9.217
rxn25851	>	-60.140
rxn25852	<	10.427
rxn25853	>	-60.140
rxn25854	=	-2.046
rxn25855	=	-1.874
rxn25866	<	9.221
rxn25876	<	11.845
rxn25885	=	1.488
rxn25886	=	1.488
rxn25891	=	-5.897
rxn25892	=	-6.691
rxn25896	>	-53.801
rxn25897	>	-68.242
rxn25898	>	-8.128
rxn25899	=	-6.908
rxn25915	>	-16.554
rxn25933	>	-28.938
rxn25934	>	-60.244
rxn25943	=	-3.157
rxn25946	<	47.463
rxn25947	=	3.008
rxn25948	=	3.008
rxn25949	>	-31.170
rxn25950	>	-64.672
rxn25957	=	-6.772
rxn25958	=	-4.648
rxn25959	>	-19.625
rxn25961	=	0.845
rxn25962	>	-10.850
rxn25963	>	-8.039
rxn25964	<	45.798
rxn25965	<	45.798
rxn25970	=	-1.894
rxn25971	<	43.432
rxn25973	=	0.650
rxn25975	=	-2.444
rxn25985	>	-18.279
rxn25989	>	-59.934
rxn25990	=	-1.827
rxn25991	>	-8.637
rxn26000	=	-5.294
rxn26001	=	-5.294
rxn26013	>	-9.029
rxn26021	=	-0.370
rxn26026	>	-79.759
rxn26029	>	-81.510
rxn26035	<	16.253
rxn26038	=	-0.325
rxn26051	>	-11.950
rxn26064	<	46.933
rxn26065	>	-7.688
rxn26066	>	-9.110
rxn26067	>	-8.879
rxn26070	>	-233.806
rxn26073	<	50.912
rxn26077	=	-3.225
rxn26078	=	-3.225
rxn26079	=	0.898
rxn26080	=	-2.365
rxn26081	>	-12.969
rxn26100	>	-7.395
rxn26101	=	-2.745
rxn26123	=	-3.556
rxn26127	=	0.742
rxn26128	>	-7.736
rxn26129	>	-9.218
rxn26130	>	-8.082
rxn26135	=	-0.835
rxn26140	=	0.205
rxn26141	=	0.205
rxn26142	>	-8.545
rxn26143	=	-5.206
rxn26144	=	-3.224
rxn26146	=	3.249
rxn26151	>	-14.447
rxn26152	>	-7.150
rxn26154	=	1.621
rxn26155	<	13.355
rxn26156	<	16.264
rxn26179	<	8.789
rxn26238	>	-22.023
rxn26266	<	9.192
rxn26267	>	-36.692
rxn26268	>	-34.953
rxn26290	>	-48.623
rxn26299	<	8.571
rxn26300	=	0.000
rxn26301	>	-7.188
rxn26305	=	0.000
rxn26306	=	0.587
rxn26307	=	0.000
rxn26308	>	-13.234
rxn26310	=	4.328
rxn26312	=	-5.020
rxn26313	>	-20.418
rxn26314	<	63.233
rxn26329	>	-12.640
rxn26330	=	0.000
rxn26331	=	0.174
rxn26332	>	-7.641
rxn26348	>	-11.407
rxn26350	=	-2.940
rxn26352	>	-17.950
rxn26362	=	-0.075
rxn26376	=	-0.120
rxn26379	=	3.562
rxn26380	>	-21.090
rxn26392	<	15.190
rxn26393	<	24.617
rxn26395	>	-10.614
rxn26396	>	-12.347
rxn26410	=	-3.556
rxn26411	<	12.022
rxn26414	=	-3.345
rxn26434	>	-9.165
rxn26435	=	-3.799
rxn26436	=	-2.994
rxn26439	=	0.659
rxn26440	>	-11.336
rxn26441	>	-11.336
rxn26443	<	8.021
rxn26446	>	-24.033
rxn26447	>	-14.597
rxn26454	>	-11.788
rxn26456	>	-8.622
rxn26457	>	-18.093
rxn26458	>	-18.093
rxn26460	>	-63.547
rxn26464	=	-6.446
rxn26480	<	12.597
rxn26481	<	12.596
rxn26485	>	-56.319
rxn26486	>	-55.916
rxn26503	>	-48.917
rxn26505	>	-58.962
rxn26506	>	-58.962
rxn26509	=	-0.001
rxn26510	=	-0.001
rxn26512	<	10.741
rxn26515	=	-0.001
rxn26517	=	0.000
rxn26524	<	22.142
rxn26529	<	36.486
rxn26555	=	-6.452
rxn26656	<	7.398
rxn26683	>	-55.270
rxn26729	>	-9.559
rxn26731	=	-2.122
rxn26732	=	-2.122
rxn26734	>	-68.225
rxn26735	>	-68.225
rxn26736	>	-97.781
rxn26737	>	-97.781
rxn26738	>	-60.857
rxn26743	=	3.548
rxn26744	=	1.192
rxn26745	=	1.192
rxn26746	<	9.504
rxn26747	>	-68.233
rxn26759	=	1.369
rxn26760	=	2.603
rxn26761	=	-2.110
rxn26772	=	-1.881
rxn26774	=	-0.668
rxn26775	>	-11.149
rxn26776	>	-76.980
rxn26777	>	-76.980
rxn26782	>	-60.140
rxn26783	>	-60.140
rxn26784	>	-67.147
rxn26785	>	-67.147
rxn26786	>	-89.491
rxn26787	>	-89.491
rxn26788	=	-2.886
rxn26789	=	-2.886
rxn26846	=	0.834
rxn26847	=	0.834
rxn26848	>	-67.075
rxn26849	>	-67.075
rxn26880	=	0.834
rxn26881	=	0.834
rxn26888	=	2.886
rxn26889	=	2.886
rxn26890	>	-10.685
rxn26891	=	-4.796
rxn26898	=	-2.886
rxn26900	>	-60.140
rxn26909	>	-67.147
rxn26918	>	-77.104
rxn26927	=	-6.651
rxn26931	=	0.834
rxn26965	=	0.834
rxn26966	=	0.834
rxn26967	=	2.886
rxn26970	>	-57.491
rxn26971	>	-62.851
rxn26972	>	-46.084
rxn26973	=	-2.546
rxn26980	=	-0.835
rxn26981	=	0.000
rxn26982	=	-0.835
rxn26983	=	0.000
rxn26984	>	-62.851
rxn26985	>	-60.140
rxn26986	>	-62.314
rxn26987	>	-60.140
rxn26988	>	-62.314
rxn26989	>	-60.140
rxn26990	>	-67.147
rxn26999	=	-1.419
rxn27000	>	-17.868
rxn27001	=	-2.119
rxn27002	>	-58.217
rxn27003	=	-2.777
rxn27004	=	-6.763
rxn27005	=	1.637
rxn27009	=	0.960
rxn27010	>	-11.149
rxn27013	=	-5.345
rxn27030	>	-14.758
rxn27031	>	-86.072
rxn27032	>	-86.072
rxn27033	>	-86.072
rxn27034	>	-86.072
